Pathway	GeneIndex	GPSeq
all	15409	0.630877911817214
all	15410	1
all	15411	0.920869110900693
all	15412	1
all	15413	0.41135434010118
all	15414	0.448787231886591
all	15415	0.62799695843705
all	15416	0.852868184457351
all	15417	0.786301350994683
all	15418	0.965857015249211
all	15419	0.832664097538983
all	15420	0.786150487380052
all	15421	0.266826307556584
all	15422	0.736487818759687
all	15423	0.543190508156433
all	15424	0.295487801315474
all	15425	1
all	15426	0.934989920853673
all	15427	0.573934675552537
all	15428	0.474094876962818
all	15429	0.346383436037918
all	15430	0.558105243718089
all	15431	0.729175512369864
all	15432	0.355054871055714
all	15433	0.954551389710702
all	15434	1
all	15435	0.401739618448953
all	15436	0.865130622724848
all	15437	0.821063572159468
all	15438	0.593493904956211
all	15439	1
all	15440	0.895698428288255
all	15441	0.856795142361241
all	15442	0.273039469352016
all	15443	0.168285575622055
all	15444	0.839912615656641
all	15445	0.38733390487772
all	15446	0.306982218174402
all	15447	0.534793607987652
all	15448	0.630082899951031
all	15449	0.674569200863168
all	15450	0.599356553437776
all	15451	0.17187071733825
all	15452	0.399671369949594
all	15453	0.895291581177243
all	15454	0.84944142349329
all	15455	0.939511819912648
all	15456	0.489259507087746
all	15457	0.656926727118078
all	15458	0.441959456081147
all	15459	0.335216897033056
all	15460	0.483747180853834
all	15461	0.400763214569043
all	15462	0.753538054599689
all	15463	0.464007037733345
all	15464	0.517424165666999
all	15465	0.288472157643775
all	15466	0.693741142771345
all	15467	0.299124367355965
all	15468	0.655798761457375
all	15469	0.806832752572532
all	15470	0.481566087237856
all	15471	1
all	15472	0.923646681832378
all	15473	0.468965469449401
all	15474	0.450824329994627
all	15475	0.289158889220248
all	15476	0.723939050385337
all	15477	0.332060814756464
all	15478	0.313177562658148
all	15479	1
all	15480	0.522435262715252
all	15481	0.857681750257691
all	15482	0.725990632270245
all	15483	0.630172893593535
all	15484	0.626379773059155
all	15485	0.742686848147934
all	15486	0.816271072724383
all	15487	0.593039329275718
all	15488	0.926380776023691
all	15489	0.558390350746171
all	15490	0.656926727118078
all	15491	0.828894395670828
all	15492	0.7769951398476
all	15493	0.692635621576793
all	15494	0.649162255129621
all	15495	0.108670865946413
all	15496	0.627063383275945
all	15497	0.444062863009552
all	15498	0.757791765631072
all	15499	0.0783782467573357
all	15500	0.288204770302821
all	15501	0.207375252710968
all	15502	0.176926378005583
all	15503	0.850597291963172
all	15504	0.833413927131027
all	15505	0.427216262402365
all	15506	0.593418351174415
all	15507	1
all	15508	0.296368920910449
all	15509	1
all	15510	1
all	15511	0.923646681832378
all	15512	0.64801583630645
all	15513	0.278882651427283
all	15514	0.210994726352911
all	15515	0.797227910915077
all	15516	0.384810389773738
all	15517	0.879556349179291
all	15518	0.806832752572532
all	15519	0.969107881070468
all	15520	0.750769145041176
all	15521	0.189664998017084
all	15522	0.750064909517228
all	15523	0.358401441354481
all	15524	0.763680694368347
all	15525	0.461443669927284
all	15526	0.335613083649381
all	15527	0.721611494837995
all	15528	0.352067810635136
all	15529	0.633805106620763
all	15530	0.456103426514329
all	15531	0.861364804608869
all	15532	0.798727481088106
all	15533	0.645721448143856
all	15534	0.80913733710462
all	15535	0.399168329875933
all	15536	0.623901252573596
all	15537	0.825712416889497
all	15538	1
all	15539	0.297509154774855
all	15540	0.767034269980056
all	15541	0.692635621576793
all	15542	0.402427191626976
all	15543	0.802547928973704
all	15544	0.420220536303572
all	15545	1
all	15546	0.756264608156169
all	15547	0.202364121368393
all	15548	0.241156402691352
all	15549	0.770990517059815
all	15550	0.716599953830796
all	15551	0.679011419270784
all	15552	0.587101887697285
all	15553	0.755721316155973
all	15554	0.690178693713182
all	15555	0.717821479358596
all	15556	1
all	15557	0.241262164315711
all	15558	0.321839905309049
all	15559	0.296413818835647
all	15560	0.440241862820741
all	15561	0.955447099841288
all	15562	0.673126606660578
all	15563	0.761577314508927
all	15564	0.748318911702177
all	15565	0.298401504316283
all	15566	0.342930568899508
all	15567	0.447327374349041
all	15568	1
all	15569	0.785572532425702
all	15570	0.23901823376
all	15571	0.266419902366031
all	15572	0.549753024958736
all	15573	0.813651849099846
all	15574	0.409421683337369
all	15575	0.320186275705634
all	15576	1
all	15577	1
all	15578	0.851711122395528
all	15579	1
all	15580	1
all	15581	1
all	15582	0.780012901674306
all	15583	0.676882221032165
all	15584	0.172753596133054
all	15585	0.59152247104429
all	15586	0.299768276647476
all	15587	0.900722104916569
all	15588	0.790101777658291
all	15589	0.622314106083179
all	15590	1
all	15591	0.611619720896988
all	15592	0.671156824916126
all	15593	0.647437594866314
all	15594	0.293837031497031
all	15595	0.638264305426168
all	15596	1
all	15597	0.884192457295255
all	15598	1
all	15599	1
all	15600	0.854895442487788
all	15601	0.806832752572532
all	15602	1
all	15603	0.440722126763662
all	15604	0.322832088140238
all	15605	0.658299584132015
all	15606	0.625045245947718
all	15607	0.963286459127541
all	15608	0.914645697408941
all	15609	0.29602637362886
all	15610	0.728274964081229
all	15611	0.58841255161347
all	15612	0.378979535086358
all	15613	0.480062684235879
all	15614	0.291778746687207
all	15615	0.599401914853581
all	15616	0.776056942677483
all	15617	0.930633618589805
all	15618	0.471190186461662
all	15619	0.511857387392449
all	15620	0.359653033214578
all	15621	0.66121909824219
all	15622	0.229544487793442
all	15623	0.924977018715824
all	15624	0.753259378874706
all	15625	1
all	15626	0.536904916499503
all	15627	0.340934235557956
all	15628	0.511166039641859
all	15629	0.293150215788456
all	15630	0.904811923551172
all	15631	0.185224159714955
all	15632	0.808975731019108
all	15633	0.690266833922106
all	15634	0.695264096600474
all	15635	0.960048163162253
all	15636	0.0937248848284243
all	15637	0.891180655792171
all	15638	0.618556687273354
all	15639	0.269286523356887
all	15640	0.519615271352603
all	15641	0.485120576232482
all	15642	1
all	15643	0.861464181196952
all	15644	0.332899684994617
all	15645	0.211182179484287
all	15646	0.847539733659276
all	15647	0.195543912224487
all	15648	0.699880735583164
all	15649	0.656957268025663
all	15650	0.312212797685959
all	15651	0.769612658270684
all	15652	0.778388642366789
all	15653	0.22995077727089
all	15654	0.556957489489507
all	15655	0.704913142620733
all	15656	0.953154462109605
all	15657	0.94590532543583
all	15658	0.200397892028879
all	15659	0.213093083298464
all	15660	0.310393692647423
all	15661	0.504440397886698
all	15662	0.457542137587604
all	15663	0.133458545792822
all	15664	0.414842805542657
all	15665	0.670590318248517
all	15666	1
all	15667	0.851620736973091
all	15668	0.713116644435976
all	15669	0.634345861182485
all	15670	0.713135064652991
all	15671	0.443671972248456
all	15672	0.331630658445544
all	15673	0.577731699367331
all	15674	0.338244955331987
all	15675	0.543083149274856
all	15676	0.692359183940184
all	15677	0.611314987824807
all	15678	1
all	15679	0.917260848149237
all	15680	1
all	15681	0.643683860988752
all	15682	0.761029914491889
all	15683	0.35006286604492
all	15684	0.860963631289072
all	15685	1
all	15686	0.423793547516266
all	15687	0.665447361788851
all	15688	1
all	15689	0.58080237929341
all	15690	0.425223500257368
all	15691	0.420998280293532
all	15692	0.714901932737161
all	15693	0.806832752572532
all	15694	0.85041118641983
all	15695	0.880949726573674
all	15696	0.676926600583866
all	15697	0.303812094080101
all	15698	0.359891902764713
all	15699	0.246815955250005
all	15700	0.443524206805382
all	15701	0.289169377918174
all	15702	0.559719764093308
all	15703	0.602712491793056
all	15704	0.187970389065729
all	15705	0.75145084567108
all	15706	0.551654602871389
all	15707	0.514142210631847
all	15708	0.72890456305988
all	15709	0.712397297233333
all	15710	0.684648554115712
all	15711	0.847432469107893
all	15712	0.678668145759691
all	15713	0.309097951781802
all	15714	0.63328812154332
all	15715	0.869859853841514
all	15716	0.477493605062822
all	15717	0.519406585765957
all	15718	0.31846579891636
all	15719	0.55330037962262
all	15720	0.679011419270784
all	15721	0.679794741740921
all	15722	0.610933020122239
all	15723	0.322662009319447
all	15724	0.646971737791454
all	15725	0.394032533335845
all	15726	0.296836272848765
all	15727	0.408093675734113
all	15728	0.743773195215336
all	15729	0.86980597155995
all	15730	0.986107275307502
all	15731	0.40282806400325
all	15732	0.247215437145793
all	15733	0.203847276333622
all	15734	0.708046756454825
all	15735	0.582429410726688
all	15736	0.155805172508028
all	15737	0.271022974128402
all	15738	0.195138731040106
all	15739	1
all	15740	0.873278148320695
all	15741	0.753042697762374
all	15742	0.259063001038582
all	15743	0.651576662159979
all	15744	0.497009397277387
all	15745	0.950894295340109
all	15746	0.97718737747307
all	15747	0.432886561997041
all	15748	1
all	15749	0.728866342944411
all	15750	0.799042551165797
all	15751	1
all	15752	0.679011419270784
all	15753	0.853183706887169
all	15754	0.713568510679491
all	15755	0.357350031664978
all	15756	0.47127547634513
all	15757	0.655520385158357
all	15758	0.425223500257368
all	15759	0.888671872987924
all	15760	0.405472432422307
all	15761	0.50863609155864
all	15762	1
all	15763	0.880949726573674
all	15764	0.651916439820269
all	15765	0.229158994699738
all	15766	0.55330037962262
all	15767	0.558105243718089
all	15768	0.654415898766086
all	15769	0.998931904566366
all	15770	0.435909744045235
all	15771	0.665447361788851
all	15772	0.305311986296906
all	15773	0.834545625213453
all	15774	0.60121816829033
all	15775	0.667946334037155
all	15776	1
all	15777	0.767429353453335
all	15778	0.621995777314946
all	15779	0.257385399922191
all	15780	0.787248255509324
all	15781	0.531018244097623
all	15782	0.227741469942419
all	15783	0.753944004729313
all	15784	0.673591251845475
all	15785	1
all	15786	0.342450352341811
all	15787	0.317096431869594
all	15788	0.465665142812269
all	15789	0.743826023208792
all	15790	0.562734414239938
all	15791	0.498040879591297
all	15792	0.890593807381837
all	15793	1
all	15794	0.510593328782138
all	15795	0.685388923107602
all	15796	0.608653248712652
all	15797	0.484765838163795
all	15798	0.408537988626676
all	15799	0.986107275307502
all	15800	0.616633356372922
all	15801	1
all	15802	0.574587070937258
all	15803	0.879445294700901
all	15804	0.480897819503703
all	15805	0.444324943781697
all	15806	0.624328594841591
all	15807	0.420998280293532
all	15808	0.624072738085012
all	15809	0.810335392584703
all	15810	0.562862543625389
all	15811	0.904785311593778
all	15812	1
all	15813	1
all	15814	0.550524930838326
all	15815	0.45960156648679
all	15816	1
all	15817	0.597687670009363
all	15818	0.326726881890368
all	15819	0.514142210631847
all	15820	0.827464346880668
all	15821	1
all	15822	0.965166352561229
all	15823	0.612082720277883
all	15824	0.301855922325443
all	15825	0.407483408961551
all	15826	0.201265231881629
all	15827	0.726681239080817
all	15828	0.444958101815923
all	15829	0.852649795602265
all	15830	0.643265095964389
all	15831	0.708400079290623
all	15832	0.428904544860114
all	15833	0.713116644435976
all	15834	0.858109372753803
all	15835	0.812886519540944
all	15836	1
all	15837	0.916497125662329
all	15838	0.655896246087793
all	15839	0.427665605800383
all	15840	0.900722104916569
all	15841	0.574966834934453
all	15842	1
all	15843	1
all	15844	0.32179027647774
all	15845	0.60606839710228
all	15846	0.653808385243544
all	15847	0.920200977677223
all	15848	0.759506862545758
all	15849	1
all	15850	0.55330037962262
all	15851	0.172387573971086
all	15852	0.130172014015139
all	15853	0.26200965215533
all	15854	0.917260848149237
all	15855	1
all	15856	0.283851683649396
all	15857	0.583317665946144
all	15858	0.59398496864827
all	15859	0.462112743832027
all	15860	0.525099555936534
all	15861	1
all	15862	0.247868287093173
all	15863	0.65486271690555
all	15864	0.257238488674648
all	15865	0.758195766050202
all	15866	1
all	15867	0.191743886370134
all	15868	0.423810631870715
all	15869	0.512149155214154
all	15870	1
all	15871	0.98275145005605
all	15872	0.84204444135164
all	15873	0.888548745394665
all	15874	0.552476923991598
all	15875	0.319698658326645
all	15876	0.302518340151417
all	15877	0.242628102818725
all	15878	0.742686848147934
all	15879	0.624151781465846
all	15880	0.415959465691759
all	15881	0.574966834934453
all	15882	1
all	15883	0.621051782527603
all	15884	1
all	15885	0.502878419748207
all	15886	0.443671972248456
all	15887	0.663959640937946
all	15888	1
all	15889	1
all	15890	0.285838600558245
all	15891	0.388030562312528
all	15892	0.787519990951072
all	15893	0.514454481460488
all	15894	0.542796146512797
all	15895	0.422176758993222
all	15896	0.310124283577005
all	15897	0.261418228647801
all	15898	0.651562274261087
all	15899	1
all	15900	0.205229451759413
all	15901	1
all	15902	0.361852937462192
all	15903	0.484310452056628
all	15904	0.77266071936974
all	15905	0.523989770158005
all	15906	0.868249605688945
all	15907	0.77266071936974
all	15908	0.462090145767612
all	15909	0.705207257008327
all	15910	0.410443348772935
all	15911	0.272254004857835
all	15912	0.239632839283702
all	15913	0.347461274832174
all	15914	0.335177323337789
all	15915	0.954846701655296
all	15916	0.202364121368393
all	15917	0.736483506647008
all	15918	0.704913142620733
all	15919	0.603962089599662
all	15920	0.904530095865114
all	15921	0.721112808926117
all	15922	0.560986984017009
all	15923	0.329128153791184
all	15924	0.506224152606512
all	15925	0.447906516489638
all	15926	0.151258590704277
all	15927	0.692813539556244
all	15928	0.402016426640187
all	15929	0.701268021614699
all	15930	0.789211601369031
all	15931	0.438702237486395
all	15932	0.705407912042822
all	15933	0.680173570309978
all	15934	0.673004653862488
all	15935	0.485741229523425
all	15936	0.714901932737161
all	15937	0.375894393676143
all	15938	0.749255937133363
all	15939	0.615966753335613
all	15940	1
all	15941	1
all	15942	0.296413818835647
all	15943	0.377436869646307
all	15944	1
all	15945	0.53889113806732
all	15946	0.541831324831567
all	15947	0.519139213788344
all	15948	1
all	15949	1
all	15950	0.483036015236772
all	15951	0.246815955250005
all	15952	0.504570873975868
all	15953	0.877068069414677
all	15954	0.617377797281491
all	15955	0.765721363684012
all	15956	0.172126977023639
all	15957	0.362195095341339
all	15958	0.974097364870615
all	15959	0.913942838955877
all	15960	0.998822895459945
all	15961	0.23901823376
all	15962	0.526026375751084
all	15963	0.862045898130644
all	15964	1
all	15965	1
all	15966	0.443349433877786
all	15967	0.894846163988758
all	15968	0.546668601714708
all	15969	0.233725314300803
all	15970	0.756125535723371
all	15971	0.796406415573134
all	15972	0.276599533861763
all	15973	0.39559783039549
all	15974	0.20547243987273
all	15975	0.474905515433597
all	15976	1
all	15977	0.480337621228195
all	15978	0.304181125562185
all	15979	0.440471824428769
all	15980	0.868694901928082
all	15981	0.559719764093308
all	15982	0.678092037089858
all	15983	1
all	15984	0.657588889880486
all	15985	0.267879030127622
all	15986	1
all	15987	0.923646681832378
all	15988	0.485431741796895
all	15989	0.888671872987924
all	15990	0.456892738756024
all	15991	0.420338401756236
all	15992	0.888548745394665
all	15993	0.288204770302821
all	15994	0.638655474273174
all	15995	0.564170864790792
all	15996	0.858952001540927
all	15997	0.545603675352157
all	15998	0.806832752572532
all	15999	0.94422314611622
all	16000	0.437357760941983
all	16001	0.882142285749646
all	16002	0.370139031798637
all	16003	0.29626018888295
all	16004	0.395512689520663
all	16005	0.625045245947718
all	16006	0.353077027528617
all	16007	0.232572494479133
all	16008	0.728274964081229
all	16009	0.862134088707625
all	16010	0.511173449874672
all	16011	0.256681419547009
all	16012	0.673126606660578
all	16013	0.362052728458443
all	16014	0.851711122395528
all	16015	0.463507393896689
all	16016	0.508103002985969
all	16017	0.0557987710449376
all	16018	0.83860457120429
all	16019	0.882142285749646
all	16020	0.497772843745223
all	16021	0.355222212077034
all	16022	0.665647458501413
all	16023	0.61803180433742
all	16024	0.815670598364097
all	16025	0.652784470424568
all	16026	0.847539733659276
all	16027	0.695264096600474
all	16028	0.465332704816214
all	16029	1
all	16030	0.479950740977544
all	16031	0.437666999564946
all	16032	1
all	16033	0.561047942630321
all	16034	0.862323550139442
all	16035	0.477070852053014
all	16036	0.424382164435365
all	16037	0.669035570923425
all	16038	0.839374405697185
all	16039	0.175866151236893
all	16040	0.944299038265559
all	16041	0.440471824428769
all	16042	0.209502072520217
all	16043	0.256417382705222
all	16044	0.722768290560764
all	16045	0.469463631790965
all	16046	0.818319695809944
all	16047	0.651133815183663
all	16048	0.546882703429555
all	16049	0.479544323320308
all	16050	0.627138787087981
all	16051	1
all	16052	0.278362381316997
all	16053	0.287064494285023
all	16054	0.405688047623176
all	16055	0.29912030967286
all	16056	0.887286690129838
all	16057	0.831793282101115
all	16058	0.281858680112356
all	16059	0.693738171134968
all	16060	0.734852619862673
all	16061	0.809551483118046
all	16062	0.825511810640255
all	16063	0.448079876092524
all	16064	0.777195726533602
all	16065	0.437666999564946
all	16066	0.667534052242771
all	16067	0.530654602993263
all	16068	1
all	16069	0.387061211830271
all	16070	0.669426743590887
all	16071	0.789074444373516
all	16072	0.843277198120183
all	16073	0.863156865518605
all	16074	0.485431741796895
all	16075	0.94590532543583
all	16076	0.710022974399576
all	16077	0.544438148998228
all	16078	0.750769145041176
all	16079	0.30784014718729
all	16080	0.615966753335613
all	16081	0.636313333397951
all	16082	0.842190243871552
all	16083	0.505914254524184
all	16084	0.535910363641483
all	16085	0.837271137900101
all	16086	0.904088735940155
all	16087	0.41248993000969
all	16088	0.716544021175895
all	16089	0.862045898130644
all	16090	0.798354581469664
all	16091	0.656810143365518
all	16092	0.327425251322101
all	16093	1
all	16094	0.600409115943956
all	16095	0.497044381597749
all	16096	0.491010155574107
all	16097	0.661728181510572
all	16098	0.498335159004976
all	16099	0.667792386612678
all	16100	0.681849713681009
all	16101	0.176800559377487
all	16102	0.452940463196247
all	16103	0.775402846024177
all	16104	0.716791718894446
all	16105	0.720716463165124
all	16106	0.23863722939792
all	16107	0.765688652460217
all	16108	0.503979976530293
all	16109	0.665647458501413
all	16110	0.750769145041176
all	16111	1
all	16112	0.772071611828165
all	16113	0.881161105279553
all	16114	0.817283717461485
all	16115	0.348681233546562
all	16116	0.206824294478989
all	16117	0.295688533067823
all	16118	1
all	16119	0.660152169544103
all	16120	0.335289137653724
all	16121	0.775010694603186
all	16122	0.995684839633565
all	16123	0.184473874082364
all	16124	0.794942625644854
all	16125	0.477977718344878
all	16126	0.371188954390568
all	16127	0.840142834249116
all	16128	0.710352341405768
all	16129	0.642870396551012
all	16130	0.205271145362742
all	16131	0.49747039182464
all	16132	0.962142858842988
all	16133	0.138638029563725
all	16134	0.880316759625397
all	16135	0.476929962135236
all	16136	0.444026275103071
all	16137	0.802832968072918
all	16138	0.327707470923251
all	16139	0.780108228721385
all	16140	1
all	16141	0.521648639938212
all	16142	0.396253219813833
all	16143	0.547409618692321
all	16144	0.922999649798308
all	16145	0.290004462208521
all	16146	0.444957639242763
all	16147	0.30666516503163
all	16148	0.497805762162866
all	16149	0.824525124040672
all	16150	0.537050582225497
all	16151	0.400783060800635
all	16152	0.310952299921621
all	16153	0.595867379770257
all	16154	0.703610601512981
all	16155	0.189142146802571
all	16156	0.808426951974201
all	16157	0.236803603715464
all	16158	0.673360055322223
all	16159	0.7993802856553
all	16160	0.265455650847422
all	16161	0.66658339818147
all	16162	0.636426245863385
all	16163	0.623137865419525
all	16164	0.369437132737194
all	16165	0.407918739133471
all	16166	0.241156402691352
all	16167	0.393370098521537
all	16168	0.245083022332261
all	16169	0.771059006290862
all	16170	0.433896486097934
all	16171	0.783457082164679
all	16172	0.512910275618135
all	16173	0.598876164434744
all	16174	0.57617347763391
all	16175	0.52987026117089
all	16176	0.497258720192009
all	16177	0.323435961562187
all	16178	0.715267018912036
all	16179	0.816375401921017
all	16180	0.434304147238403
all	16181	0.971618859680594
all	16182	0.281790511123509
all	16183	0.673110077042392
all	16184	0.968145848811206
all	16185	0.764196342165983
all	16186	0.464388719120242
all	16187	0.560767985778579
all	16188	0.588851147959427
all	16189	0.393603098888437
all	16190	1
all	16191	0.224914662662937
all	16192	0.87412918197481
all	16193	0.738190293230223
all	16194	0.667769137455682
all	16195	0.993392283062089
all	16196	0.826130214799677
all	16197	0.848697583281341
all	16198	0.783555289024769
all	16199	0.920037954917369
all	16200	0.234717220852848
all	16201	0.662283812385246
all	16202	0.326587303547377
all	16203	0.550150733347932
all	16204	0.602508015732805
all	16205	0.519133225976088
all	16206	0.445675409896611
all	16207	1
all	16208	0.216119818831467
all	16209	1
all	16210	0.334636702089419
all	16211	0.897330915337771
all	16212	0.805913626376081
all	16213	0.864329838342227
all	16214	0.357075156007417
all	16215	0.637745582531558
all	16216	0.465417284685
all	16217	0.312704222579846
all	16218	0.807741244690674
all	16219	0.535940831803677
all	16220	0.557162917620388
all	16221	0.501058412527525
all	16222	0.31826625329858
all	16223	0.640666448961253
all	16224	0.968145848811206
all	16225	0.37555324211448
all	16226	0.543238219817127
all	16227	0.274784293138524
all	16228	0.495873915634084
all	16229	0.549683913823776
all	16230	0.325350667423599
all	16231	0.809282628470037
all	16232	0.85060477251079
all	16233	0.45603423539074
all	16234	0.775926770576944
all	16235	0.215561210751343
all	16236	0.76264398255835
all	16237	0.538231333116752
all	16238	0.184249213415239
all	16239	0.546653903126571
all	16240	0.564563670536234
all	16241	0.301328729124849
all	16242	0.853695843206342
all	16243	0.316062781697547
all	16244	0.667000908647415
all	16245	0.613651055888362
all	16246	0.637930317740031
all	16247	0.782502098087193
all	16248	0.492358986220913
all	16249	0.430218701586439
all	16250	1
all	16251	0.234717220852848
all	16252	0.403388868328154
all	16253	0.969032588239241
all	16254	0.373667267749717
all	16255	1
all	16256	0.577866671721272
all	16257	0.773124820808412
all	16258	0.64817775356004
all	16259	0.451989300471238
all	16260	0.531119347119088
all	16261	0.444441447297284
all	16262	0.237959559460955
all	16263	0.444446024130266
all	16264	0.71714088022051
all	16265	0.560211830161467
all	16266	0.162948031305118
all	16267	0.565117578987678
all	16268	0.543246257274436
all	16269	0.304979572908231
all	16270	0.86193660269833
all	16271	0.843156351565894
all	16272	0.862113043690184
all	16273	0.637136366840114
all	16274	0.269989132768105
all	16275	1
all	16276	0.573656341704468
all	16277	0.335723991140354
all	16278	0.839255382707939
all	16279	0.31846579891636
all	16280	0.602448796088479
all	16281	0.488136889212363
all	16282	0.328723304979178
all	16283	1
all	16284	0.304979572908231
all	16285	0.991104936588571
all	16286	0.292003089063872
all	16287	0.619410677154337
all	16288	0.795220369989976
all	16289	0.682142311415414
all	16290	0.220385015246131
all	16291	0.361663591970587
all	16292	0.240904138075507
all	16293	0.942639021041065
all	16294	0.816375401921017
all	16295	0.608462079552778
all	16296	0.720068791984759
all	16297	0.458497320110833
all	16298	0.475072718905171
all	16299	0.29512821208449
all	16300	0.243393492821991
all	16301	0.423807933051503
all	16302	0.624151781465846
all	16303	1
all	16304	0.754594429507927
all	16305	0.820566507701846
all	16306	0.241211568332075
all	16307	1
all	16308	0.828894395670828
all	16309	0.444026810120548
all	16310	0.621995777314946
all	16311	0.398046712909553
all	16312	0.451635643580218
all	16313	0.285462964188308
all	16314	0.484298096004519
all	16315	0.612459613069847
all	16316	0.612459613069847
all	16317	1
all	16318	0.612459613069847
all	16319	0.720947881977717
all	16320	0.612459613069847
all	16321	0.445426271715442
all	16322	0.923970773588086
all	16323	0.997861235183911
all	16324	0.350627016102241
all	16325	0.833851623282195
all	16326	1
all	16327	0.488156398676607
all	16328	0.521742925389655
all	16329	0.299425897732018
all	16330	1
all	16331	0.807439705401671
all	16332	0.3366697254015
all	16333	0.828894395670828
all	16334	0.642066710930214
all	16335	0.538229028195123
all	16336	0.494319795107753
all	16337	0.4697095988972
all	16338	0.685530859093548
all	16339	0.439485110103137
all	16340	0.828894395670828
all	16341	0.802028851425702
all	16342	0.612459613069847
all	16343	0.204707962936382
all	16344	0.923970773588086
all	16345	0.384585189310848
all	16346	0.559934069357172
all	16347	0.612459613069847
all	16348	0.828894395670828
all	16349	0.780307925841398
all	16350	0.63713353622533
all	16351	0.350368909225683
all	16352	0.756059924031846
all	16353	0.602536311469823
all	16354	0.642066710930214
all	16355	0.464884515729828
all	16356	0.923970773588086
all	16357	0.384585189310848
all	16358	1
all	16359	0.484298096004519
all	16360	0.407793303403677
all	16361	0.787567462120454
all	16362	0.868249605688945
all	16363	0.685131769885485
all	16364	1
all	16365	0.642066710930214
all	16366	0.333491458002942
all	16367	0.384585189310848
all	16368	0.448691168949675
all	16369	0.269590566402256
all	16370	0.398280339399899
all	16371	0.263193615145782
all	16372	0.85041118641983
all	16373	1
all	16374	1
all	16375	1
all	16376	1
all	16377	0.685843781345191
all	16378	1
all	16379	0.501815043345034
all	16380	0.840142834249116
all	16381	0.828894395670828
all	16382	1
all	16383	0.447777541360781
all	16384	0.751457778806739
all	16385	0.584668526063197
all	16386	0.77461497807294
all	16387	0.879844533084076
all	16388	0.828894395670828
all	16389	0.828894395670828
all	16390	1
all	16391	0.323676818093877
all	16392	0.879844533084076
all	16393	1
all	16394	0.766766254467804
all	16395	1
all	16396	0.933180830478066
all	16397	0.828894395670828
all	16398	1
all	16399	0.828894395670828
all	16400	0.828894395670828
all	16401	1
all	16402	0.434161941702608
all	16403	0.883525941314361
all	16404	0.828894395670828
all	16405	0.77461497807294
all	16406	0.840142834249116
all	16407	0.828894395670828
all	16408	1
all	16409	0.828894395670828
all	16410	0.323141666821156
all	16411	1
all	16412	0.85041118641983
all	16413	0.828894395670828
all	16414	1
all	16415	1
all	16416	0.640145033177406
all	16417	0.828894395670828
all	16418	0.828894395670828
all	16419	0.323141666821156
all	16420	0.891180655792171
all	16421	0.828894395670828
all	16422	1
all	16423	0.294506533976241
all	16424	0.828894395670828
all	16425	0.828894395670828
all	16426	0.879844533084076
all	16427	1
all	16428	0.828894395670828
all	16429	0.828894395670828
all	16430	0.740026647589492
all	16431	0.751457778806739
all	16432	0.602393298247583
all	16433	0.721145704895221
all	16434	0.780108228721385
all	16435	0.828894395670828
all	16436	1
all	16437	0.365255258407769
all	16438	0.829801628329641
all	16439	0.636916737815734
all	16440	0.639216646699353
all	16441	0.323763206655001
all	16442	0.5384295039585
all	16443	0.792275872395533
all	16444	0.501815043345034
all	16445	0.828894395670828
all	16446	0.828894395670828
all	16447	0.828894395670828
all	16448	0.400620802553424
all	16449	0.94422314611622
all	16450	0.828894395670828
all	16451	1
all	16452	0.599557266944312
all	16453	0.447048514069215
all	16454	1
all	16455	0.800457091876653
all	16456	0.619566378766737
all	16457	0.721611494837995
all	16458	0.790127752351334
all	16459	0.268348170322048
all	16460	0.85041118641983
all	16461	0.522216077822216
all	16462	0.828894395670828
all	16463	0.828894395670828
all	16464	1
all	16465	0.82398849506273
all	16466	0.460064866279561
all	16467	0.828894395670828
all	16468	1
all	16469	0.828894395670828
all	16470	0.484298096004519
all	16471	0.951781749167348
all	16472	0.740026647589492
all	16473	0.780108228721385
all	16474	0.951781749167348
all	16475	0.828894395670828
all	16476	0.249905805887254
all	16477	0.828894395670828
all	16478	1
all	16479	0.828894395670828
all	16480	0.587684816555295
all	16481	0.829801628329641
all	16482	0.828894395670828
all	16483	0.434161941702608
all	16484	0.828894395670828
all	16485	0.32907048908053
all	16486	0.484298096004519
all	16487	0.35286383148645
all	16488	0.365255258407769
all	16489	1
all	16490	0.828894395670828
all	16491	0.828894395670828
all	16492	0.337081135214098
all	16493	0.460064866279561
all	16494	0.5384295039585
all	16495	0.499042125407488
all	16496	0.236006127182247
all	16497	0.697810766337289
all	16498	1
all	16499	0.389238285301049
all	16500	1
all	16501	1
all	16502	0.879844533084076
all	16503	0.721145704895221
all	16504	0.612459613069847
all	16505	0.492481158914892
all	16506	0.867605620588559
all	16507	0.384835615209045
all	16508	0.421472093297828
all	16509	0.725422651982087
all	16510	0.691616720301721
all	16511	1
all	16512	0.519153905570615
all	16513	0.358259750469823
all	16514	1
all	16515	0.841348948766446
all	16516	0.966020628890422
all	16517	0.302678213014448
all	16518	0.339301909008847
all	16519	1
all	16520	0.2720399876935
all	16521	0.491925565897976
all	16522	0.362927359584833
all	16523	0.367211979852336
all	16524	0.208624778484607
all	16525	0.775926770576944
all	16526	0.659420947354638
all	16527	0.471865264674166
all	16528	0.40523338389353
all	16529	0.431408785037402
all	16530	0.482919746896489
all	16531	0.245196580313375
all	16532	0.330529665703067
all	16533	0.452052397504799
all	16534	0.432365839512433
all	16535	0.456376646745995
all	16536	0.196130825018128
all	16537	0.259835567155828
all	16538	0.33993306537666
