cond	sd
1 h	0.170649792786781
1 h	0.178465265135264
1 h	0.14317321958483
1 h	0.184460464223172
1 h	0.187784742782588
1 h	0.11767300169778
1 h	0.136451511990106
1 h	0.152979973213489
1 h	0.113593570176111
1 h	0.150883559948893
1 h	0.19892113320661
1 h	0.202447234472294
1 h	0.126882668666784
1 h	0.160549739504066
1 h	0.159705651281271
1 h	0.0630635376205691
1 h	0.0634888921106178
1 h	0.163246569025259
1 h	0.148961373374879
1 h	0.0946991154510148
1 h	0.125485035744124
1 h	0.100765077797266
1 h	0.170676281580732
1 h	0.140331139231864
1 h	0.131835633742053
1 h	0.131532137798727
1 h	0.100062767483096
1 h	0.175427080499677
1 h	0.166425973067207
1 h	0.147555872452375
1 h	0.108508006239864
1 h	0.106657241117045
1 h	0.207354621983855
1 h	0.124393577078964
1 h	0.207118164364308
1 h	0.18102834283954
1 h	0.147689044693229
1 h	0.2281902099324
1 h	0.0381150010673958
1 h	0.105995225952209
1 h	0.177313082350429
1 h	0.146146875412629
1 h	0.101288147271261
1 h	0.0498598209358474
1 h	0.167944529475798
1 h	0.086875988218717
1 h	0.166697154257244
1 h	0.125937445831217
1 h	0.151011720364478
1 h	0.139177664435586
1 h	0.161015728759106
1 h	0.202076039801985
1 h	0.0675416463809313
1 h	0.185040009254908
1 h	0.160857328350974
1 h	0.179492630258309
1 h	0.0600700557890123
1 h	0.0886539061837839
1 h	0.175694239601718
1 h	0.188231403667031
1 h	0.128888960370589
1 h	0.14375751151638
1 h	0.13733240079075
1 h	0.179183766366311
1 h	0.120713643925581
1 h	0.0759330503449155
1 h	0.12294550517372
1 h	0.190978554209126
1 h	0.0464037542721542
1 h	0.148076291385008
1 h	0.116989014921691
1 h	0.16620023701855
1 h	0.153730384294239
1 h	0.180470595297965
1 h	0.215734758887835
1 h	0.126454291876686
1 h	0.0948276230684445
1 h	0.077320221217248
1 h	0.0868999601980208
1 h	0.113085873382447
1 h	0.115139847448816
1 h	0.12858829655071
1 h	0.0929493993659049
1 h	0.142758402109487
1 h	0.199423199606187
1 h	0.0565227837094865
1 h	0.173204449124982
1 h	0.157843506402674
1 h	0.156205662035962
1 h	0.152662618572498
1 h	0.18099936439934
1 h	0.195780014574783
1 h	0.160999604299721
1 h	0.125269869380151
1 h	0.0964224390025746
1 h	0.170925413833051
1 h	0.0746887228347322
1 h	0.131277124358636
1 h	0.139203267164438
1 h	0.151767014992311
1 h	0.171283301863758
1 h	0.105100370559964
1 h	0.0788447579376929
1 h	0.0653433099229904
1 h	0.079595247665282
1 h	0.133135755645286
1 h	0.196725948379348
1 h	0.15566944599199
1 h	0.138169004185877
1 h	0.160738731180632
1 h	0.0944378227215621
1 h	0.201603624504123
1 h	0.140794951003279
1 h	0.193553222972296
1 h	0.0709460289778802
1 h	0.179958062876024
1 h	0.111933527871448
1 h	0.133392798355586
1 h	0.0657740167461137
1 h	0.0834175026144479
1 h	0.164807293268673
1 h	0.155797544820636
1 h	0.103145288757788
1 h	0.116556958914803
1 h	0.0920080302612548
1 h	0.115123627509958
1 h	0.130965341238676
1 h	0.0495140044978335
1 h	0.153778135081595
1 h	0.131179299915084
1 h	0.128890823297975
1 h	0.134933444058402
1 h	0.198055588223065
1 h	0.0743030301536282
1 h	0.197586015293673
1 h	0.134811326284163
1 h	0.157578177167124
1 h	0.15384347142405
1 h	0.0973956860977357
1 h	0.148293343123945
1 h	0.0547443419427884
1 h	0.155858036608625
1 h	0.0683691478818551
1 h	0.103344850962413
1 h	0.108689270735821
1 h	0.164686009898586
1 h	0.162144670238703
1 h	0.113102519265054
1 h	0.124179866709165
1 h	0.140511311171262
1 h	0.132763010504533
1 h	0.139950998838748
1 h	0.160458262376932
1 h	0.118884654158297
1 h	0.141059875917003
1 h	0.0798701511006948
1 h	0.140173325426489
1 h	0.149460096559768
1 h	0.12114030687996
1 h	0.162460845100676
1 h	0.0714863404230392
1 h	0.128332242347735
1 h	0.20381792781357
1 h	0.186415972300334
1 h	0.0911462102191133
1 h	0.0776480304325698
1 h	0.133637191805657
1 h	0.202390647467433
1 h	0.106008037969256
1 h	0.219901122848351
1 h	0.182432095306905
1 h	0.164556291145199
1 h	0.171936070199811
1 h	0.13652523297037
1 h	0.185129179576757
1 h	0.172514491518689
1 h	0.127759044693418
1 h	0.22458321765392
1 h	0.116470916031731
1 h	0.16548826294284
1 h	0.112227504898758
1 h	0.199544481008386
1 h	0.150748901540837
1 h	0.184762970621547
1 h	0.148779703750877
1 h	0.169550481672824
1 h	0.126603634366062
1 h	0.140187683974245
1 h	0.131164329884308
1 h	0.125576431755636
1 h	0.072536539116455
1 h	0.183151866192637
1 h	0.159650627623099
1 h	0.191399451996006
1 h	0.141966494858162
1 h	0.161987398953271
1 h	0.144895524703486
1 h	0.128089715472977
1 h	0.106738837549006
1 h	0.144245130693542
1 h	0.178520128368651
1 h	0.0557654923371964
1 h	0.160375816054212
1 h	0.119011255990764
1 h	0.164317629809521
1 h	0.156788874160107
1 h	0.132529424033435
1 h	0.198892969350954
1 h	0.156775530879788
1 h	0.0695719523010817
1 h	0.150900407979773
1 h	0.168958776037965
1 h	0.123622458450847
1 h	0.217644455998271
1 h	0.181018185900834
1 h	0.154853860577455
1 h	0.131235791501559
1 h	0.201248802371118
1 h	0.191726282131905
1 h	0.149476623699082
1 h	0.0810058848819364
1 h	0.152761607272132
1 h	0.0937592663626735
1 h	0.21982584506626
1 h	0.177480774996226
1 h	0.0617417637860471
1 h	0.167938334759741
1 h	0.138965910326341
1 h	0.144869798142736
1 h	0.13301507704899
1 h	0.162404709863587
1 h	0.11456474295342
1 h	0.197163958608599
1 h	0.157632611845618
1 h	0.185301814498988
1 h	0.22751584794229
1 h	0.15745254534884
1 h	0.133168186616637
1 h	0.188361882714449
1 h	0.137196557429669
1 h	0.107726219895495
1 h	0.0636883127498149
1 h	0.129373721399466
1 h	0.0641266649865895
1 h	0.194681313334187
1 h	0.165711992893957
1 h	0.199573893137299
1 h	0.170011821038368
1 h	0.135033187273561
1 h	0.195832128142624
1 h	0.169270758397548
1 h	0.167550416734186
1 h	0.139547542085153
1 h	0.152571581074089
1 h	0.189974460431303
1 h	0.184655010928563
1 h	0.184531834276319
1 h	0.149251895821112
1 h	0.186399933371998
1 h	0.0799390289792838
1 h	0.229439613432003
1 h	0.163202786777954
1 h	0.173958648393013
1 h	0.110802503172467
1 h	0.0766643895389046
1 h	0.186205873555695
1 h	0.0941188419341608
1 h	0.169666769980956
1 h	0.187804039611928
1 h	0.2079157092348
1 h	0.145764280352342
1 h	0.195112794378622
1 h	0.125181757044854
1 h	0.117218451764401
1 h	0.147053807940888
1 h	0.169275484533374
1 h	0.142180420820345
1 h	0.173226229542003
1 h	0.14233067966207
1 h	0.134270475675778
1 h	0.204892072826923
1 h	0.106654382596672
1 h	0.10364881160507
1 h	0.101872571667771
1 h	0.114715213918533
1 h	0.199040773065443
1 h	0.155435763327029
1 h	0.0831405541082929
1 h	0.100752440390601
1 h	0.0837407464807784
1 h	0.147442919892835
1 h	0.0932303452050052
1 h	0.180675277187222
1 h	0.187841325216132
1 h	0.200796469714072
1 h	0.211927384826996
1 h	0.120142123970186
1 h	0.0884806693435329
1 h	0.143844537261922
1 h	0.0586117371453326
1 h	0.174019603438498
1 h	0.171832324876293
1 h	0.206964760570923
1 h	0.183576183743425
1 h	0.180234857269187
1 h	0.0852728699482564
1 h	0.188999855098013
1 h	0.124608384117074
1 h	0.160543738890613
1 h	0.183362358515863
1 h	0.153870037210862
1 h	0.213915592094101
1 h	0.0688319676096652
1 h	0.18604252505235
1 h	0.110273860597994
1 h	0.145832595678401
1 h	0.177591803743247
1 h	0.0872398691987015
1 h	0.10344661977186
1 h	0.177084138284765
1 h	0.2083808039842
1 h	0.162593188620785
1 h	0.183486737096631
1 h	0.142003659123314
1 h	0.0788046463511168
1 h	0.150155958047131
1 h	0.138789153399839
1 h	0.161089239395693
1 h	0.127251706116628
1 h	0.138329541111665
1 h	0.114767587526268
1 h	0.159304181127954
1 h	0.125968228066193
1 h	0.182833919858024
1 h	0.138785609006001
1 h	0.158362528764566
1 h	0.123977219469309
1 h	0.15545154819009
1 h	0.180485185013088
1 h	0.168480500293319
1 h	0.146729739265558
1 h	0.18998292777087
1 h	0.153898870844185
45 min	0.231173648860925
45 min	0.157111290237294
45 min	0.140307832434389
45 min	0.102952133541919
45 min	0.0934273330370988
45 min	0.222618963964771
45 min	0.1731485741823
45 min	0.156324177618149
45 min	0.0900878611118269
45 min	0.152553640776314
45 min	0.117038373419011
45 min	0.167355766744113
45 min	0.108604568574047
45 min	0.171618800079339
45 min	0.189050725000847
45 min	0.208993016829813
45 min	0.0902976519384118
45 min	0.146456607832043
45 min	0.105521743395774
45 min	0.101522850438672
45 min	0.169597038658083
45 min	0.0873019263310656
45 min	0.128877566761884
45 min	0.118510184775263
45 min	0.181746183918359
45 min	0.193771472181371
45 min	0.15043926738913
45 min	0.16557061962196
45 min	0.135610670987578
45 min	0.150475992637569
45 min	0.176825520077012
45 min	0.167626235017161
45 min	0.115317239383405
45 min	0.0957439668964476
45 min	0.144535894882368
45 min	0.123343513161323
45 min	0.142396598289034
45 min	0.189465343073723
45 min	0.179150499351941
45 min	0.155562879985765
45 min	0.137029427195854
45 min	0.0770507200148925
45 min	0.133042797392836
45 min	0.148168075360749
45 min	0.184248911056044
45 min	0.0986966293461772
45 min	0.154588212761602
45 min	0.0926937224021169
45 min	0.0561218692295592
45 min	0.0675917922139714
45 min	0.156723007988617
45 min	0.187453257725971
45 min	0.0799996230983627
45 min	0.0791425970522923
45 min	0.178905126148892
45 min	0.144441925956205
45 min	0.112076713471579
45 min	0.119484557292951
45 min	0.0989368665439342
45 min	0.100185349043908
45 min	0.193006460475131
45 min	0.0782714551603578
45 min	0.111957618877724
45 min	0.16660856232514
45 min	0.107421269504953
45 min	0.113705997470915
45 min	0.161096767588167
45 min	0.116050968298255
45 min	0.175009709902026
45 min	0.152085585878785
45 min	0.143842498395077
45 min	0.0916435910003173
45 min	0.136669181457761
45 min	0.150206655555513
45 min	0.100666389862524
45 min	0.175635285404432
45 min	0.0795926401225858
45 min	0.124968647246308
45 min	0.0890190532619039
45 min	0.176336289133784
45 min	0.098630018037934
45 min	0.176097865815294
45 min	0.137674279363991
45 min	0.127919260115334
45 min	0.0607538695899037
45 min	0.182660362045834
45 min	0.133871624634859
45 min	0.160218940220236
45 min	0.0896777979727704
45 min	0.222824705154743
45 min	0.205611182364253
45 min	0.160920625930118
45 min	0.165168141728662
45 min	0.192788597260349
45 min	0.199785418682212
45 min	0.122620506861903
45 min	0.16766644067088
45 min	0.139523635156621
45 min	0.0679493243102874
45 min	0.0556131755942234
45 min	0.115268244498617
45 min	0.102876021699128
45 min	0.062084175661149
45 min	0.181233936093913
45 min	0.118734942737323
45 min	0.085927710191932
45 min	0.171590237122463
45 min	0.0843513280291254
45 min	0.111248560946553
45 min	0.168220667429416
45 min	0.0992448901598367
45 min	0.0869655593017525
45 min	0.182818664970835
45 min	0.161484769977465
45 min	0.188915884083766
45 min	0.135303136094715
45 min	0.066839635295175
45 min	0.185703465464548
45 min	0.126590383662611
45 min	0.194874957113013
45 min	0.131269986806119
45 min	0.100961561875107
45 min	0.20297917883815
45 min	0.104205841532161
45 min	0.10370563696931
45 min	0.170718165787079
45 min	0.143201959931432
45 min	0.090119119237808
45 min	0.0983919796148773
45 min	0.17535431365909
45 min	0.137087075158871
45 min	0.117672177215836
45 min	0.119297869193915
45 min	0.165957974013433
45 min	0.0909471151758324
45 min	0.184437238599865
45 min	0.0845252108724384
45 min	0.114432892514566
45 min	0.140101893752471
45 min	0.187517083196801
45 min	0.176507215479647
45 min	0.201389311104017
45 min	0.17080259893277
45 min	0.179985142716199
45 min	0.102154316586959
45 min	0.172546333174448
45 min	0.0481066916516317
45 min	0.182113969226203
45 min	0.137029164355741
45 min	0.0809837811535561
45 min	0.064551182456907
45 min	0.174796217325536
45 min	0.0819160551082501
45 min	0.143207408967029
45 min	0.151696853314192
45 min	0.0802876392242835
45 min	0.0794458700674507
45 min	0.154097821770351
45 min	0.163346671434269
45 min	0.101774538828809
45 min	0.185808472454948
45 min	0.155842153602941
45 min	0.222896800036936
45 min	0.0559695338498586
45 min	0.0844011974571367
45 min	0.143326354876813
45 min	0.0717848722099107
45 min	0.160540937085161
45 min	0.0567089052643244
45 min	0.0582977787531679
45 min	0.137479208111701
45 min	0.195125760366798
45 min	0.0791361697610327
45 min	0.188595428067456
45 min	0.0607416962882003
45 min	0.176388007019558
45 min	0.0801171289018891
45 min	0.191168832113943
45 min	0.173999507413741
45 min	0.181144016420284
45 min	0.139657555000597
45 min	0.150793241830576
45 min	0.172156111657709
45 min	0.179401137200646
45 min	0.182022413872414
45 min	0.136721023615833
45 min	0.112704079144669
45 min	0.116326105162296
45 min	0.15654206536739
45 min	0.208279402972249
45 min	0.132049816132136
45 min	0.12970003899862
45 min	0.141547186083171
45 min	0.119945225165732
45 min	0.142984765456051
45 min	0.149961087446162
45 min	0.0878874086541675
45 min	0.17107327569822
45 min	0.138810391624212
45 min	0.122543984902696
45 min	0.163985162290438
45 min	0.163148875502026
45 min	0.166817199918276
45 min	0.13641325740503
45 min	0.143467299563397
45 min	0.0728224821336208
45 min	0.13807867139211
45 min	0.10398173092485
45 min	0.142790398034127
45 min	0.13638440272025
45 min	0.115558022306845
45 min	0.110129903496271
45 min	0.139061049662248
45 min	0.0734211374695288
45 min	0.118027231860899
45 min	0.197465822237761
45 min	0.16038501291596
45 min	0.081157400108436
45 min	0.0707226238975151
45 min	0.123461930810394
45 min	0.098432500642836
45 min	0.150817431546816
45 min	0.104638682727571
45 min	0.165890677956081
45 min	0.221140698855348
45 min	0.150838763985511
45 min	0.194308996307873
45 min	0.129057421555437
45 min	0.1330812784053
45 min	0.17815639486673
45 min	0.194669750220202
45 min	0.218887061747364
45 min	0.158368577204668
45 min	0.114680573281176
45 min	0.0935852908447537
45 min	0.0983255829088452
45 min	0.181380080363228
45 min	0.108150620016375
45 min	0.206628859322038
45 min	0.0926370182823065
45 min	0.166524704321111
45 min	0.194272495859965
45 min	0.172237486886698
45 min	0.0568973564096474
45 min	0.111136474069247
45 min	0.195351932287726
45 min	0.180902907019309
45 min	0.179665668327874
45 min	0.132100665448769
45 min	0.0800285766921399
45 min	0.10657078614749
45 min	0.0943617571711628
45 min	0.10794540174104
45 min	0.112885891958529
45 min	0.083879837409863
45 min	0.145582879244006
45 min	0.060782893670137
45 min	0.103228369491969
45 min	0.0643927506535501
45 min	0.114831744873776
45 min	0.178689540123846
45 min	0.0959238054134825
45 min	0.1662793679735
45 min	0.148549434258565
45 min	0.187324096967365
45 min	0.0973465962276972
45 min	0.151975348532114
45 min	0.162804012261679
45 min	0.123646882863632
45 min	0.0607360582619953
45 min	0.0952958875715038
45 min	0.112314752649376
45 min	0.154464263307535
45 min	0.0788761114442555
45 min	0.0969481343338877
45 min	0.123434228753605
45 min	0.200272065073536
45 min	0.19131979825164
45 min	0.170917811859466
45 min	0.155202314121696
45 min	0.0802975902753019
45 min	0.142761360196747
45 min	0.169317771354996
45 min	0.10810434840325
45 min	0.124639822935572
45 min	0.21309422274203
45 min	0.175108520438635
45 min	0.0653523268086059
45 min	0.14678032093094
45 min	0.200614609993922
45 min	0.145787434542587
45 min	0.17374902980067
45 min	0.17573505661136
45 min	0.0869857858836318
45 min	0.151901298110301
45 min	0.099823504583224
45 min	0.101334162403218
45 min	0.164896976381802
45 min	0.156025613866851
45 min	0.196210879592155
45 min	0.162195307188277
45 min	0.137752240641263
45 min	0.0838367438881277
45 min	0.165948588926443
45 min	0.174214401240828
45 min	0.2050744676103
45 min	0.182456749361677
45 min	0.0607442463160073
45 min	0.175206560369997
45 min	0.103956727254897
45 min	0.173965152714387
45 min	0.0905123307309216
45 min	0.0777661675616646
45 min	0.0762481155162103
45 min	0.156930549393173
45 min	0.197733115413587
45 min	0.160907035336276
45 min	0.140906903609143
45 min	0.143835260958406
45 min	0.170741763609353
45 min	0.0685950414834891
45 min	0.089706185040324
45 min	0.127448781526224
45 min	0.106908327215899
45 min	0.101884737161196
45 min	0.129810636957609
45 min	0.149715374656504
45 min	0.0519732301805214
45 min	0.0842685208556702
45 min	0.14957867124096
45 min	0.156577627251314
45 min	0.184213637502602
45 min	0.187857550251427
45 min	0.172031814252306
45 min	0.146490986772133
45 min	0.0844262498433787
45 min	0.0875853920166771
45 min	0.116753571342228
45 min	0.0659791877409779
45 min	0.149178243050931
45 min	0.0692269202433468
45 min	0.1090739312302
45 min	0.140196921088518
45 min	0.215000527808249
45 min	0.131610220307065
45 min	0.167985673576122
45 min	0.206635124240013
45 min	0.161136222214094
45 min	0.193463249880526
45 min	0.151937781767844
45 min	0.16479965868688
45 min	0.207930530521646
45 min	0.141314193891709
45 min	0.164469627406417
45 min	0.0983196036404316
45 min	0.0535895646614675
45 min	0.135666953157806
45 min	0.058613651407137
45 min	0.178814885704557
45 min	0.160848866857076
45 min	0.11877671726588
45 min	0.12250078444728
45 min	0.0902717799641943
45 min	0.166053223000987
45 min	0.131087667913956
45 min	0.112715418743082
45 min	0.17141494017618
45 min	0.0882029583784372
45 min	0.0787307566336853
45 min	0.125391178686592
45 min	0.107388304144752
45 min	0.0818951405887744
45 min	0.0762438887034709
45 min	0.104056179322537
45 min	0.193335721110547
45 min	0.136471989922501
45 min	0.188860957747658
45 min	0.0796831513258454
45 min	0.152154628802565
45 min	0.108599522753564
45 min	0.144641309772716
45 min	0.147336455975945
45 min	0.0901994762730148
45 min	0.170230730553174
45 min	0.143218134784116
45 min	0.0810302349572099
45 min	0.117078692281819
45 min	0.0521970798602246
45 min	0.127871431335976
45 min	0.0916605562991018
45 min	0.13655247560351
45 min	0.0747438897359378
45 min	0.0923778157288716
45 min	0.211460350617365
45 min	0.122742461682688
45 min	0.129552237111071
45 min	0.0810076602253461
45 min	0.165592614041102
45 min	0.148958195006639
45 min	0.157318328693116
45 min	0.189149470320929
45 min	0.156963586766128
45 min	0.177478259520619
45 min	0.126096047134314
45 min	0.0671500765199371
45 min	0.0934785208473933
45 min	0.137923980080067
45 min	0.187971041119162
45 min	0.165436867460742
45 min	0.172582303123772
45 min	0.111195814010968
45 min	0.179911371113957
45 min	0.145841804954699
45 min	0.104389362851221
45 min	0.166859738492781
45 min	0.0943698959656859
45 min	0.151117108271432
45 min	0.0413592812425677
45 min	0.129742645755582
45 min	0.110579676261493
45 min	0.0900037702456705
45 min	0.135685650978447
45 min	0.139181464150431
45 min	0.105967809288986
45 min	0.138512166976309
45 min	0.107437990067137
45 min	0.18648755020166
45 min	0.109191686403663
45 min	0.126851406832732
45 min	0.140464112959119
45 min	0.101076792672903
45 min	0.18087209294511
45 min	0.166335650882708
45 min	0.160780026396723
45 min	0.0940153225986423
45 min	0.106286999293579
45 min	0.136251324324401
45 min	0.140749490675315
45 min	0.0830204696160487
45 min	0.0869462752908535
45 min	0.0872169003191368
45 min	0.0583967777232819
45 min	0.117364899875859
45 min	0.11893865982239
45 min	0.142501042696375
45 min	0.112200734883282
45 min	0.188919249186647
45 min	0.121210262316065
45 min	0.141554001409603
45 min	0.118512057994127
45 min	0.199940083695341
45 min	0.124123799096939
45 min	0.0770514013281523
45 min	0.192799495331646
45 min	0.174837034940681
45 min	0.16211416716913
45 min	0.142805552548593
45 min	0.175470669004065
45 min	0.154508084571982
45 min	0.163365756301697
45 min	0.0795795235573106
45 min	0.223358838551929
45 min	0.137723266250148
45 min	0.231683336459116
45 min	0.113676984602185
45 min	0.198906552805288
45 min	0.13656758402565
45 min	0.176955970422026
45 min	0.0820105194050935
45 min	0.0756577053394338
45 min	0.127442051472559
45 min	0.0971807213676893
45 min	0.144133404575626
45 min	0.165659849552804
45 min	0.154136909829531
45 min	0.0992844414060127
45 min	0.120804180812242
45 min	0.139958964353796
45 min	0.193745729794441
45 min	0.197671688600561
45 min	0.175381437332129
45 min	0.187697412963868
45 min	0.163952068634739
45 min	0.182680489770257
45 min	0.183843478764283
45 min	0.240090165241762
45 min	0.205608320687219
45 min	0.0619253741976997
45 min	0.0686869394847747
45 min	0.0513975471064852
45 min	0.155164821215565
45 min	0.134460652120584
45 min	0.185425852242078
45 min	0.067659700846356
45 min	0.134895787525054
45 min	0.183680511307919
45 min	0.161160855612689
45 min	0.142312665749155
45 min	0.123064311785725
45 min	0.173504635448965
30 min	0.0842513499522048
30 min	0.0933956788727079
30 min	0.0937325930620468
30 min	0.0508535555341042
30 min	0.109707214880698
30 min	0.165760372817831
30 min	0.0740644101281378
30 min	0.137984598894308
30 min	0.0468617391003497
30 min	0.128739793191489
30 min	0.0515654564177783
30 min	0.0896362876468304
30 min	0.11931279235945
30 min	0.093339715990576
30 min	0.141338798197955
30 min	0.0546370319877231
30 min	0.0493963821623684
30 min	0.113502352669417
30 min	0.124309861153792
30 min	0.135276589270245
30 min	0.069042742991215
30 min	0.118201645794911
30 min	0.173808761038214
30 min	0.0517960039315469
30 min	0.12306568350604
30 min	0.171786537864582
30 min	0.159938951970467
30 min	0.119540658466954
30 min	0.0788431135589159
30 min	0.0931679838122604
30 min	0.0539645955717709
30 min	0.151454232537474
30 min	0.0691526109433366
30 min	0.185963735831586
30 min	0.0405572792693533
30 min	0.0648036105559893
30 min	0.063339001629298
30 min	0.114471489989939
30 min	0.0661128982375811
30 min	0.0866156360944273
30 min	0.0913665068094707
30 min	0.0591814828511314
30 min	0.0741609819907762
30 min	0.083407039358011
30 min	0.0627930284730887
30 min	0.166339794813015
30 min	0.120138637701301
30 min	0.0855403852081566
30 min	0.0820100504940999
30 min	0.106503844606296
30 min	0.106299169453305
30 min	0.114144649571059
30 min	0.143156755346775
30 min	0.0724686742936095
30 min	0.109149314517109
30 min	0.0665346206249838
30 min	0.155310237172054
30 min	0.0648338623462699
30 min	0.0539276321896389
30 min	0.120908703408587
30 min	0.20756543488159
30 min	0.0821315709557753
30 min	0.133761358899603
30 min	0.135821844252163
30 min	0.053962548461853
30 min	0.088016089718539
30 min	0.0585906469850313
30 min	0.0800083580785707
30 min	0.0998973661272098
30 min	0.0843079517933578
30 min	0.0784870378894856
30 min	0.16254130614838
30 min	0.0948941262537265
30 min	0.131877910579107
30 min	0.0889456886622922
30 min	0.0757520798660907
30 min	0.0667926099206125
30 min	0.0505463829407217
30 min	0.0831018197242333
30 min	0.154578552722144
30 min	0.092656438196121
30 min	0.0834959331199805
30 min	0.125858230283082
30 min	0.147009938680328
30 min	0.147263220086189
30 min	0.0861117602391795
30 min	0.0411270552153253
30 min	0.0925379042836187
30 min	0.083940757711909
30 min	0.0896722289500461
30 min	0.124060257473437
30 min	0.10884177188434
30 min	0.0952506932761047
30 min	0.128354001133443
30 min	0.0789151903492112
30 min	0.0723820615139632
30 min	0.09446458114827
30 min	0.0711849073885458
30 min	0.108500448148148
30 min	0.181465895515632
30 min	0.155037199377626
30 min	0.064251281282672
30 min	0.0761033179730186
30 min	0.0866796931455333
30 min	0.125862583947268
30 min	0.133466891327664
30 min	0.138474758581275
30 min	0.0837329077587142
30 min	0.0888486361716889
30 min	0.134402516446273
30 min	0.0883638038742218
30 min	0.0622276227011757
30 min	0.0876500860176114
30 min	0.0983617037899822
30 min	0.133608350827258
30 min	0.0760581779180637
30 min	0.137002629916319
30 min	0.111960889409349
30 min	0.136939430053306
30 min	0.12009739451976
30 min	0.13193791079944
30 min	0.105691201881289
30 min	0.14973055723474
30 min	0.104436730950394
30 min	0.0887560700314955
30 min	0.102566546972099
30 min	0.128035693866203
30 min	0.0937043834303945
30 min	0.0720367539757637
30 min	0.0503829427324866
30 min	0.0839638776372168
30 min	0.110331451951448
30 min	0.144750835052597
30 min	0.0679843851388755
30 min	0.116742908967116
30 min	0.160064985136831
30 min	0.0903277288671915
30 min	0.0563639133150281
30 min	0.0568472641901596
30 min	0.0667868979619439
30 min	0.132008021659147
30 min	0.0762003001632834
30 min	0.132004199822573
30 min	0.110272794248047
30 min	0.0986779004352656
30 min	0.133494653891362
30 min	0.123364176123684
30 min	0.0883719136741677
30 min	0.162884458812738
30 min	0.075723700121404
30 min	0.0544225832223394
30 min	0.149856842415608
30 min	0.0522159632222992
30 min	0.151812487844726
30 min	0.106827171096574
30 min	0.0798849957043431
30 min	0.0577669617750911
30 min	0.15808663563071
30 min	0.127588430313226
30 min	0.0593086917339932
30 min	0.100439367466559
30 min	0.114536325886233
30 min	0.110260177550925
30 min	0.0565588591127986
30 min	0.0577549613659567
30 min	0.049446002066142
30 min	0.0820390620150606
30 min	0.141324786856004
30 min	0.11725155328401
30 min	0.0855766836783566
30 min	0.133697787578191
30 min	0.152644437919806
30 min	0.131912427457732
30 min	0.122170809070518
30 min	0.151530662526736
30 min	0.137408558315568
30 min	0.0814007682004447
30 min	0.111279804621444
30 min	0.16276828420019
30 min	0.0841407262293458
30 min	0.174247939213042
30 min	0.0591647231875789
30 min	0.0812468641497082
30 min	0.152929549530397
30 min	0.106048511885021
30 min	0.0864332364636571
30 min	0.0999939124889862
30 min	0.151568616255672
30 min	0.109139723327299
30 min	0.184610861636199
30 min	0.0644076371721168
30 min	0.124278614604589
30 min	0.0466897290703403
30 min	0.0592041018579929
30 min	0.0338245551474334
30 min	0.118944931287906
30 min	0.0734090438123017
30 min	0.0750902119509465
30 min	0.108203715377121
30 min	0.170493004458007
30 min	0.163774379460959
30 min	0.11068753584845
30 min	0.149665376093493
30 min	0.151075188538251
30 min	0.108860704147309
30 min	0.0743130613349794
30 min	0.074559962104319
30 min	0.151350605079515
30 min	0.122841203832234
30 min	0.105868646286306
30 min	0.093258763983871
30 min	0.105204895690566
30 min	0.129075414964901
30 min	0.0464080572439829
30 min	0.0621357435203995
30 min	0.154653709257007
30 min	0.15219303081687
30 min	0.113549093872135
30 min	0.114674342969773
30 min	0.078355256535966
30 min	0.0677876028681733
30 min	0.0742842045509551
30 min	0.110262036567846
30 min	0.10211792712693
30 min	0.069662280883435
30 min	0.0609940791039707
30 min	0.0913982561149289
30 min	0.0470733198989597
30 min	0.111013976137218
30 min	0.169259873031313
30 min	0.0549302475566701
30 min	0.0821296044183981
30 min	0.0754286943126258
30 min	0.0901026902879459
30 min	0.128653573417543
30 min	0.0799480288678428
30 min	0.113972009462774
30 min	0.0926794576560423
30 min	0.0837357553407455
30 min	0.123621329060019
30 min	0.11251352933698
30 min	0.0526155555964872
30 min	0.0783565391856891
30 min	0.116863131219881
30 min	0.131947330916719
30 min	0.0518924909779832
30 min	0.078259782077412
30 min	0.0937823419242977
30 min	0.0836168993548762
30 min	0.054784885773698
30 min	0.0816585836508748
30 min	0.14557484094229
30 min	0.0880475009661557
30 min	0.160355353256833
30 min	0.0813014119136962
30 min	0.173757571736691
30 min	0.116075837340167
30 min	0.0490218249035875
30 min	0.13384538067724
30 min	0.10300429637351
30 min	0.0548797306857606
30 min	0.0932767991562055
30 min	0.0465297747876461
30 min	0.027729906560391
30 min	0.0663207081715122
30 min	0.0778680418235056
30 min	0.121613357594437
30 min	0.048542144916541
30 min	0.116746807487462
30 min	0.124224873213714
30 min	0.058529547664107
30 min	0.109233629173696
30 min	0.0733516593461539
30 min	0.0567561940097273
30 min	0.0520494237575148
30 min	0.0848585022079783
30 min	0.0788896333640736
30 min	0.0958932206109688
30 min	0.127893794760065
30 min	0.14022307031444
30 min	0.0536884146638313
30 min	0.0639978583026008
30 min	0.0992142516083564
30 min	0.0570185095954396
30 min	0.104681069946535
30 min	0.0891217953716995
30 min	0.0695064357323913
30 min	0.120177401348976
30 min	0.072760295565207
30 min	0.0503058844080949
30 min	0.0723410900714699
30 min	0.0598870729738156
30 min	0.0737823127623283
30 min	0.151235030307459
30 min	0.0951793447100582
30 min	0.0365299176130812
30 min	0.137807989165019
30 min	0.0930572078160755
