chromIDA	binA	chromIDB	binB	hic	d3dmean
1	9	3	68	0.7300307014	0.774195847021838
1	9	3	69	0.71697300506608	0.725930776075504
1	9	3	70	0.698799267324865	0.72038935794117
1	10	1	11	0.107381175138369	0.0379543956906625
1	10	1	12	0.204669002216807	0.136279011938315
1	10	1	13	0.316301025770813	0.318916974363446
1	10	1	14		0.503379369386659
1	10	1	15	0.373322328788766	0.289658997061143
1	10	1	16	0.399738270318021	0.262551668898155
1	10	1	17	0.408782718398887	0.295582664668699
1	10	1	18	0.4315247895796	0.319541691867912
1	10	1	19	0.456637868535527	0.360080484716592
1	10	1	20	0.493832454402434	0.399291802726422
1	10	1	21	0.465951262891888	0.311143139666952
1	10	1	22	0.504842488667379	0.390564686500883
1	10	1	23	0.510429696649722	0.353285649392476
1	10	1	24	0.52167605067487	0.382242749508895
1	10	1	25	0.51864953495737	0.404356489137982
1	10	2	26	0.827170141366302	0.727008962058932
1	10	2	27	0.781622178747752	0.742445098141525
1	10	2	28	0.711978317792306	0.660294991592255
1	10	2	29	0.720221451802634	0.698527574158672
1	10	2	30	0.690263305274349	0.649767835199381
1	10	2	31	0.73053012011447	0.716748933551498
1	10	2	32	0.690915134016379	0.640335723645061
1	10	2	33	0.709927069228719	0.638303699229263
1	10	2	34	0.714672064357499	0.667616172182758
1	10	2	35	0.730334094189194	0.646983339404132
1	10	2	36	0.7399299495702	0.615149363819558
1	10	2	37	0.727705804502304	0.625250811528461
1	10	2	38	0.771382016730266	0.637229255363864
1	10	2	39	0.74998090709766	0.684464377922565
1	10	2	40	0.761530209290711	0.751004471918955
1	10	2	41	0.751502646193703	0.738735346466705
1	10	2	42	0.760459901294189	0.755628410158529
1	10	2	43	0.707255111791026	0.662205642693886
1	10	2	44	0.792500971893498	0.763439774638245
1	10	2	45	0.787618426013891	0.78206435766289
1	10	2	46	0.731453832659767	0.715043050516285
1	10	2	47	0.784403698538064	0.754468774251594
1	10	2	48	0.773028379589589	0.749896421397615
1	10	2	49	0.725816148977344	0.631369399925885
1	10	2	50	0.755232547340008	0.585442904820298
1	10	3	51	0.763575270541207	0.763291670806591
1	10	3	52	0.720055875189525	0.660784352127615
1	10	3	53	0.749501934339539	0.771560499314928
1	10	3	54	0.724478281090369	0.700536590157025
1	10	3	55	0.679141962798304	0.57996704627233
1	10	3	56	0.667587046804195	0.56220628835449
1	10	3	57	0.698485670313451	0.672970010118697
1	10	3	58	0.690247050555483	0.700551399514475
1	10	3	59	0.705482775339655	0.756958326326026
1	10	3	60	0.723319973272558	0.750566022932371
1	10	3	61	0.71965953299	0.74021261253875
1	10	3	62	0.701339120533565	0.720248950170646
1	10	3	63	0.674185881662079	0.605743824488834
1	10	3	64	0.710417875600811	0.648333668735283
1	10	3	65	0.73201894040585	0.717623021542357
1	10	3	66	0.742386595806664	0.742012483207789
1	10	3	67	0.772427721305236	0.769616340353927
1	10	3	68	0.719545570857651	0.756173427397015
1	10	3	69	0.718102934455322	0.70561720557305
1	10	3	70	0.703204082111347	0.699575060050667
1	11	1	12	0.114460587867052	0.0910302398889001
1	11	1	13	0.21489632912503	0.27341746536913
1	11	1	14		0.466391658948745
1	11	1	15	0.327006736042388	0.248465929835456
1	11	1	16	0.356241000460036	0.229659329483272
1	11	1	17	0.373446348507177	0.266623448395542
1	11	1	18	0.400237723987368	0.294005839084357
1	11	1	19	0.455672725658331	0.33891094872854
1	11	1	20	0.505441349394415	0.382489686524943
1	11	1	21	0.492324611466284	0.291444871619257
1	11	1	22	0.531818095043764	0.376363092546977
1	11	1	23	0.530613838348861	0.338225262966382
1	11	1	24	0.557571008644313	0.369215910633318
1	11	1	25	0.525912204990927	0.392014646354645
1	11	2	26	0.833543390845086	0.720750364709438
1	11	2	27	0.805449450387304	0.736684235014955
1	11	2	28	0.757073170635003	0.652699518932121
1	11	2	29	0.75243985975511	0.692058767179456
1	11	2	30	0.759608907917633	0.641723298894739
1	11	2	31	0.783307506110715	0.709671827069005
1	11	2	32	0.732100172742772	0.63151547839224
1	11	2	33	0.726576578924048	0.629131483847022
1	11	2	34	0.726478422642228	0.658403242901014
1	11	2	35	0.711262241034304	0.636829206134131
1	11	2	36	0.706091483368253	0.604355053643555
1	11	2	37	0.75157206123534	0.615021889971909
1	11	2	38	0.751022510844021	0.627676354469108
1	11	2	39	0.78434873658841	0.6760139392634
1	11	2	40	0.806531180761857	0.744352630386638
1	11	2	41	0.812912236577117	0.73216543874286
1	11	2	42	0.817320216688599	0.749916132321936
1	11	2	43	0.780316522672563	0.65481783575264
1	11	2	44	0.828700266708886	0.75818603114163
1	11	2	45	0.817149393300382	0.777669157239514
1	11	2	46	0.791975543265034	0.70977386740506
1	11	2	47	0.823320964673382	0.749606042558588
1	11	2	48	0.821330058121142	0.744763991160419
1	11	2	49	0.776709497101419	0.623793151609921
1	11	2	50	0.806183525278558	0.576440601187681
1	11	3	51	0.795706489338743	0.759509619408219
1	11	3	52	0.775970668499806	0.655079839607045
1	11	3	53	0.803193779854618	0.768456253388186
1	11	3	54	0.762713005853282	0.696209094146822
1	11	3	55	0.710792080616882	0.571808195280739
1	11	3	56	0.730152478167515	0.553156812808581
1	11	3	57	0.754695454035731	0.667474716156347
1	11	3	58	0.730705088146147	0.695061249674354
1	11	3	59	0.710383926706408	0.752406433035837
1	11	3	60	0.726433643580861	0.745731097447859
1	11	3	61	0.716182508372659	0.735242887449137
1	11	3	62	0.745896351892107	0.714966739190722
1	11	3	63	0.734682509545548	0.597573898983115
1	11	3	64	0.755392661662629	0.641377246208452
1	11	3	65	0.788757356008168	0.711677527864438
1	11	3	66	0.791424799186853	0.736779806062607
1	11	3	67	0.830339897785314	0.764767729076288
1	11	3	68	0.78858841475835	0.750918834754953
1	11	3	69	0.757047068336912	0.699244423131575
1	11	3	70	0.765228193042846	0.692636145332963
1	12	1	13	0.121817784149332	0.146533882001932
1	12	1	14		0.411252612886337
1	12	1	15	0.256227291295381	0.133075620592043
1	12	1	16	0.288815061595164	0.117169862740935
1	12	1	17	0.330537294114104	0.210046609470233
1	12	1	18	0.371941870389087	0.252057151978874
1	12	1	19	0.419218040432607	0.310431829789996
1	12	1	20	0.498298557512977	0.368768204620466
1	12	1	21	0.411000955320007	0.227972499064261
1	12	1	22	0.484698891088543	0.351849093428338
1	12	1	23	0.469042712615482	0.292494602439797
1	12	1	24	0.502968896382749	0.336745261911773
1	12	1	25	0.506462147771267	0.366737313502798
1	12	2	26	0.83278292631206	0.645713229623438
1	12	2	27	0.791076926489178	0.663770724266384
1	12	2	28	0.715583841711417	0.567735529079286
1	12	2	29	0.720482078284486	0.612940134556092
1	12	2	30	0.706141876107903	0.554053237331477
1	12	2	31	0.730194507572628	0.631663079144346
1	12	2	32	0.679195034859517	0.541881744925217
1	12	2	33	0.694922282881142	0.536433035490426
1	12	2	34	0.685721056801195	0.568545503525036
1	12	2	35	0.667537983579115	0.541656375833263
1	12	2	36	0.702012081436601	0.506014866148553
1	12	2	37	0.703119020304624	0.518292287965663
1	12	2	38	0.7671723558387	0.533974162829883
1	12	2	39	0.740200417194963	0.589465461004962
1	12	2	40	0.788522302880618	0.667490691299499
1	12	2	41	0.778168353341901	0.654641303638466
1	12	2	42	0.787710542793752	0.674936515096371
1	12	2	43	0.723027619957238	0.569698510193976
1	12	2	44	0.827691164136354	0.686344389204892
1	12	2	45	0.821932709219281	0.708687493566597
1	12	2	46	0.758931456949546	0.634894755828818
1	12	2	47	0.791924934072756	0.679663240136497
1	12	2	48	0.791318424269928	0.67545847663832
1	12	2	49	0.704135210186659	0.53793642946491
1	12	2	50	0.721536718262282	0.481409640155581
1	12	3	51	0.791129136659066	0.694837828031401
1	12	3	52	0.723033573234961	0.576222282611964
1	12	3	53	0.783296643898319	0.705859662041297
1	12	3	54	0.73558367900464	0.624820128398822
1	12	3	55	0.657295545496408	0.477855287025347
1	12	3	56	0.660647295527328	0.454436103535005
1	12	3	57	0.698725701770247	0.590589184110998
1	12	3	58	0.700289652501577	0.621316331809494
1	12	3	59	0.71563763254062	0.68603897652214
1	12	3	60	0.715339818568163	0.678528591814982
1	12	3	61	0.708360989822615	0.667821762913699
1	12	3	62	0.712280852272492	0.644833708735067
1	12	3	63	0.664843368520682	0.50834735356094
1	12	3	64	0.703839437756728	0.560949609727866
1	12	3	65	0.748578415206761	0.641193174246024
1	12	3	66	0.761052369202415	0.67007211739957
1	12	3	67	0.816820839005666	0.701006388870331
1	12	3	68	0.765100358059017	0.685738205606838
1	12	3	69	0.72150911212157	0.627996526764273
1	12	3	70	0.711626918009802	0.619644204403354
1	13	1	14		0.262613151206053
1	13	1	15	0.095113027853399	0.106585039720094
1	13	1	16	0.29767176847155	0.18526356943587
1	13	1	17	0.323091310266639	0.277679583244906
1	13	1	18	0.348219198356983	0.319228733321111
1	13	1	19	0.422233204783133	0.377876974359402
1	13	1	20	0.49124244274411	0.436683983073005
1	13	1	21	0.414138499030486	0.31963866928
1	13	1	22	0.509976523507798	0.432178260223813
1	13	1	23	0.471714882391726	0.381693034020387
1	13	1	24	0.535839982283375	0.423934967764044
1	13	1	25	0.492165724442372	0.450559994764588
1	13	2	26	0.857288764359513	0.701915072791379
1	13	2	27	0.86379015876731	0.719247242338621
1	13	2	28	0.831051061708975	0.626799000541887
1	13	2	29	0.780029504376421	0.669652140718852
1	13	2	30	0.779898072956899	0.611760038771094
1	13	2	31	0.831831337763444	0.685855560084917
1	13	2	32	0.76677123487796	0.599065824293326
1	13	2	33	0.757575386658426	0.591488975951988
1	13	2	34	0.624097161040208	0.617980890987158
1	13	2	35	0.409312162915383	0.590917286410124
1	13	2	36	0.685835932598239	0.558560904210833
1	13	2	37	0.745407416404672	0.572230495906457
1	13	2	38	0.744465281238126	0.58909611284831
1	13	2	39	0.801255223510766	0.643578589322889
1	13	2	40	0.820833355554509	0.720421852958158
1	13	2	41	0.870415765260601	0.709565764518708
1	13	2	42	0.817269958185903	0.731044099412891
1	13	2	43	0.818075660162063	0.631565115310262
1	13	2	44	0.866293826983599	0.744242358188864
1	13	2	45	0.843217235855835	0.766543045876054
1	13	2	46	0.860838691755505	0.696671539438751
1	13	2	47	0.831681163054468	0.740025036779012
1	13	2	48	0.860197825480267	0.73596435701678
1	13	2	49	0.832327575099138	0.604203829322116
1	13	2	50	0.833080394909351	0.549222484294077
1	13	3	51	0.795517489373216	0.758938606719822
1	13	3	52	0.826265827494466	0.644646301605196
1	13	3	53	0.832600538254404	0.770639679919049
1	13	3	54	0.798500072632814	0.693218269352839
1	13	3	55	0.760138773776612	0.549210162315029
1	13	3	56	0.750581019610358	0.526111095316913
1	13	3	57	0.77887255362348	0.65951238568516
1	13	3	58	0.663473730318169	0.688936151776391
1	13	3	59	0.697550692314351	0.752056104814805
1	13	3	60	0.615932085914239	0.745666673380943
1	13	3	61	0.752041855816725	0.735758571243137
1	13	3	62	0.783724778738239	0.713426434020612
1	13	3	63	0.79512009889565	0.581081563400369
1	13	3	64	0.786262632133644	0.632390103138452
1	13	3	65	0.819914936458827	0.710136075926544
1	13	3	66	0.853500961946297	0.737790303520891
1	13	3	67	0.834452387439947	0.766528718524495
1	13	3	68	0.836362915506097	0.751196902098076
1	13	3	69	0.80137591894662	0.695473686306657
1	13	3	70	0.76068868157452	0.686685663693506
1	14	1	15		0.272120474335381
1	14	1	16		0.423983842546363
1	14	1	17		0.438969722310663
1	14	1	18		0.461841466869719
1	14	1	19		0.498134925559935
1	14	1	20		0.534665802602686
1	14	1	21		0.51547546327907
1	14	1	22		0.562091543888656
1	14	1	23		0.55224904364718
1	14	1	24		0.575111876610349
1	14	1	25		0.588603667464381
1	14	2	26		0.919159796226947
1	14	2	27		0.933376024513016
1	14	2	28		0.863324341658769
1	14	2	29		0.894973013882864
1	14	2	30		0.850897709650816
1	14	2	31		0.905813030894645
1	14	2	32		0.840638754653332
1	14	2	33		0.835290367092135
1	14	2	34		0.855507639302949
1	14	2	35		0.840552699103157
1	14	2	36		0.810868973927258
1	14	2	37		0.821114035456048
1	14	2	38		0.833976562739931
1	14	2	39		0.875475069621743
1	14	2	40		0.934293552379613
1	14	2	41		0.926901381639225
1	14	2	42		0.945960621548205
1	14	2	43		0.8693835951606
1	14	2	44		0.957330621208096
1	14	2	45		0.975399999842609
1	14	2	46		0.920444183528869
1	14	2	47		0.955113430474416
1	14	2	48		0.950581162106343
1	14	2	49		0.849065645635475
1	14	2	50		0.808376931470523
1	14	3	51		0.97340821755369
1	14	3	52		0.883909432724927
1	14	3	53		0.98363893857684
1	14	3	54		0.922885127096704
1	14	3	55		0.812456261702525
1	14	3	56		0.796388757672187
1	14	3	57		0.898574871926689
1	14	3	58		0.922832789220421
1	14	3	59		0.973508032448134
1	14	3	60		0.970460622999577
1	14	3	61		0.96137486860172
1	14	3	62		0.942977464898243
1	14	3	63		0.840279499892704
1	14	3	64		0.878320125641575
1	14	3	65		0.939805303216303
1	14	3	66		0.96097480123199
1	14	3	67		0.983079474251243
1	14	3	68		0.969885418303373
1	14	3	69		0.92493118619737
1	14	3	70		0.917436602640982
1	15	1	16	0.105200981758652	0.106457076223345
1	15	1	17	0.204227786103312	0.190418991656678
1	15	1	18	0.254736726410318	0.232310466170434
1	15	1	19	0.289035867425479	0.28976489134608
1	15	1	20	0.381369326119425	0.348718048007133
1	15	1	21	0.275710939249346	0.24195143326898
1	15	1	22	0.348878632095458	0.35022588148759
1	15	1	23	0.318672878171293	0.304794233958343
1	15	1	24	0.380187968427741	0.347323243462457
1	15	1	25	0.394060146513211	0.374082728053245
1	15	2	26	0.802769400158683	0.694541533908828
1	15	2	27	0.815750718943269	0.712238723501508
1	15	2	28	0.706521732253758	0.620054710144562
1	15	2	29	0.727983691909246	0.663267097401725
1	15	2	30	0.6873366468192	0.605853018549963
1	15	2	31	0.76783947293777	0.680225077593626
1	15	2	32	0.693777564135547	0.593640636843925
1	15	2	33	0.70484160018673	0.586896535328887
1	15	2	34	0.601845009142365	0.614963343607936
1	15	2	35	0.513841047600782	0.588988461927765
1	15	2	36	0.705850541734928	0.55548178554137
1	15	2	37	0.724533660695654	0.568255911511742
1	15	2	38	0.761112788442311	0.584754796456335
1	15	2	39	0.755270114977308	0.638698601892589
1	15	2	40	0.787323008972875	0.714805810312502
1	15	2	41	0.756368565766415	0.703009332628892
1	15	2	42	0.794022332008489	0.724460197424979
1	15	2	43	0.676194537305792	0.623987396475597
1	15	2	44	0.800183281411168	0.736335977351008
1	15	2	45	0.812214886591613	0.758295880432319
1	15	2	46	0.737278738644017	0.687810844045529
1	15	2	47	0.803136670886194	0.731129902072121
1	15	2	48	0.807680086009925	0.726855675434106
1	15	2	49	0.683654475663504	0.595198460574533
1	15	2	50	0.676810505084963	0.540929489377413
1	15	3	51	0.788539567593341	0.748785545254702
1	15	3	52	0.707729562476536	0.63466806175661
1	15	3	53	0.795106206433935	0.760208077840966
1	15	3	54	0.742748503512856	0.682758635038806
1	15	3	55	0.632524316863858	0.540377140758718
1	15	3	56	0.635432909017132	0.5173833824598
1	15	3	57	0.722061737747203	0.649346884105945
1	15	3	58	0.667441778450464	0.679016422279283
1	15	3	59	0.771074387874158	0.741846405098839
1	15	3	60	0.729162569681845	0.735663940444697
1	15	3	61	0.735859730651102	0.725504826130553
1	15	3	62	0.740275034023671	0.703132473995801
1	15	3	63	0.662139723060813	0.571334703077766
1	15	3	64	0.716545581084973	0.622183491748866
1	15	3	65	0.761054921719326	0.699510553241508
1	15	3	66	0.768200935515368	0.727228936836635
1	15	3	67	0.800560828104537	0.756282737518003
1	15	3	68	0.749145333879799	0.741126954041175
1	15	3	69	0.705552277745911	0.68544585081994
1	15	3	70	0.687942393958195	0.676736844680284
1	16	1	17	0.116769352752503	0.0846205209780094
1	16	1	18	0.190109546745792	0.133885294663044
1	16	1	19	0.243680967379912	0.197932668540235
1	16	1	20	0.321136417406892	0.262990033016462
1	16	1	21	0.244597965255666	0.128430804790632
1	16	1	22	0.321934179911267	0.256253480560467
1	16	1	23	0.285940140543791	0.200036650645793
1	16	1	24	0.341907506030091	0.249892419265288
1	16	1	25	0.338019481933986	0.280657878256635
1	16	2	26	0.76471874783256	0.632158475558558
1	16	2	27	0.738218275962649	0.650712902065011
1	16	2	28	0.63626343102674	0.55351152164164
1	16	2	29	0.660703766232675	0.599366177948775
1	16	2	30	0.650266666229292	0.539864895802209
1	16	2	31	0.716372765884129	0.619162641268493
1	16	2	32	0.641373601472369	0.528431801955952
1	16	2	33	0.653095108299676	0.52296901897314
1	16	2	34	0.663684126630301	0.55638523221563
1	16	2	35	0.640328363492571	0.529129544962124
1	16	2	36	0.676577022343543	0.493048242381966
1	16	2	37	0.685312680920064	0.504732024556942
1	16	2	38	0.70358740012031	0.521194978626526
1	16	2	39	0.707346120078952	0.57667710374398
1	16	2	40	0.749589367217091	0.655079305403144
1	16	2	41	0.720026301383978	0.641120069567886
1	16	2	42	0.733434316181274	0.662330337973193
1	16	2	43	0.651263393824083	0.555753842013037
1	16	2	44	0.755391662611421	0.672904423573336
1	16	2	45	0.746183283068142	0.695195167372271
1	16	2	46	0.667120233585008	0.620216339530226
1	16	2	47	0.716845719595782	0.665502079556049
1	16	2	48	0.713591319564985	0.661280054737685
1	16	2	49	0.622886751648383	0.522896162062015
1	16	2	50	0.599030267518531	0.465463122458892
1	16	3	51	0.72721235761643	0.679597932717047
1	16	3	52	0.659045385910233	0.559700981103768
1	16	3	53	0.73811186586745	0.691079428807619
1	16	3	54	0.682622378903491	0.609034972608226
1	16	3	55	0.568673317667306	0.460330965969978
1	16	3	56	0.58809973106729	0.435907019055903
1	16	3	57	0.682973241237206	0.573894876806639
1	16	3	58	0.685014047850069	0.60543862212975
1	16	3	59	0.72902825177925	0.670684579618817
1	16	3	60	0.727976580927574	0.663500647085589
1	16	3	61	0.702701120279375	0.652781356613259
1	16	3	62	0.703222236817245	0.62952683968422
1	16	3	63	0.613919040641609	0.491334571482146
1	16	3	64	0.66493546519686	0.54489030416263
1	16	3	65	0.700768700424185	0.626170677696096
1	16	3	66	0.718810805344455	0.655481323889869
1	16	3	67	0.760288454050166	0.687109040816644
1	16	3	68	0.695961006646179	0.672216598894682
1	16	3	69	0.649560738753123	0.614239089856031
1	16	3	70	0.628051244868204	0.605287989338056
1	17	1	18	0.106192513043336	0.0309593965018812
1	17	1	19	0.195095497202044	0.101616009400862
1	17	1	20	0.242574605840668	0.157751884712399
1	17	1	21	0.242807123787147	0.121297674643487
1	17	1	22	0.289427304557295	0.195068143234226
1	17	1	23	0.280888189337752	0.179229022381917
1	17	1	24	0.318898873006593	0.216107011163897
1	17	1	25	0.306632799945492	0.234369844653806
1	17	2	26	0.80574413521945	0.717408467539188
1	17	2	27	0.778934208731989	0.73460116021095
1	17	2	28	0.703897192558566	0.649635594651765
1	17	2	29	0.708016769385693	0.68896733651522
1	17	2	30	0.711208261739631	0.637455097909083
1	17	2	31	0.737254043843081	0.706837707185965
1	17	2	32	0.70061513101804	0.628033837966447
1	17	2	33	0.715198547749951	0.625210220311347
1	17	2	34	0.725791162628706	0.654896503899884
1	17	2	35	0.73106676864872	0.633288322680353
1	17	2	36	0.744569474683182	0.600238497995685
1	17	2	37	0.731654102577953	0.610237889210183
1	17	2	38	0.77933751932082	0.624134236037656
1	17	2	39	0.749431204814825	0.672294720340713
1	17	2	40	0.783913979985253	0.740939819481091
1	17	2	41	0.753024097243762	0.727915824729692
1	17	2	42	0.776569221604687	0.747298472676745
1	17	2	43	0.709914863313046	0.652047572460454
1	17	2	44	0.772242208676213	0.755410565912321
1	17	2	45	0.781642995491606	0.774589126927768
1	17	2	46	0.721755071241885	0.706621164913693
1	17	2	47	0.763458759530129	0.747051018911147
1	17	2	48	0.763137387270514	0.742282830251685
1	17	2	49	0.69360007825763	0.621205693921709
1	17	2	50	0.743822886827097	0.5732561038327
1	17	3	51	0.748040071703011	0.75560738534766
1	17	3	52	0.700269315980789	0.650370282707637
1	17	3	53	0.763990674291869	0.765882583900436
1	17	3	54	0.714032643985629	0.692691853007848
1	17	3	55	0.667566385845501	0.56715111675645
1	17	3	56	0.690021177178664	0.547136024818431
1	17	3	57	0.725213340674769	0.663454124543168
1	17	3	58	0.71838334159475	0.691959216248817
1	17	3	59	0.749521804404379	0.75022896585487
1	17	3	60	0.749341042409194	0.744219479347784
1	17	3	61	0.7327391329205	0.733620674167347
1	17	3	62	0.736070268254519	0.712877936594084
1	17	3	63	0.686423606063738	0.593863640747478
1	17	3	64	0.708078279622557	0.638019185778135
1	17	3	65	0.743968538481186	0.708950012381055
1	17	3	66	0.738670478745781	0.734215541783767
1	17	3	67	0.791163108045028	0.762372826998858
1	17	3	68	0.730090209423105	0.748700018275977
1	17	3	69	0.696759582376972	0.697294709048629
1	17	3	70	0.693325821297105	0.689805283007096
1	18	1	19	0.118265912502386	0.0567469770204253
1	18	1	20	0.197799861519514	0.118397094684991
1	18	1	21	0.241461300275479	0.123553239639724
1	18	1	22	0.283250755822798	0.177965336021018
1	18	1	23	0.288788952112966	0.177164103013744
1	18	1	24	0.327186359421518	0.209866404075497
1	18	1	25	0.306263988256987	0.223158915690168
1	18	2	26	0.791222421996354	0.743796476064705
1	18	2	27	0.765314320938195	0.760549202807269
1	18	2	28	0.70800574459524	0.6792404895188
1	18	2	29	0.704983806136028	0.716982820507111
1	18	2	30	0.710486596019252	0.668172405664286
1	18	2	31	0.746224201201352	0.734708764003248
1	18	2	32	0.716381325249651	0.659451149258939
1	18	2	33	0.735032652990298	0.657400491851889
1	18	2	34	0.738842456418116	0.686006123838136
1	18	2	35	0.735533838285893	0.665542489599897
1	18	2	36	0.751831113929972	0.633923148885229
1	18	2	37	0.751615451752052	0.643498482962468
1	18	2	38	0.785593382324832	0.656681911759967
1	18	2	39	0.751214054440665	0.702813324232672
1	18	2	40	0.771996257712781	0.768811912428707
1	18	2	41	0.752256949014013	0.75585413890505
1	18	2	42	0.756171930782034	0.774513171731146
1	18	2	43	0.723207419136574	0.682450296717535
1	18	2	44	0.776120292861738	0.781755198942012
1	18	2	45	0.778312104833006	0.800005338313271
1	18	2	46	0.716813808084204	0.733880917204971
1	18	2	47	0.749583747892757	0.77286882755707
1	18	2	48	0.742632390251059	0.768068287201804
1	18	2	49	0.691972069085929	0.651644439451409
1	18	2	50	0.739195363156477	0.606057526176078
1	18	3	51	0.736395908805518	0.777237426912129
1	18	3	52	0.712891589323106	0.676522282996174
1	18	3	53	0.737013350734305	0.786947871919215
1	18	3	54	0.725975071154687	0.716798935050119
1	18	3	55	0.680448643539904	0.597965415131208
1	18	3	56	0.699501446346301	0.579091675844472
1	18	3	57	0.742153799714894	0.688843485180065
1	18	3	58	0.748458136264422	0.716162524044638
1	18	3	59	0.756949048644645	0.77225305272655
1	18	3	60	0.748637702660885	0.766609363099388
1	18	3	61	0.741630048305542	0.756099610861115
1	18	3	62	0.734554527048405	0.736267450118925
1	18	3	63	0.704141427095931	0.622978579537439
1	18	3	64	0.714935630091441	0.664835973877605
1	18	3	65	0.741916079834302	0.732202998351276
1	18	3	66	0.750614268805925	0.755975170575732
1	18	3	67	0.791396834585344	0.783426241094883
1	18	3	68	0.741901570172595	0.770048924246036
1	18	3	69	0.702526290263598	0.720870016427446
1	18	3	70	0.703115913837343	0.713545331292205
1	19	1	20	0.0958609064122127	0.0591673177830799
1	19	1	21	0.203362599158649	0.13269225095768
1	19	1	22	0.230270603423938	0.157215941908919
1	19	1	23	0.252664925004297	0.178029526732086
1	19	1	24	0.287268338334204	0.204758531196779
1	19	1	25	0.271371244014062	0.211392789375139
1	19	2	26	0.78589132939948	0.781967259623708
1	19	2	27	0.749467223921844	0.798079753140918
1	19	2	28	0.711843307758655	0.721412961282316
1	19	2	29	0.718734064585182	0.757358782051807
1	19	2	30	0.721201354756708	0.711284123368574
1	19	2	31	0.756773943611312	0.773947944130554
1	19	2	32	0.721329563006382	0.703160702441177
1	19	2	33	0.750001328834073	0.701869871204549
1	19	2	34	0.767108942717943	0.72922238923436
1	19	2	35	0.776611891134203	0.710143221879195
1	19	2	36	0.78883754153261	0.679892207143345
1	19	2	37	0.754977946190374	0.68873225996482
1	19	2	38	0.814450254000528	0.701157229401641
1	19	2	39	0.76810112927097	0.745075950162238
1	19	2	40	0.786216019752449	0.807381447051457
1	19	2	41	0.759589961699003	0.794455139115888
1	19	2	42	0.747010798157374	0.812021024032057
1	19	2	43	0.735813323374947	0.724147293909037
1	19	2	44	0.742516628240285	0.817786062243156
1	19	2	45	0.755188965991037	0.834932872274874
1	19	2	46	0.722577948382863	0.771707509200734
1	19	2	47	0.751276188625862	0.808610756105328
1	19	2	48	0.732688201894275	0.803909787739738
1	19	2	49	0.701136374541053	0.69426421902436
1	19	2	50	0.751322705774599	0.651427133656754
1	19	3	51	0.740896113696342	0.811047867519638
1	19	3	52	0.696481416186937	0.716139134635361
1	19	3	53	0.731276999543892	0.820134312808361
1	19	3	54	0.726728307290201	0.753698036260323
1	19	3	55	0.697287224546827	0.642567225674675
1	19	3	56	0.724267260420846	0.625576258156922
1	19	3	57	0.76184666834485	0.728468479026759
1	19	3	58	0.745567803106648	0.754605226555899
1	19	3	59	0.780417183681756	0.807819781287044
1	19	3	60	0.800350226572782	0.80286625840002
1	19	3	61	0.772219966621368	0.79250771183817
1	19	3	62	0.750288908545647	0.773566989817897
1	19	3	63	0.719063999958105	0.666679273923422
1	19	3	64	0.738529630082558	0.705736850446934
1	19	3	65	0.743717163813003	0.769338973806178
1	19	3	66	0.732985405785234	0.791999108335382
1	19	3	67	0.749163219682978	0.818137999129873
1	19	3	68	0.706130429152309	0.804885116814298
1	19	3	69	0.683519738050581	0.757902333401492
1	19	3	70	0.689925036898404	0.75135612531125
1	20	1	21	0.126708628159763	0.134485134856494
1	20	1	22	0.194748593625102	0.131876955793128
1	20	1	23	0.24057170491455	0.176778373090531
1	20	1	24	0.270872751723719	0.196679702229763
1	20	1	25	0.250121693281088	0.197212741136127
1	20	2	26	0.792160258433515	0.820483767322266
1	20	2	27	0.748665424056433	0.835666492576072
1	20	2	28	0.742550746844368	0.763717356318949
1	20	2	29	0.739014420079559	0.797699776991252
1	20	2	30	0.7564465367554	0.754644539117615
1	20	2	31	0.764375070567082	0.813331544856517
1	20	2	32	0.755746556907867	0.74705114032606
1	20	2	33	0.807375590241821	0.746259417376295
1	20	2	34	0.783502804896915	0.772195127394222
1	20	2	35	0.802911457411516	0.754618719407239
1	20	2	36	0.821976585170595	0.726179594576353
1	20	2	37	0.799943258984461	0.734315807842824
1	20	2	38	0.838956761727821	0.745920872407863
1	20	2	39	0.7841093658103	0.787607075178693
1	20	2	40	0.795030342302311	0.846108823627653
1	20	2	41	0.758037784761456	0.833255688319774
1	20	2	42	0.744737773078701	0.85001720955858
1	20	2	43	0.772346634263956	0.766620343405899
1	20	2	44	0.743746941705807	0.854889977319417
1	20	2	45	0.746854404099828	0.870951924489303
1	20	2	46	0.731628593617696	0.810558463979775
1	20	2	47	0.754693443239359	0.845233959369751
1	20	2	48	0.723841883199827	0.840539819193709
1	20	2	49	0.739455461429349	0.737721756886124
1	20	2	50	0.812694916415372	0.6978888472586
1	20	3	51	0.737511796813826	0.846408826392034
1	20	3	52	0.740555752872445	0.757423536698211
1	20	3	53	0.746413594774376	0.854899867213779
1	20	3	54	0.735067566043168	0.792329118006404
1	20	3	55	0.739686751052628	0.68909276767041
1	20	3	56	0.770739511048327	0.673918340985183
1	20	3	57	0.796420787547222	0.769530845054345
1	20	3	58	0.774212066148058	0.794442819568718
1	20	3	59	0.783714023407218	0.844598558108932
1	20	3	60	0.807031968607081	0.840377642194254
1	20	3	61	0.800867876352673	0.830444925544037
1	20	3	62	0.771119334051297	0.812355595910182
1	20	3	63	0.775654047697479	0.712003971451071
1	20	3	64	0.77679603991974	0.748362881491336
