comp	Layer	Ns	K562_RepliSeq	N
B3	3	0	38.785377490921	3156
B3	5	0	45.1153700788879	1023
B3	4	0	52.9059564717865	2494
B3	4	0	58.9797450271607	2494
A2	4	0	66.2929714021683	2025
A2	5	0	72.0551230062866	2229
A2	5	0	71.0686033795929	2229
A2	5	0	70.8990977709198	2229
A2	3	0	72.1599242354584	1191
A2	5	0	68.2133673387909	2229
A2	4	0	62.2555536537552	2025
A2	5	0	57.8963755681229	2229
A2	4	0	50.2927675059128	2025
A2	5	0	45.6818020620346	2229
A2	4	0	49.681275467453	2025
A2	5	0	53.5061173422241	2229
A2	6	0	50.9796411487198	1555
A2	4	0	46.9778929692078	2025
A2	5	0	43.7029175307465	2229
A2	6	0	40.111055141716	1555
A2	4	0	40.2313938506699	2025
A2	4	0	44.601948803978	2025
A2	5	0	48.6970963530731	2229
A2	5	0	49.3076908731079	2229
A2	6	0	44.7445279771042	1555
A2	3	0	36.5307729738617	1191
A2	4	0	33.8331773498535	2025
A2	4	0	34.0396695264053	2025
B3	4	0	30.4870446276474	2494
A2	3	0	26.9405467571259	1191
B3	4	0	31.117067715683	2494
A2	4	0	30.2681515469742	2025
A2	4	0	26.7086605803871	2025
B3	4	0	27.2639006808662	2494
B3	3	0	24.3659976786423	3156
B3	5	0	20.388547024231	1023
B3	3	0	19.9036398597908	3156
B3	3	0	20.5508158370209	3156
B3	5	0	19.256235641098	1023
B3	6	0	19.8063460527992	283
B3	3	0	22.9438839603233	3156
B3	4	0	23.4068435360527	2494
B3	4	0	24.0353849898911	2494
B3	3	0	28.7931600367546	3156
B3	5	0	33.6485089233208	1023
B3	3	0	39.7172851964569	3156
A2	4	0	47.2392969179535	2025
A2	6	0	50.3987194855499	1555
A2	4	0	50.9664110070801	2025
A2	4	0	54.4701248347473	2025
A2	6	0	56.5899984972763	1555
A2	5	0	53.9997691975403	2229
A2	6	0	47.5449277334976	1555
A2	4	0	40.4423730984879	2025
A2	5	0	36.1575050801849	2229
A2	4	0	33.3780007598877	2025
A2	5	0	34.1219226231384	2229
A2	4	0	37.2041365530396	2025
A2	3	0	37.7367400603104	1191
A2	5	0	40.2482931958771	2229
A2	6	0	44.6331455764008	1555
A2	4	0	48.8846086268234	2025
A2	5	0	51.265938278389	2229
A2	5	0	52.8894115840912	2229
A2	6	0	58.700989581871	1555
A2	6	0	65.900441709404	1555
A2	6	0	70.5211463250733	1555
A2	6	0	72.9427197963715	1555
A2	6	0	70.9162369235992	1555
A2	5	0	66.655033612442	2229
A2	5	0	60.9118605616379	2229
A2	10	0	54.536141423378	133
A2	8	0	54.2564625493622	421
A2	5	0	61.6245089128113	2229
A2	6	0	66.8068415529633	1555
A2	6	0	66.8583401773071	1555
A2	6	0	64.3688950281525	1555
A2	5	0	65.4413229290772	2229
A2	6	0	68.319947024765	1555
A2	5	0	66.7763509938049	2229
A2	5	0	62.2719182723618	2229
A2	6	0	60.5473897073746	1555
A2	4	0	65.272039690094	2025
A2	6	0	70.4823200283814	1555
A2	6	0	71.5619529737091	1555
A2	6	0	71.9184995562744	1555
A2	5	0	74.488377195816	2229
A2	5	0	73.3525533840179	2229
A2	6	0	71.5111619516754	1555
A2	5	0	72.2303743416595	2229
A2	4	0	71.2025443131256	2025
A2	6	0	73.7043636146546	1555
A2	5	0	73.8769874212647	2229
A2	5	0	68.7924925453186	2229
A2	6	0	62.7760397322464	1555
A2	7	0	56.1628877811432	881
B1	7	0	50.4500660969543	288
A2	7	0	49.6349060985184	881
A2	6	0	51.6224063249207	1555
A2	7	0	51.3797505387116	881
A2	6	0	50.5347479006195	1555
A2	7	0	52.4993169633484	881
A2	7	0	53.8850516460037	881
A2	6	0	55.2781743656159	1555
A2	6	0	59.5006737357712	1555
A1	6	0	63.8058569058228	202
A1	9	0	68.1871399752808	515
A1	10	0	73.2586649885559	823
A1	9	0	77.7035192449188	515
A1	9	0	80.3858844532776	515
A1	10	0	79.924898243866	823
A1	8	0	74.1038135616303	497
A1	9	0	68.3686273412323	515
A1	9	0	65.471104497757	515
A1	7	0	65.1331384066773	412
A1	8	0	67.0005550992584	497
A2	9	0	72.224731572113	182
A1	10	0	76.5036111364746	823
A1	8	0	78.6697280670166	497
A1	10	0	82.2323863839722	823
A1	10	0	84.5462726278687	823
A1	10	0	81.7722359198761	823
A1	10	0	72.9599737337494	823
A1	9	0	73.0238037342835	515
A1	9	0	75.2174303427124	515
A1	8	0	72.1618871773529	497
A2	9	0	65.2873934317398	182
A2	8	0	58.9774451434326	421
A2	10	0	52.8585791141892	133
A2	8	0	50.0757879834747	421
A2	9	0	55.2307300562668	182
A2	9	0	60.6423931951141	182
A2	8	0	64.2522761944199	421
A2	9	0	65.4428260930634	182
A1	9	0	69.5693378847504	515
A1	10	0	77.087791909256	823
A1	9	0	78.6285431562805	515
A1	9	0	74.3573389955139	515
A1	10	0	70.0244980913544	823
A1	10	0	66.1435535554504	823
A1	10	0	62.6752857808685	823
A1	10	0	61.7715804076767	823
A1	10	0	64.9089974883652	823
A2	10	0	70.102297587204	133
A1	10	0	76.999429074173	823
A1	9	0	78.7453117860413	515
A1	8	0	77.3945095751953	497
A1	9	0	77.022915471344	515
A1	9	0	79.4759621914673	515
A1	8	0	82.5155758986664	497
A1	8	0	81.2833811077118	497
A1	8	0	78.4159331933594	497
A1	7	0	71.8508450853729	412
A1	8	0	64.8567594353485	497
A2	8	0	69.0340612013245	421
A1	7	0	74.6868808809662	412
A1	9	0	74.6037468722534	515
A1	10	0	74.4199659438324	823
A1	7	0	74.2352176455689	412
A1	7	0	73.8743805225372	412
A1	8	0	73.2343778623963	497
A1	7	0	69.8571561942291	412
A1	7	0	67.470110382843	412
A2	7	0	64.6085274635315	881
A1	8	0	63.1211516443634	497
A1	9	0	67.4605268941498	515
A1	7	0	70.7213694760132	412
A1	9	0	71.6429485005188	515
A1	8	0	72.2479062360382	497
A1	8	0	72.4549737921143	497
A2	8	0	74.5312785272217	421
A1	7	0	78.0446915538025	412
A2	10	0	80.0850435350037	133
A1	8	0	80.6263963051605	497
A1	8	0	80.3738330357361	497
A2	7	0	80.2874743374634	881
A1	6	0	78.0067039201355	202
A2	7	0	74.1868151979828	881
A2	8	0	69.2627055964661	421
A2	8	0	66.4111264793396	421
A2	9	0	65.901409995575	182
A2	6	0	61.9305752241516	1555
A2	6	0	58.2758516371536	1555
A2	6	0	53.1802097621155	1555
A2	7	0	46.2359939663696	881
A2	6	0	46.0588599514771	1555
A2	6	0	49.4072626110077	1555
A2	5	0	52.5285422917557	2229
A2	6	0	58.3067900440216	1555
A2	7	0	60.3300991749954	881
A2	6	0	59.5010149986649	1555
B1	6	0	56.3384173426437	250
B1	7	0	54.0298297205734	288
A2	7	0	54.1921497667313	881
A2	6	0	55.5369276211929	1555
B1	7	0	55.8809589842987	288
B2	6	0	51.6712481861115	552
B1	6	0	46.1713436481094	250
B1	5	0	41.6134821495819	133
B1	7	0	37.803737079277	288
B2	6	0	36.8493809254456	552
B2	7	0	35.5000664222336	351
B2	6	0	33.9077292747498	552
B2	6	0	34.8129845539856	552
B2	6	0	33.5539047526169	552
B2	7	0	33.9738249439621	351
B2	6	0	35.5519209959412	552
B2	7	0	34.9315130157852	351
B2	8	0	35.2979568930817	181
B2	7	0	37.0066787847137	351
B2	7	0	38.3169569474793	351
B2	7	0	40.8018646248245	351
B1	6	0	44.5983754107285	250
A2	6	0	47.1662518310928	1555
B1	9	0	48.9201758005524	202
B1	7	0	51.2852683514786	288
A2	8	0	54.8201465691757	421
A2	8	0	58.646102757721	421
A2	7	0	62.7276397329331	881
A2	9	0	68.0502667697144	182
A1	8	0	74.4555505245972	497
A1	7	0	77.6074535746765	412
A1	7	0	79.2290298605347	412
A1	9	0	80.4841331216431	515
A1	7	0	77.1076762826538	412
A2	9	0	69.7557510901642	182
A2	7	0	64.6511593228912	881
A1	7	0	64.0497916478729	412
A1	5	0	66.874814805069	84
A1	9	0	72.172764198761	515
A1	7	0	75.2671527170563	412
A1	7	0	76.3190499414063	412
A1	9	0	77.3706845627594	515
A1	10	0	76.9141785101318	823
A1	8	0	74.5479841044617	497
A1	10	0	71.7953930322266	823
A1	9	0	72.12172063797	515
A1	10	0	75.4703595737457	823
A1	8	0	77.095477088089	497
A1	8	0	77.1531036165619	497
A2	8	0	75.539749522934	421
A2	9	0	73.6550298989105	182
A2	9	0	73.5308683958435	182
A2	8	0	74.5093348957062	421
A1	9	0	75.8602450957489	515
A2	9	0	74.3182100151825	182
A2	7	0	70.0260407069397	881
A2	6	0	64.3751026015091	1555
B2	7	0	57.0494001407242	351
B2	6	0	50.582730851326	552
B2	5	0	46.0059074298096	685
A2	4	0	40.4379372356415	2025
A2	5	0	35.9529559784317	2229
A2	4	0	33.34686296772	2025
A2	5	0	35.6770116488648	2229
A2	5	0	43.012981682663	2229
A2	4	0	49.3000697555542	2025
A2	5	0	48.7550988393402	2229
B2	6	0	42.7165843938446	552
B2	5	0	37.4607219148636	685
B3	4	0	36.2614404822159	2494
B2	5	0	35.8306263962936	685
B3	5	0	34.1695203603363	1023
B2	4	0	31.7318751774979	537
B2	4	0	30.735349820652	537
B2	5	0	29.4816956949997	685
B2	4	0	27.0995626797104	537
B2	4	0	27.6543704118156	537
B2	4	0	29.3614691213989	537
B2	5	0	31.1587772413635	685
B2	4	0	35.0255428357697	537
B2	4	0	39.701553710556	537
B3	5	0	44.6114489021683	1023
B2	5	0	49.2327073012924	685
B2	4	0	54.3245984167481	537
A2	4	0	60.4033132535935	2025
B2	3	0	66.2525109881592	168
A2	5	0	66.9213778636932	2229
A2	4	0	61.5798635173798	2025
B3	3	0	54.2667353798294	3156
B3	2	0	47.5224770861054	1378
B2	5	0	40.2408265364456	685
B2	3	0	33.8933687625885	168
B3	4	0	30.1122030015755	2494
B3	4	0	25.4299547947121	2494
B2	5	0	21.7657998013687	685
B3	4	0	20.8936795709991	2494
B3	5	0	20.7235556819725	1023
B2	3	0	23.9939245671272	168
B3	4	0	23.3048733660126	2494
B2	6	0	23.596246386013	552
B2	3	0	25.5342349424744	168
B2	4	0	27.1342527141571	537
B2	4	0	30.8022771180916	537
B3	5	0	34.4887014374542	1023
B2	3	0	41.9398894617462	168
B3	4	0	50.3575526876831	2494
B2	4	0	59.3370688381958	537
A2	6	0	65.3255879470062	1555
B2	3	0	66.0848349058533	168
B2	3	0	62.2309484033585	168
B2	3	0	57.3985933251953	168
B2	3	0	51.1263148118591	168
B3	6	0	43.9674013170242	283
B2	4	0	37.7172377758408	537
B3	5	0	32.9605081982231	1023
B2	3	0	28.4104421520233	168
B2	3	0	26.5415415929413	168
B2	3	0	28.0262493760109	168
B3	3	0	33.6117147919846	3156
B3	3	0	41.4587571181107	3156
B3	4	0	47.0622961654663	2494
B2	4	0	48.8830708724594	537
B2	5	0	47.4662707802582	685
B2	4	0	41.7724084271622	537
B2	4	0	36.7313680643082	537
B2	4	0	34.243819107666	537
B2	4	0	32.8921369139481	537
B2	4	0	36.071984744606	537
B3	5	0	40.6951326445007	1023
B2	4	0	47.8517091584015	537
B3	2	0	57.9426800556564	1378
B2	4	0	64.8311583240128	537
B2	5	0	69.7587702298737	685
A2	5	0	74.2999569956207	2229
A2	4	0	74.4961167307282	2025
A2	5	0	72.1469514876556	2229
A2	5	0	69.9231385751343	2229
A2	4	0	63.8696495780563	2025
A2	5	0	59.2893597917938	2229
A2	5	0	58.9889702600098	2229
A2	4	0	58.0176090802002	2025
A2	6	0	61.6488745685196	1555
A2	7	0	64.7536892935944	881
A2	5	0	66.2708472921753	2229
A2	5	0	69.2588003424835	2229
A2	4	0	65.3218099576187	2025
A2	5	0	58.5858758438492	2229
A2	4	0	53.526083404808	2025
A2	4	0	44.9236739925003	2025
A2	3	0	38.4516258594132	1191
B2	4	0	25.1535256837082	537
B2	3	0	30.8395107477379	168
A2	4	0	37.9507336608887	2025
A2	3	0	46.4115444458389	1191
A2	3	0	48.9260250219345	1191
B3	3	0	43.420557089653	3156
B2	4	0	35.8280994010925	537
B2	3	0	30.6309757937813	168
B3	3	0	27.6188923969269	3156
B2	3	0	22.0658614772606	168
B3	2	0	16.6631296511841	1378
B3	3	0	17.0983258808327	3156
B3	4	0	20.0907531217957	2494
B3	4	0	18.0716748489952	2494
B3	3	0	16.5637508136272	3156
B3	3	0	15.4060573131752	3156
B3	4	0	16.7403452561283	2494
B3	4	0	17.2970672791863	2494
B3	4	0	15.4915269959354	2494
B3	3	0	15.186797454586	3156
B3	4	0	16.3471995549488	2494
B3	2	0	18.6880084104538	1378
B3	2	0	18.9836840184402	1378
B3	2	0	16.2741939603615	1378
B3	2	0	18.5777743470383	1378
A2	2	0	20.5287309468079	282
A2	2	0	16.5360284737587	282
B3	3	0	15.9869110473824	3156
B3	4	0	17.5380863485909	2494
B3	3	0	16.5789764701557	3156
B3	4	0	14.9952736430168	2494
A2	2	0	15.7249682374668	282
B3	4	0	17.8479397046661	2494
B3	3	0	17.3035966567421	3156
B3	3	0	16.4081378782654	3156
B3	4	0	18.9648668020439	2494
B3	3	0	22.9517154788017	3156
B3	2	0	24.4834800505447	1378
B3	3	0	25.0648899034691	3156
B3	3	0	26.8756651260185	3156
B3	5	0	29.4015423833275	1023
B3	2	0	32.4044048523712	1378
B3	3	0	37.6641949156189	3156
B3	5	0	40.6849690358353	1023
B3	3	0	45.5240836205292	3156
B3	4	0	53.8957258039856	2494
B3	3	0	58.1234070524597	3156
B3	3	0	61.8469233039856	3156
B3	3	0	61.3647211182404	3156
B3	4	0	55.5552968409348	2494
B3	5	0	51.1537635223007	1023
B3	3	0	48.8637631172943	3156
B3	5	0	46.7685043320847	1023
B3	3	0	48.8017761222077	3156
B3	3	0	52.9545083708572	3156
B3	3	0	51.2587811592102	3156
B3	3	0	43.9459076007843	3156
B3	4	0	36.9227604838944	2494
A2	3	0	33.5474938837051	1191
B3	4	0	33.2390879591751	2494
B3	2	0	35.6607301353073	1378
B3	3	0	33.7004818383026	3156
B3	4	0	31.0087611820221	2494
B3	3	0	35.7159357175064	3156
B3	4	0	39.4340662768173	2494
A2	5	0	43.1234872962189	2229
A2	3	0	44.1729973593903	1191
A2	3	0	44.251280531044	1191
A2	4	0	49.7757288027191	2025
B3	2	0	56.7084508493805	1378
B3	3	0	62.7704454082108	3156
A2	3	0	67.7528763909149	1191
A2	3	0	66.4169404508972	1191
A2	3	0	62.052550978508	1191
A2	4	0	61.1140608766556	2025
B3	3	0	59.2207573311996	3156
B2	4	0	52.3693425996018	537
B3	3	0	45.5449459013748	3156
B3	2	0	39.1523529960251	1378
B3	3	0	35.7663532225037	3156
B3	4	0	34.3274999367905	2494
B3	3	0	32.5985207973099	3156
A2	3	0	32.0557407658005	1191
B3	3	0	30.5792115951347	3156
B3	4	0	28.9143898954964	2494
B3	4	0	26.7145018624496	2494
B3	3	0	26.9400428322792	3156
B3	3	0	33.209440929203	3156
B3	4	0	38.6437571575928	2494
B3	3	0	43.1291699256134	3156
B3	3	0	49.7407533349609	3156
B3	4	0	55.5740020419693	2494
B3	3	0	59.6544455265045	3156
B3	3	0	62.377512097168	3156
B3	4	0	61.39341	2494
B3	5	0	56.1439605599976	1023
B3	3	0	49.7648852423859	3156
B3	4	0	47.5386643035889	2494
B3	4	0	52.2350288166428	2494
A2	4	0	62.5393961431122	2025
A2	3	0	65.212918025589	1191
A2	5	0	71.0584775951386	2229
A2	5	0	73.5996191539002	2229
A2	3	0	70.1804414941406	1191
A2	4	0	64.0895462158585	2025
B3	3	0	57.8359197618866	3156
B3	4	0	50.3062983453751	2494
B3	4	0	41.1188186597824	2494
B3	3	0	34.424295848999	3156
B3	3	0	30.7133981282806	3156
B2	4	0	29.2391143495369	537
B3	4	0	27.4144312322426	2494
B3	5	0	22.9476827072144	1023
B3	3	0	24.3909710127831	3156
B3	5	0	29.0946324122238	1023
B3	6	0	31.025171938591	283
B3	4	0	31.8717179942131	2494
B3	4	0	37.8237932004929	2494
B3	3	0	44.9070511750031	3156
A2	4	0	48.4872817627716	2025
A2	4	0	50.9333724484253	2025
A2	4	0	53.3488038420105	2025
A2	3	0	58.674500015564	1191
A2	3	0	58.6820736383438	1191
A2	4	0	55.7075912797165	2025
A2	3	0	52.7403176227188	1191
B3	3	0	45.2865108973694	3156
B3	4	0	36.1078810550118	2494
B3	2	0	29.7527308317947	1378
B3	3	0	28.0522453303337	3156
B3	3	0	24.3253993604279	3156
A2	4	0	17.0422100311375	2025
B3	4	0	12.6679126052189	2494
B3	4	0	14.4124889383507	2494
B3	5	0	15.2597837218571	1023
B3	5	0	14.8903008704662	1023
B3	3	0	14.834931321373	3156
B3	4	0	15.1181090908241	2494
B3	3	0	12.4970858138752	3156
B3	3	0	9.34802250613213	3156
B3	4	0	11.9300796512222	2494
B3	4	0	18.3066832425308	2494
B3	3	0	18.8687357723999	3156
B3	3	0	15.3787361259174	3156
B3	4	0	15.0245359479237	2494
B3	3	0	16.2602141287613	3156
B3	3	0	16.997427065258	3156
B3	3	0	17.3782314871025	3156
B3	3	0	16.1024255515194	3156
B3	5	0	16.492630731039	1023
B3	2	0	21.9068690188217	1378
B3	4	0	24.0925901852417	2494
B3	3	0	26.2325696739197	3156
B3	3	0	32.1325502755928	3156
B3	2	0	36.9727906294632	1378
A2	2	0	41.0415540607071	282
A2	3	0	41.8738977070236	1191
A2	4	0	44.1994821895981	2025
A2	4	0	45.8656365829468	2025
B3	4	0	46.5123010814667	2494
B3	4	0	49.9012766886139	2494
B3	4	0	53.5332160868835	2494
A2	4	0	53.6432278649902	2025
A2	3	0	49.1316183807373	1191
A2	3	0	46.8658871073914	1191
B3	3	0	43.5200871295929	3156
A2	2	0	40.4533652661514	282
A2	3	0	39.7199455721665	1191
B3	3	0	35.2321493954849	3156
B2	3	0	29.1673206537056	168
B2	3	0	24.8085539708519	168
B3	3	0	26.6984881654549	3156
B3	3	0	29.1634779576111	3156
B3	3	0	23.6981341137886	3156
B3	3	0	23.5150944829178	3156
B3	4	0	25.0417843383408	2494
B3	6	0	19.3827814709663	283
B3	4	0	19.7627348326874	2494
B3	4	0	21.2668651492882	2494
B3	4	0	18.7851339378548	2494
B3	3	0	20.7294456868935	3156
B3	3	0	20.544976272831	3156
B3	4	0	19.4217364605904	2494
B3	3	0	21.9769181596184	3156
B3	2	0	27.6466685492134	1378
B3	4	0	29.0311210165978	2494
B3	3	0	31.8042502743721	3156
A2	3	0	34.786856844368	1191
A2	2	0	41.3674019493485	282
A2	3	0	46.1577180965805	1191
A2	4	0	42.6727259637833	2025
A2	4	0	39.9728837784958	2025
B3	3	0	41.1896299544144	3156
B3	3	0	45.8464136133194	3156
B3	3	0	47.8848894255448	3156
B3	4	0	47.9809727846146	2494
A2	5	0	48.239188879776	2229
A2	3	0	47.6547101160812	1191
A2	3	0	46.7981921529389	1191
A2	3	0	48.5338915078354	1191
A2	4	0	52.7771529745102	2025
A2	3	0	55.009537125473	1191
B3	3	0	54.5768289595032	3156
B3	3	0	54.0821521922684	3156
B3	3	0	58.1935644390869	3156
B3	3	0	66.4412928399277	3156
B3	3	0	71.2181198456574	3156
B3	4	0	73.1535178669739	2494
B3	4	0	71.0855077758789	2494
B3	4	0	67.650471724472	2494
B3	2	0	60.6262673274613	1378
B3	3	0	51.4445611399079	3156
B3	5	0	44.8342898002243	1023
B3	3	0	43.4525940592575	3156
B3	4	0	43.6789987530518	2494
B3	3	0	42.4891486795425	3156
B3	2	0	40.3027649554443	1378
B3	4	0	38.9760640484238	2494
B3	3	0	41.5530268555832	3156
B3	3	0	46.4014916397858	3156
B3	4	0	59.0976351376343	2494
A2	3	0	64.7757619473648	1191
A2	4	0	69.7866640884399	2025
B3	4	0	66.0983830195618	2494
B3	4	0	58.5471266990662	2494
B3	5	0	52.2286574606323	1023
B3	3	0	42.8326365874481	3156
B3	4	0	36.8713696727371	2494
B2	4	0	35.2518668822861	537
B3	4	0	31.6215103657723	2494
B3	4	0	31.691580449276	2494
B3	4	0	33.6709577824783	2494
B2	4	0	33.2713866218185	537
B3	3	0	33.2732182989502	3156
B3	5	0	36.5695152321243	1023
B3	3	0	42.6019673763275	3156
A2	5	0	49.1547827859116	2229
A2	3	0	52.4351536383057	1191
A2	3	0	55.0705076771164	1191
A2	5	0	56.6045599433518	2229
A2	4	0	58.3802173807907	2025
A2	5	0	61.0964992108917	2229
A2	5	0	61.9656515484238	2229
A2	5	0	62.4401327672195	2229
A2	5	0	62.702271755867	2229
A2	6	0	57.466285894165	1555
A2	4	0	50.7622882601547	2025
A2	6	0	44.9108845401764	1555
A2	4	0	42.4949113422012	2025
A2	4	0	44.1127524834061	2025
A2	5	0	47.1600945924377	2229
A2	5	0	51.8785192555237	2229
A2	5	0	49.3801960149384	2229
A2	4	0	45.7044934714508	2025
A2	6	0	48.4486936979675	1555
A2	6	0	51.5731280460358	1555
A2	5	0	52.3980529856491	2229
A2	6	0	51.8327137475586	1555
A2	6	0	50.8730227674103	1555
A2	5	0	52.3078006863403	2229
A2	5	0	54.9684430313492	2229
A2	5	0	57.1052381284332	2229
A2	5	0	61.3381148553085	2229
A2	5	0	64.1431798717499	2229
A2	4	0	63.0531259506607	2025
A2	5	0	63.3661226686478	2229
A2	4	0	62.599655261116	2025
A2	4	0	60.3706975855637	2025
A2	4	0	61.9531346282196	2025
B3	4	0	63.7512520452881	2494
A2	5	0	64.6980103048706	2229
A2	3	0	64.0170734867859	1191
B3	3	0	59.4397704885101	3156
B3	4	0	53.2504821669769	2494
B3	3	0	46.1647392771912	3156
B3	4	0	40.356343264122	2494
B3	3	0	37.697618230629	3156
B3	4	0	32.2768097951317	2494
B3	2	0	24.6095820162773	1378
B3	3	0	22.0843281632614	3156
B3	2	0	20.9653425888252	1378
B3	3	0	18.4767382119942	3156
B3	3	0	14.5973015621662	3156
B3	3	0	12.0408758854961	3156
B3	3	0	13.4911496025753	3156
B3	3	0	14.8152185905457	3156
B3	4	0	14.5030575287151	2494
B3	3	0	14.245907569418	3156
B3	3	0	12.1351858101845	3156
B3	2	0	11.0344837124252	1378
B3	4	0	13.5695927138329	2494
B3	4	0	13.6375020238781	2494
B3	3	0	15.0154814739609	3156
B3	3	0	15.3704424487686	3156
B3	3	0	13.9152956323814	3156
B3	2	0	11.9142474752903	1378
B3	3	0	11.2501263375473	3156
B3	3	0	12.6378867802143	3156
B3	4	0	14.6904900058556	2494
B3	3	0	11.5505708374786	3156
B3	4	0	13.9888733034325	2494
B3	3	0	15.6628797816944	3156
B3	3	0	13.9127117892647	3156
B3	2	0	13.888258329792	1378
B3	3	0	9.11780059177875	3156
B3	3	0	9.1643883613348	3156
B3	4	0	14.4639677755928	2494
B3	4	0	13.2235241563511	2494
B3	3	0	10.8007343461132	3156
B3	3	0	12.7202281089401	3156
B3	4	0	14.5260403356934	2494
B3	3	0	15.236290892086	3156
B3	3	0	15.5102976102829	3156
B3	2	0	13.6966711899948	1378
B3	2	0	12.4594210443974	1378
B3	3	0	28.3776738982201	3156
B3	4	0	32.5269338559151	2494
B3	3	0	28.2847739510727	3156
B3	3	0	22.1465006202316	3156
B3	3	0	18.3590345973778	3156
B3	4	0	19.3114166938782	2494
B3	3	0	22.0887235792923	3156
B3	3	0	19.6639343426514	3156
B3	4	0	19.7553080286026	2494
B3	3	0	26.2441448950005	3156
B3	3	0	29.5882978760719	3156
A2	2	0	32.2289652962112	282
B3	4	0	37.1423124632645	2494
B3	3	0	42.3619786445236	3156
B3	3	0	43.2303466191864	3156
B3	4	0	41.4239267823792	2494
B3	3	0	38.9511647990418	3156
A2	4	0	36.8308531755066	2025
A2	4	0	36.9390849581528	2025
B3	3	0	36.7736151775742	3156
A2	2	0	30.3745717840767	282
B3	2	0	24.008638614769	1378
A2	4	0	21.7431673508644	2025
B3	2	0	21.1067192476463	1378
B3	3	0	20.1125679256249	3156
B3	2	0	19.3129104549789	1378
B3	3	0	18.9241821268272	3156
B3	3	0	16.2288232398796	3156
B3	3	0	17.6667289823914	3156
B3	3	0	19.6821672891617	3156
B3	3	0	23.6842297540855	3156
B3	3	0	28.4393810350037	3156
B3	3	0	31.5069410210991	3156
B3	2	0	34.5066892422867	1378
A2	2	0	37.4800429756546	282
B3	2	0	39.8185664264679	1378
B3	3	0	43.0216627849197	3156
B3	3	0	47.9137414859009	3156
A2	3	0	53.9486599036026	1191
A2	4	0	57.0736547393417	2025
A2	4	0	57.3063473156357	2025
A2	2	0	57.7996875027847	282
B3	4	0	52.9670102042771	2494
B3	3	0	46.7657354944229	3156
B3	3	0	44.4947103564453	3156
B3	3	0	41.8022386148453	3156
B3	3	0	44.1853743945694	3156
B3	2	0	48.7027025505066	1378
B3	4	0	47.2423131584168	2494
B3	3	0	44.3126984020996	3156
B3	3	0	40.5766834052277	3156
B3	2	0	37.4614937895584	1378
B3	2	0	38.5292317457581	1378
A2	3	0	41.510046097908	1191
B3	5	0	42.1055731316757	1023
B3	3	0	38.0688286338043	3156
B3	4	0	32.6254536782646	2494
B3	3	0	27.6880640506554	3156
A2	3	0	23.6310721865845	1191
B3	2	0	19.7127849712181	1378
A2	3	0	19.9757164577103	1191
A2	2	0	21.6913039915848	282
B3	4	0	17.073137970562	2494
B3	3	0	15.9237884851837	3156
B3	7	0	19.3537024999619	54
B3	3	0	17.0917641757679	3156
B3	4	0	15.3209119046879	2494
B3	3	0	14.808148351326	3156
B3	4	0	10.6839801940537	2494
B3	4	0	12.0098206610775	2494
B3	4	0	15.6795743603897	2494
B3	4	0	12.682973162384	2494
B3	2	0	12.3676038524055	1378
B3	2	0	14.8960700601769	1378
B3	7	0	15.2647695073318	54
B3	2	0	14.1294773731041	1378
B3	4	0	14.4965630183029	2494
B3	4	0	15.4331378431892	2494
B3	2	0	16.4356636632061	1378
B3	4	0	17.4850144094276	2494
B3	3	0	15.9169373406601	3156
B3	2	0	14.6578228732777	1378
B3	4	0	16.9412244919872	2494
B3	3	0	21.1498485149193	3156
B3	3	0	19.3132482505226	3156
B3	4	0	17.1556043772697	2494
B3	3	0	22.7570627502251	3156
B3	2	0	27.189007346859	1378
B3	2	0	30.4646306758881	1378
B3	4	0	37.5402781106949	2494
B3	2	0	45.6221763432694	1378
B3	4	0	52.3620948613358	2494
B3	3	0	56.3076222825623	3156
A2	4	0	64.108247087059	2025
A2	6	0	70.3094351950836	1555
A2	3	0	68.2995274430847	1191
A2	4	0	64.7475489109802	2025
A2	5	0	59.9405639729309	2229
A2	5	0	54.0528775499344	2229
A2	5	0	51.0056628845596	2229
A2	4	0	48.4720836948395	2025
A2	5	0	44.7969990189362	2229
B3	4	0	48.1076122940826	2494
A2	4	0	52.0591852680969	2025
A2	6	0	54.0098473131561	1555
A2	5	0	58.668092868309	2229
A2	5	0	60.3431119717026	2229
A2	5	0	59.9162722796631	2229
A2	4	0	57.0713375907898	2025
A2	6	0	56.7048143824387	1555
A2	5	0	59.8032837562561	2229
A2	5	0	58.7645332496262	2229
A2	6	0	57.9967269680023	1555
A2	5	0	60.0570879918671	2229
A2	7	0	62.7667863816834	881
A2	6	0	61.4689124653626	1555
A2	5	0	59.2541523396683	2229
A2	7	0	55.346640332489	881
A2	6	0	56.0949557060242	1555
A2	5	0	57.944676649437	2229
A2	5	0	54.7516428535462	2229
A2	6	0	53.8281915792847	1555
A2	6	0	59.1147122185135	1555
A2	6	0	63.224918609581	1555
A2	9	0	63.6487652330017	182
A2	7	0	66.0901662320709	881
A1	5	0	68.6584173434448	84
A2	5	0	68.3238876802063	2229
A2	6	0	66.0259606441498	1555
A2	7	0	63.7590534067535	881
A2	6	0	65.2026327045441	1555
A2	6	0	64.3989668919754	1555
A2	5	0	63.7896137679672	2229
A2	6	0	66.5651267628479	1555
A2	6	0	69.7807261279297	1555
A2	7	0	72.5898492894745	881
A2	8	0	74.5523782856751	421
