cond	exp	dln
5 min	Exp.3	0.464230540141884
5 min	Exp.3	0.470650486662194
5 min	Exp.3	0.48490888109697
5 min	Exp.3	0.493298889618434
5 min	Exp.3	0.521310255685301
5 min	Exp.3	0.577175415481824
5 min	Exp.3	0.50310574485934
5 min	Exp.3	0.558732035629272
5 min	Exp.3	0.3320368887831
5 min	Exp.3	0.497778239060741
5 min	Exp.3	0.538599891258438
5 min	Exp.3	0.436740165567987
5 min	Exp.3	0.540834690258937
5 min	Exp.3	0.603144138962587
5 min	Exp.3	0.549095710556394
5 min	Exp.3	0.568829542727527
5 min	Exp.3	0.467346728114613
5 min	Exp.3	0.521279124393462
5 min	Exp.3	0.462301350121711
5 min	Exp.3	0.55141236340897
5 min	Exp.3	0.508880479944118
5 min	Exp.3	0.544382203510162
5 min	Exp.3	0.561430493468816
5 min	Exp.3	0.564541909714307
5 min	Exp.3	0.509508251709869
5 min	Exp.3	0.521914127372468
5 min	Exp.3	0.49127751068134
5 min	Exp.3	0.505777709934496
5 min	Exp.3	0.492995724651091
5 min	Exp.3	0.449619302655508
5 min	Exp.3	0.527608318223169
5 min	Exp.3	0.522654243429828
5 min	Exp.3	0.55077110547564
5 min	Exp.3	0.508871432401552
5 min	Exp.3	0.547448285906668
5 min	Exp.3	0.841944821259893
5 min	Exp.3	0.492555353768095
5 min	Exp.3	0.563331030208713
5 min	Exp.3	0.515319648526591
5 min	Exp.3	0.535291142833067
5 min	Exp.3	0.517575207584652
5 min	Exp.3	0.51
5 min	Exp.3	0.490781980742186
5 min	Exp.3	0.52887944159332
5 min	Exp.3	0.551004977057628
5 min	Exp.3	0.529489446169331
5 min	Exp.3	0.503840198488865
5 min	Exp.3	0.616280893893406
5 min	Exp.3	0.551688133048218
5 min	Exp.3	0.582733904099271
5 min	Exp.3	0.52633884764481
5 min	Exp.3	0.59417270968205
5 min	Exp.3	0.714967896118973
5 min	Exp.3	0.476937263069578
5 min	Exp.3	0.53142943711327
5 min	Exp.3	0.507041019297787
5 min	Exp.3	0.557871872947646
5 min	Exp.3	0.525094200783462
5 min	Exp.3	0.515156527827872
5 min	Exp.3	0.521073662484455
5 min	Exp.3	0.565337995774835
5 min	Exp.3	0.526697889520826
5 min	Exp.3	0.492285556275959
5 min	Exp.3	0.463888711166672
5 min	Exp.3	0.499110043276511
5 min	Exp.3	0.531464136169563
5 min	Exp.3	0.537958181553637
5 min	Exp.3	0.517414815721015
5 min	Exp.3	0.54773805004294
5 min	Exp.3	0.501696683784514
5 min	Exp.3	0.536271292557967
5 min	Exp.3	0.538498308556807
5 min	Exp.3	0.572123218030104
5 min	Exp.3	0.558421782266406
5 min	Exp.3	0.527058560477592
5 min	Exp.3	0.522737397681422
5 min	Exp.3	0.54408684958022
5 min	Exp.3	0.452973388123873
5 min	Exp.3	0.46993896484375
5 min	Exp.3	0.470306858248436
5 min	Exp.3	0.515116594428999
5 min	Exp.3	0.539479367875677
5 min	Exp.3	0.54124894469865
5 min	Exp.3	0.643010655405392
5 min	Exp.3	0.484163343684911
5 min	Exp.3	0.503362376664678
5 min	Exp.3	0.516190909558816
5 min	Exp.3	0.529256699160048
5 min	Exp.3	0.543771051579809
5 min	Exp.3	0.553449249397955
5 min	Exp.3	0.559930478012313
5 min	Exp.3	0.513095545362263
5 min	Exp.3	0.500565973413068
5 min	Exp.3	0.547309917245095
5 min	Exp.3	0.560632765555727
5 min	Exp.3	0.589582499880944
5 min	Exp.3	0.548270513654044
5 min	Exp.3	0.593146894701025
5 min	Exp.3	0.413039093868082
5 min	Exp.3	0.489419660592013
5 min	Exp.3	0.547333951144292
5 min	Exp.3	0.495313962427748
5 min	Exp.3	0.544911469003028
5 min	Exp.3	0.511483841327254
5 min	Exp.3	0.572116081712224
5 min	Exp.3	0.558694933621313
5 min	Exp.3	0.506876673527439
5 min	Exp.3	0.646903433466433
5 min	Exp.3	0.437635701742987
5 min	Exp.3	0.523587178597894
5 min	Exp.3	0.509688476883247
5 min	Exp.3	0.430974200096178
5 min	Exp.3	0.516229269315277
5 min	Exp.3	0.481925167499316
5 min	Exp.3	0.552592881268717
5 min	Exp.3	0.43442286311949
5 min	Exp.3	0.56343504674698
5 min	Exp.3	0.570588732207942
5 min	Exp.3	0.480655906253189
5 min	Exp.3	0.496180598716669
5 min	Exp.3	0.531456588049702
5 min	Exp.3	0.544381906525183
5 min	Exp.3	0.509656806835114
5 min	Exp.3	0.516373453641696
1 min	Exp.3	0.379709705869859
1 min	Exp.3	0.365132790858282
1 min	Exp.3	0.371510501727389
1 min	Exp.3	0.403425411569862
1 min	Exp.3	0.365712902972595
1 min	Exp.3	0.381083358864291
1 min	Exp.3	0.561619081004633
