comp	GPSeq
B3	0.358213053281628
B3	0.297847169340626
B3	0.500330250054266
B3	0.359429991945825
B3	0.32805517947056
B3	0.255868981228795
B3	0.406893085850861
B3	0.469794240423315
B3	0.426788531243015
B3	0.328091449229375
B3	0.325420215304932
B3	0.398546371388266
B3	0.466286173781863
B3	0.481091392182285
B3	0.36796378776898
B3	0.37797722133057
B3	0.296969275533734
B3	0.427741989359674
B3	0.533784370865738
A2	0.447762051130776
B3	0.365046215324606
B3	0.477951869697053
B3	0.511281395979262
B3	0.442453257554545
B3	0.444406485685784
B3	0.463864830650913
B3	0.535596118294482
B2	0.477110496183816
B3	0.526720918632174
B3	0.592605726611407
B3	0.617189170634027
B3	0.455676128221496
B3	0.4575029113222
B3	0.474099541889794
B3	0.504697536364982
B3	0.54597059958048
B3	0.489259507087746
A2	0.513442840595162
A2	0.582334994597616
A2	0.762165890570576
A2	0.839619994990166
A2	0.684014202254981
A2	0.864032961153864
A2	0.61924122077472
A2	0.764489019841064
B1	1
A1	0.962005699549744
A1	0.852627751971161
A1	0.980390933417063
A1	1
A1	0.971087899204476
A1	0.879576852494019
A1	1
A1	1
B1	1
B1	0.928171526617613
B1	0.937518557766422
A1	0.770212932610842
B1	1
B1	1
A1	0.767034269980056
B1	0.887549739436864
B1	0.897253358220017
A1	0.93911806948358
B1	0.989893186482834
B1	0.975228179301193
B1	0.831487820412183
B1	0.772374232700576
B1	0.952527451288079
B1	0.87773085274317
B1	0.840579106169248
B1	0.833790337469869
B1	0.870240059471328
A1	0.778983240894835
A1	0.687778119145785
A1	0.872135732987611
B1	0.916673843711368
A2	0.689526003502389
A2	0.725990632270245
B1	0.766310171523713
A2	0.835355931583584
A1	0.470770785610511
A2	0.544474567931052
A2	0.539934849177547
A2	0.446770724963562
A2	0.331767692568932
B3	0.445175002077352
B3	0.731248185923833
B3	0.353598135926252
B3	0.246815955250005
B3	0.283851683649396
B3	0.316743448909337
B3	0.400799988178889
B2	0.280775443890285
B3	0.300406852114936
B3	0.368380249244006
B3	0.349581656937402
B3	0.298911502628801
B3	0.317410548536108
B3	0.376655032858117
A2	0.332899684994617
A2	0.330798524132473
B3	0.289256715288679
B3	0.529989694940842
B3	0.363272299163892
B3	0.407052201748381
B3	0.313362767748861
A2	0.269688613865846
A2	0.460229441605855
A2	0.437294843025185
A2	0.498115196402459
A2	0.353245687372999
B3	0.271112709502902
B3	0.415656732784329
B3	0.346675460426859
A2	0.369395083175307
B3	0.313711785502814
B3	0.298001623191945
B3	0.319966855856404
B3	0.379503580803336
A2	0.367140916397238
B3	0.268650594068269
B3	0.530060312227053
B3	0.270419740696587
A2	0.535555863315895
A2	0.531366265516659
A2	0.563621966437325
A2	0.72191019442434
A2	0.323601851085039
A2	0.493877497126713
A2	0.576502110048355
A2	0.639216646699353
A1	0.522357765202114
A2	0.562438048695847
A2	0.633317492246316
A2	0.468846668186853
A1	0.808645025836315
A1	0.54170433369135
A1	0.587684816555295
A1	0.684148310314238
A1	0.69009426611258
A2	0.552583629783285
A2	0.735487478018559
A2	0.472642046530528
A2	0.610343978215945
A2	0.611801347393155
A2	0.602448269236131
A2	0.557210141741492
A2	0.67806620212284
A2	0.632824972793196
A2	0.742267157578642
A2	0.560767985778579
A2	0.50258447364879
A2	0.613534486104996
B1	0.638880445472796
B1	0.699714508784405
B1	0.607949002205007
B1	0.53559320356686
A2	0.545426055235523
B1	0.581671260889254
A2	0.525259052635012
B1	0.538854230105953
A2	0.533523989163672
A2	0.50127087208197
A2	0.58380468094104
A2	0.695960768928684
A2	0.748539997740603
A2	0.560986984017009
A2	0.546516765842265
A2	0.556603222780484
A2	0.371972854947703
A2	0.509388423446265
A2	0.454608203941118
A2	0.444224063911498
B3	0.558390350746171
B3	0.566575246961382
A2	0.443686572343097
B3	0.478850408663855
A2	0.381767226507874
B3	0.544129720706549
B3	0.361852937462192
A2	0.515708333497298
B3	0.466614965537203
B3	0.356402586327955
B3	0.476603718478777
B3	0.450741181171121
A2	0.449966489732936
A2	0.492539947125855
A2	0.388520146782837
A2	0.391693429798283
A2	0.300623816056342
A2	0.264367348976936
A2	0.390897080576516
B3	0.477832895609103
B3	0.470646130142866
B3	0.443039145775475
B3	0.444684822709321
B3	0.353980352625313
B3	0.504312739287822
B3	0.332435111480912
B3	0.369253774661636
B3	0.380303966668996
B3	0.486564361175879
B3	0.481129637795761
A2	0.409013217250114
A2	0.27914187407948
A2	0.492591073894562
A2	0.330948733854173
A2	0.228770791872318
A2	0.351000933220427
A2	0.450057935967561
A1	0.416756253272632
A2	0.548186572523671
A2	0.544847862287449
A2	0.619566378766737
A1	0.498763783388963
A1	0.565680829480323
A1	0.616833057874904
A2	0.683263965567666
A2	0.727332538253292
B1	0.661797050995701
B1	0.672745222219313
A2	0.533685591019363
A2	0.601949442801038
A2	0.512966959400374
A2	0.492304139055848
A2	0.655798761457375
A1	0.515924597098815
A2	0.543044382798521
A1	0.407488091383666
A2	0.471290019506155
B1	0.548460440297585
B1	0.476797123781289
B3	0.428678161354209
B1	0.483337396816197
A2	0.381063141412506
A2	0.425195063814769
B1	0.473320916844219
A2	0.438370857614004
B3	0.46616111919674
B3	0.557662949785708
B3	0.605177830030725
B1	0.468710769599802
A2	0.390307266781481
A2	0.341721097417604
A2	0.481991507606627
A2	0.458413828699474
A2	0.370787780795053
A2	0.368930917786115
A2	0.431852392162733
B3	0.425583057224589
A2	0.310902276006502
A2	0.347480835392285
B3	0.221365846949659
A2	0.271947159385782
B3	0.239775188111429
B3	0.296737585300289
B3	0.274890312356532
B3	0.253191048476594
B3	0.203970237990933
B3	0.282048912945024
B3	0.322863248298254
B3	0.232310362365063
B3	0.316642911145623
B3	0.2885736568
B3	0.245069801543731
A2	0.108877908104009
B3	0.264864976162012
B3	0.206895569015165
B3	0.192044251888461
B3	0.358886754087611
B3	0.328168992844413
B3	0.29912030967286
B3	0.307654376020908
B3	0.172921046160934
A2	0.434719974154212
A2	0.54431037331875
A2	0.384514482017682
A2	0.411916201419637
A2	0.310630322564261
A2	0.422846007884285
B3	0.227065417929341
A2	0.240665901789647
B3	0.271768731221074
B3	0.361564657524484
B3	0.300191875071676
B3	0.261838814411364
B3	0.298556795817214
A2	0.258303070835723
A2	0.33843142597249
B3	0.275071898344703
B3	0.181900345556614
B3	0.306773396249372
B3	0.234041143143961
B3	0.257530490238433
B3	0.427278019046574
B3	0.234213651669163
B3	0.432651757925103
A2	0.361916755497597
B3	0.548453999227849
B3	0.26123027171573
B3	0.216765163499835
B3	0.332445404681044
B3	0.284633216070093
B3	0.234912819305798
B3	0.273146673238224
B3	0.281652565960957
B3	0.249221143285506
B3	0.246794593177252
B3	0.287988047504888
B3	0.43713905488577
B3	0.200651921218994
B3	0.245025599509667
B3	0.223832952198423
B3	0.202452643823392
B3	0.195071183121873
A2	0.291393970781438
A2	0.315703681556502
A2	0.220890757581124
A2	0.306470730560616
B3	0.235856046862266
B3	0.241306201599971
B3	0.326764094817835
B3	0.252401222785564
B3	0.242418263838817
A2	0.215227891729217
B3	0.418774295944468
B3	0.192984699267294
B3	0.279160059784242
B3	0.294515559587899
B3	0.212600932066358
B3	0.20517957763589
B3	0.280031420973485
B3	0.344588603531681
B3	0.306142773486093
B3	0.428194511150376
B3	0.38373449908713
B3	0.270214885101747
B3	0.387876088086463
B3	0.292430585013457
B3	0.447910230939823
B3	0.340177608181453
B3	0.321273396651768
B3	0.324943889965199
B3	0.372876086280586
B3	0.295843724283021
B3	0.345029872091118
B3	0.400218275220585
A2	0.234876807552157
A2	0.24860878117016
B3	0.42225192540532
B3	0.325813479383791
B3	0.354542425064545
B3	0.304312707572935
B3	0.375285977299171
B3	0.242126766616735
B3	0.311392157218522
B3	0.259956528296512
A2	0.299613094985594
A2	0.261814067075102
A2	0.298196330187911
B3	0.426931311068259
B3	0.333414323406108
B3	0.35435913488887
B3	0.294969471061363
B3	0.333151476837482
A2	0.385134671870453
A2	0.402319205387931
A2	0.409072762316008
A2	0.386273520484499
A2	0.373491676608705
A2	0.497697749864046
A2	0.441603114748749
A2	0.547283167831075
A2	0.448442343388599
A2	0.481062543668921
A2	0.57124770541796
A2	0.461365558293209
A2	0.589173880495237
A2	0.511757252716776
A2	0.540982134014881
A2	0.445647973590685
A2	0.573880920700954
A2	0.63428018798978
A2	0.563673335849786
A2	0.645214302494338
A2	0.54744893152585
A2	0.471964186610185
A2	0.525423910812204
A2	0.475437351789188
A2	0.45507780482923
A2	0.564332428074275
B3	0.482216072234694
A2	0.302736053720796
B3	0.372546429742608
B3	0.486389378429665
B3	0.481821479097025
B3	0.575705693140999
B3	0.410806895229645
B3	0.394527305088373
B3	0.447164298873539
B3	0.638393065175565
B3	0.443839433427038
B3	0.498578685087685
B3	0.415945439841626
B3	0.442803287688665
B3	0.527365181629844
A2	0.419413932258225
B3	0.515623884169113
A2	0.331762988620698
B3	0.193726356151191
B3	0.297120361969716
B3	0.331418035770653
B3	0.32731608481039
B3	0.368215559350011
B3	0.351364104929778
B3	0.388286028378603
B3	0.352178688944066
B3	0.313320774402962
B3	0.398059755842479
B3	0.357080489068389
B3	0.312406597381383
B3	0.3298310496478
B3	0.355849414798887
B3	0.372134386837698
B3	0.398257744726269
B3	0.544359592282064
B3	0.314145290952559
B3	0.357905000674795
B3	0.395420538608115
B3	0.302307583859684
B3	0.398909155860623
A2	0.463877849689092
B3	0.233715998707143
B3	0.318603531361924
B3	0.354327219946255
B3	0.440345304854773
A2	0.488321164329556
B3	0.25038506902142
B3	0.362283771466399
B3	0.512464150850592
B3	0.404821983754932
B3	0.549959085489955
B3	0.344928013361085
B3	0.302544383471641
B3	0.231247119769339
B3	0.340131664683137
B3	0.352385487394408
B3	0.330132727377189
B2	0.377790064570878
B3	0.391982396831364
B3	0.399435437293971
B3	0.384634502149307
B3	0.23986034880487
B3	0.269315586650635
B3	0.202753619375113
B3	0.33106538000999
B3	0.258175687954608
B3	0.296996081074469
B3	0.384567394489691
B3	0.367279581570025
B2	0.487134498277945
B3	0.30331705196759
B3	0.357117168792497
B2	0.357676986719799
B3	0.371929110814297
B3	0.331074116620654
B3	0.522049774396208
B2	0.429406108425452
B3	0.42231151230295
B3	0.342002489331339
B3	0.324348754334302
B3	0.33939744885802
B2	0.467098533091261
B2	0.425628231287983
B3	0.361122050814057
B3	0.299708402616961
A2	0.360988457122921
A2	0.429911945819853
B3	0.374703804118856
A2	0.494319795107753
A2	0.498125567619037
A2	0.463813542705348
A2	0.505546840338321
A2	0.576600115738566
B1	0.43508186524311
B1	0.626399624329271
B1	0.654336075701222
B1	0.736859742638896
B1	0.67246577054487
A2	0.802297796665002
B1	0.724670491064928
B1	0.697092492779206
B1	0.776548642157153
B1	0.683524179630255
B1	0.6161879715474
B1	0.659761759727597
B1	0.655043241401612
B1	0.686510430032368
B1	0.568228908441656
B1	0.721057373854274
B1	0.643821195661148
A2	0.603478110369828
A2	0.957573248359754
A1	0.582597117679312
A1	0.589445027618086
A2	0.660695236608459
A2	0.793441614849888
A2	1
A2	1
B2	0.340718445136598
B2	0.314314957628976
B2	0.350615643258681
B3	0.465404117702516
A2	0.563594753122927
A2	0.488031850265179
A2	0.589802786276011
A2	0.378463283960847
A2	0.327707470923251
B3	0.477118892723596
B2	0.468016854335227
B3	0.511862077770067
B3	0.39559783039549
B3	0.44589094820704
B3	0.483036015236772
B3	0.30784014718729
A2	0.294293837873077
B3	0.419726092445586
B3	0.442589815573912
B3	0.330083060721668
B3	0.392909170068636
B2	0.448787231886591
B3	0.410443348772935
B3	0.430918116366326
B2	0.421623701089492
A2	0.709837016411809
A2	0.408113734577507
A2	0.361953589941876
A2	0.388851011864168
A2	0.429376478019061
A2	0.389094747560918
A2	0.300433314776017
A2	0.359279921245981
A2	0.365422226538555
A2	0.412725085154149
A2	0.330942910761932
B1	0.4893414844928
B1	0.435240181008326
A2	0.617903127148066
A2	0.628524665776
A2	0.895454470728482
B1	0.78323157845643
A2	0.756350804619001
A1	0.695085716410727
A1	0.798931015647512
A1	0.861755405064344
A1	0.887010013981616
A1	0.976037620763247
A1	0.852003906695771
A2	0.923409237487096
A1	0.819535765920448
A1	0.860494271142428
A2	0.893767875408367
A2	0.705407912042822
A1	0.806208886977181
A1	0.790914204005263
A1	0.879353110158016
A1	0.946345285746876
A1	0.926797255216509
A2	0.912070461880252
A2	0.868694901928082
B1	0.58369220502989
B1	0.704913142620733
B1	0.649392892689046
B1	0.623703848324598
A2	0.525293009713794
A1	0.677138414899872
A1	0.687576254772753
A1	0.720965684549785
A1	0.848243872232656
A1	0.791555756006285
A1	0.947604155129012
A1	0.940476479403367
A1	1
A1	0.855250275137081
A1	0.930722533953075
A1	1
A1	1
A1	1
A1	1
A1	0.884822276999256
A1	0.910001589746438
A1	0.998822895459945
A1	0.991033359789885
A1	0.989388268667181
A1	0.982406517015711
A2	1
A1	1
A1	0.999000114560494
A1	1
A1	1
A1	0.85553162661613
A1	0.870434237401782
A1	1
A1	0.887196316788242
A1	0.958504824846867
A1	0.764160779801291
A1	0.892686212566165
A1	0.939900897193191
A1	0.93098397975425
A1	0.902468566714923
A1	0.838553498341556
A1	0.697871294778609
A1	0.894133016142286
A1	1
A1	1
A1	0.896036101405177
A2	1
A1	1
A1	0.847566051070825
A1	1
A1	0.973064451171481
A1	0.754265639587095
A1	0.988876035425828
A1	1
A1	0.829805586443179
A1	0.807899220521975
A2	0.930732633119306
A1	0.942801843331042
A1	0.858109372753803
A1	1
B1	0.84088564692789
B1	0.898622553613699
B1	0.89977755740634
B1	0.879388919158208
B1	0.904840828384751
B1	1
B1	1
B1	0.700867343524203
B1	0.801878593285898
B1	0.899253664205678
B1	0.845347554033664
B1	1
A2	0.866572742386747
A1	0.707801180228261
A1	0.759606089108857
B1	0.774930607213671
B1	0.887045314315533
B1	0.82803265083906
B1	1
B1	0.79788970993169
B1	0.840553306573769
B1	0.923361699223052
B1	1
B1	0.891631050338042
B1	0.975951146486051
B1	0.945861908910764
B1	0.901989848071729
B1	1
A1	0.868409179667621
A1	0.782383566992631
A1	0.777294400025336
A1	0.747510056314197
A2	0.747152746399423
A2	0.753601888908532
A2	0.845078318768952
A2	0.879639610954271
A2	1
A2	0.82187728433615
A1	0.492687687623432
A1	0.691697464189879
A2	0.717487535382071
A2	0.799090883901009
A2	0.913721719964902
A2	0.669423592680448
A1	0.499176181488101
A2	0.650388711870671
A1	0.552647489809938
A1	0.684771592556929
A1	0.754772132539955
A2	0.669680270050385
A1	0.659009214520539
A2	0.631223650492051
A2	0.539061126755664
A2	0.643805254053718
A2	0.675724347441641
A2	0.65776841437745
A2	0.733772899853507
A2	0.768656003989088
A2	0.495365987083119
B1	0.683717963327796
B1	0.775082761654436
A2	0.791777641198518
A1	0.802028851425702
A2	0.965989915554308
A2	0.821879282259398
A2	0.689853718488597
A2	0.641743923001178
A2	0.667792386612678
A2	0.541929146185308
A2	0.46927218750353
A2	0.721159087500666
A2	0.770424873095677
A2	0.54469194497478
A2	0.549535147657724
A2	0.566577481599978
A2	0.691437853214402
A2	0.663638143555942
A2	0.615403039825464
A2	0.53260575601566
A2	0.660152169544103
A2	0.791432735500601
A2	0.657590831973973
A2	0.631765491809758
A2	0.486490683813392
A2	0.650003567384255
A2	0.58620991621927
A2	0.433308461295838
A2	0.386445744395988
A2	0.747149352264252
A2	0.578527640678773
A2	0.581680448812388
A2	0.649822399060486
A2	0.474347039369054
A2	0.320359846384685
A2	0.370920250876321
A2	0.495218998924512
B3	0.437068873113817
A2	0.420156886048887
B3	0.372873188114791
B3	0.436247274844388
B3	0.334071824722242
B3	0.393265836116637
B3	0.377178542504023
B3	0.325366959155922
B3	0.310710728610603
B3	0.321709521703789
B3	0.244542334777689
B3	0.250243516126669
B3	0.270928075178685
B3	0.254069508958651
B3	0.256218379528408
B3	0.224528620408946
B3	0.211699029609415
B3	0.246839280018338
B3	0.276888151256232
A2	0.214604414077426
B3	0.229748205448574
B3	0.321300012657704
B3	0.332041869587208
B3	0.249179117525053
B3	0.309518908891194
B3	0.313578487889674
B3	0.190746651404229
B3	0.352242547505605
B3	0.325928879395129
B3	0.320843179915326
B3	0.484517831900213
B3	0.403262698338581
B3	0.349332215733302
B3	0.223521327089404
B3	0.254593623622156
B3	0.27618222130759
B3	0.397910914128665
B3	0.36811151739714
B3	0.291012250479329
B3	0.198225429456379
B3	0.34350239474702
A2	0.274123747098004
A2	0.201063439011838
A2	0.31918731227683
A2	0.521209016961694
A2	0.448342265647229
B3	0.309265256837007
B3	0.228857109868925
B3	0.293087025580828
B3	0.386524110440696
B3	0.259843250805391
B3	0.224212444325622
B3	0.36804587247782
B3	0.202380839929053
A2	0.368015699761164
B3	0.250450847989769
B3	0.32018768500722
B3	0.312737041090523
B3	0.213678324450498
B3	0.416580877802507
B3	0.337849999956642
A2	0.276974245867102
A2	0.444200754057673
A2	0.333653723437087
A2	0.30721402472426
A2	0.388930516130215
A2	0.239385638658008
B3	0.330341704650301
A2	0.38587728435561
A2	0.384065261727768
A2	0.339374590090488
A2	0.469139833339139
A2	0.344017568435957
A2	0.258254568823524
A2	0.487955396943676
A2	0.380977188686314
A2	0.380489233775746
A2	0.39497185693297
B3	0.360352962919602
B3	0.329886957923075
B3	0.379849643795624
B3	0.25341737371877
A2	0.316932073940479
A2	0.260267951072148
A2	0.285406532722982
A2	0.319204866744241
B3	0.317278337814737
B3	0.225332091328531
B3	0.217374156015522
B3	0.262389768815126
B3	0.210533805663346
B3	0.325036674836041
B3	0.264089944003287
B3	0.232356186909585
B3	0.222732541307941
B3	0.271722012791159
B3	0.214207645808579
B3	0.310247765255396
B3	0.167229422941001
B3	0.221819097296126
B3	0.164681386575753
B3	0.372510396345583
B3	0.391832344767914
B3	0.233245562318748
B3	0.504810965975043
B3	0.223026911030011
B3	0.416838237546594
B3	0.326184622876399
B3	0.259764550086878
B3	0.332354151750792
B3	0.721945213863825
B3	0.610885135020619
B3	0.895291581177243
B3	0.422986400618337
A2	0.347632307282623
A2	0.158708818465959
B3	0.237477336247371
B3	0.23684609864945
B3	0.188356969026227
B3	0.25097393351817
B3	0.189720806458623
B3	0.22742764262728
B3	0.27446830659644
B3	0.304598014635071
B3	0.192708175784896
B3	0.181880064276621
B3	0.202104763784352
B3	0.290106731371565
B3	0.248015027936366
B3	0.24248727537651
A2	0.217531505632857
B3	0.30610801667585
B3	0.193548767538451
B3	0.289024647946652
B3	0.218503675984661
B3	0.313084172972704
B3	0.237172551251429
B3	0.406074987807032
A2	0.258708301272985
B3	0.264898505760742
B3	0.248281528809126
B3	0.252115839759474
B3	0.266100156510332
B3	0.375838109426968
A2	0.248886974261971
A2	0.268811926709121
A2	0.206568177123473
B3	0.371952885000231
A2	0.31485899411795
A2	0.388640951777324
A2	0.337081135214098
A2	0.594353725170577
B3	0.245076465963523
B3	0.276108164727701
B3	0.466884284313804
B3	0.318741631128734
B3	0.205714891499093
B3	0.285814827079522
A2	0.172753596133054
B3	0.279437945099658
B3	0.287168621554092
A2	0.379310249378484
A2	0.400725436903703
A2	0.380207307316774
B3	0.337798070380136
A2	0.33799820889587
A2	0.239689820104684
A2	0.355510916124121
A2	0.304279312072968
A2	0.348469188566427
A2	0.270319083508287
A2	0.442403786356182
A2	0.270514424376319
A2	0.330516504450401
A2	0.268901093743549
A2	0.324142446789794
A2	0.241930386143743
A2	0.246202554998583
B3	0.306463337956097
B3	0.19795671280504
B3	0.248943800761191
B3	0.240708872968108
B3	0.321559251324505
B3	0.103406474339858
B3	0.102275020497195
B3	0.331763428885136
B3	0.295103836529227
B3	0.310498724635962
B3	0.254407478951079
B3	0.241743838066196
B3	0.216570464602129
A2	0.200393538629304
A2	0.178502820733254
B3	0.224084016344237
B3	0.245470508778736
B3	0.241781048068381
A2	0.269030894102106
A2	0.328290683269381
B3	0.3102139310039
B3	0.208203084241904
B3	0.224933431179281
B3	0.250593508600242
B3	0.217326569414552
B3	0.37130392093089
B3	0.331623069809066
B3	0.386296126703495
B3	0.231993681580582
B3	0.235343335099648
B3	0.225478412256246
B3	0.236982107282382
B3	0.234672006649216
B3	0.192854307531338
B3	0.283675276332953
B3	0.198666712374941
B3	0.254028612121132
B3	0.290648294309244
B3	0.343799186000895
B3	0.217653688970845
B3	0.173270400578046
B3	0.214793220665876
A2	0.154731546325207
A2	0.254035059840725
B3	0.312157576206309
B3	0.17589250895035
B3	0.240382450174864
B3	0.192270700871118
B3	0.315813813007898
B3	0.202318405654066
B3	0.232093694055422
B3	0.226051624922347
B3	0.269424855522105
B3	0.179321267603174
A2	0.238035498977364
A2	0.164131936209966
A2	0.313836037342019
A2	0.211684067216828
A2	0.358489733204247
A2	0.27857143481692
A2	0.347166613531527
A2	0.221741910594087
A2	0.210250222594385
B3	0.200397892028879
B3	0.267222588142723
B3	0.246727832268607
A2	0.271548401321454
B3	0.18745275247678
A2	0.22458336700065
B3	0.288344213193628
A2	0.20083141077875
B3	0.234103565838896
B3	0.222954889463405
B3	0.138135778740442
B3	0.289208657786164
B3	0.206796740957149
B3	0.324103300672924
B3	0.224313118347374
B3	0.228761631517282
B3	0.318963703511627
B3	0.258073942150747
B3	0.274266418141561
B3	0.353103555494517
B3	0.27807497478458
B3	0.265443348932005
B3	0.195138731040106
B3	0.249258840633912
B3	0.273996844160846
B3	0.169166901479757
B3	0.412625626055986
B3	0.217516228699502
B3	0.144858338496329
B3	0.343158991227127
B3	0.206420749407422
B3	0.186120871726452
B3	0.241980156677933
B3	0.290868224812703
B3	0.229530369203905
B3	0.395371994193601
B3	0.294947629243671
B3	0.290075579786707
B3	0.302437774246931
B3	0.312298905730353
B3	0.198060426115937
B3	0.346108780656203
A1	0.292095512314382
B3	0.22364791777123
B3	0.202449122974998
B3	0.183262738300345
B3	0.225451608699656
B3	0.348821052554688
A2	0.21748589158867
A2	0.191020831159368
A2	0.270290176810461
A2	0.3657019245103
A2	0.358994356874697
A2	0.296048610428058
A2	0.459659804165005
A2	0.441695394665313
A2	0.415404230437994
A2	0.434598374299223
A2	0.389770952945676
A2	0.260822619266523
A2	0.174133785357981
A2	0.278084730120376
B3	0.338004047674053
B3	0.170636959029634
B3	0.367725996024913
B3	0.190852628216297
B3	0.17647252579785
B3	0.316318305076561
B3	0.331903162573469
B3	0.29166048392188
B3	0.246863215113603
B3	0.144302171887708
B3	0.35591085568261
A2	0.1865733584463
A2	0.30410450111293
A2	0.349547943881094
A2	0.279756227934727
B3	0.288135478177719
B3	0.288497508172818
B3	0.231798307168539
B3	0.320312866600598
B3	0.264135308684067
B3	0.326280522790419
B3	0.335768231788207
B3	0.219567128601389
B3	0.358401441354481
B3	0.371056509669843
A2	0.36745796739996
A2	0.345267943148732
A2	0.421794309185656
A2	0.306922183171231
A2	0.341488974525764
A2	0.542148799708476
A2	0.446042697964922
A2	0.310124283577005
A2	0.305054904723675
B3	0.448975959635785
B3	0.325157052043678
B3	0.357039576620167
B3	0.347595929079622
B3	0.430558102498869
B3	0.453111194510784
B3	0.251970990478887
B3	0.327875165747725
B3	0.308617351872816
B3	0.343349638665913
B3	0.527120651201161
B3	0.430417454369309
B3	0.300053267841828
B3	0.40015265354167
A2	0.36120268065489
A2	0.375720362406104
A2	0.462961003039083
A2	0.404422312711965
A2	0.490185496218153
B3	0.357065388339496
A2	0.250567591337704
B3	0.356101285341073
B3	0.563236465146427
B3	0.249231991370035
B3	0.412506156007415
B3	0.272347815702418
B3	0.420665835427481
B3	0.380888597714091
B3	0.375912868191233
B3	0.345610765321506
B3	0.305809625515071
B3	0.331135105520874
B3	0.315688831072948
B3	0.366166374468802
B3	0.335735771427826
B3	0.374786430208382
B3	0.379608979368111
B3	0.424525198984012
B3	0.47201372196183
B3	0.44978278462152
A2	0.478421691467278
A2	0.387233006785908
B3	0.446156574423611
B3	0.526524003735494
A2	0.572826163863611
A2	0.534703491447428
A2	0.414469328827563
A2	0.49123209456729
A2	0.639330245583458
A1	0.668407932286544
A2	0.629020106701838
A2	0.736431471737505
B1	0.679468362833892
A2	0.695174396299412
A2	0.560980541285486
A2	0.639688407983596
A2	0.514081096416753
A2	0.652685760484755
A2	0.73517406429841
A2	0.613651055888362
A1	0.529605799697236
A1	0.516555958624307
A1	0.700522628299599
A1	0.736048980339775
A1	0.637190594245687
A1	0.691292429162512
A1	0.713135064652991
A1	0.778246468300098
A1	0.841741847848898
A1	0.600292590976945
A2	0.869172736666919
A2	0.792884478167701
A2	0.703662225000075
B1	0.848768416638442
B1	0.601212170178711
B1	0.697827721379814
B1	0.587854720199076
B1	0.54769387521293
A2	0.635999929414517
A2	0.646070898232202
A2	0.408093675734113
A2	0.52016117466302
A2	0.579389556018935
A2	0.573624608328508
A2	0.49024888810397
A2	0.484630465265663
A2	0.515188442771235
A2	0.48198879266773
A2	0.434038779248567
A2	0.330508696377103
A2	0.478630061941657
A2	0.40411237813205
A2	0.428030813884786
B3	0.193961866710434
B3	0.289111485951505
B3	0.373043123633036
B3	0.358542205606943
B3	0.208354208815505
B3	0.241211568332075
B3	0.368190803581401
B3	0.375678842899507
B3	0.235091479568709
A2	0.334132862014464
A2	0.42873974933566
A2	0.348877274610322
A2	0.375402012096781
A2	0.351321442915114
A2	0.365255258407769
A2	0.355225204153733
A2	0.313016804228438
A2	0.309803214671192
A2	0.320338149985002
A2	0.407644560242899
B3	0.353545904329287
B3	0.207375252710968
B3	0.259572995245661
B3	0.241156402691352
B3	0.193238051411094
B3	0.201265231881629
B3	0.23901823376
B3	0.282281708048682
B3	0.227741469942419
B3	0.296368920910449
A2	0.32563776697816
A2	0.403245689231723
B3	0.314566825062035
A2	0.266602590693739
A2	0.408437267592057
A2	0.445444587134464
A2	0.469413170318565
A2	0.462956051402541
A2	0.363480787960939
A2	0.357639211879334
A2	0.41689038689122
A2	0.309097951781802
A2	0.41248993000969
A2	0.55494032187326
A2	0.450503767090196
A2	0.504570873975868
A2	0.393348388386222
A2	0.485109764139806
A2	0.496329334367705
B3	0.392982707023904
B3	0.362284398659256
B3	0.286302848067419
B3	0.364863759601871
B3	0.303597107110521
B3	0.315149098223843
B3	0.237913935346296
B3	0.372081130942066
B3	0.147914815187175
B3	0.353826835176012
B3	0.460634027401914
B3	0.377833240251777
B3	0.308765268736279
B3	0.240677372625354
B3	0.273040905131795
B3	0.21290635174519
B3	0.193439944281554
B3	0.182138320805807
B3	0.242813878547235
B3	0.172542284427961
B3	0.195138163846719
B3	0.292059027819434
B3	0.3195316536234
B3	0.232074290210392
B3	0.329127743405256
B3	0.204136084059927
B3	0.244414880751444
B3	0.198675470077872
B3	0.313262774868346
B3	0.30586959335725
B3	0.215177984245622
B3	0.308367276689543
B3	0.307059788892977
A2	0.401695998640043
A2	0.426842991839033
A2	0.358194319614849
A2	0.445962654987334
A2	0.298401504316283
B3	0.41981412029456
B3	0.286339039869481
B3	0.295072536038034
B3	0.271245654877792
B3	0.342904309434581
B3	0.304133816593575
B3	0.270262801575394
A1	0.493907262533738
A1	0.891629411140973
A1	0.68027985172397
A1	0.761055306592734
A1	0.633423288250032
A1	0.776709128794997
A1	0.635382552733757
A1	0.67538482335574
A1	0.677788440564492
A1	0.605118998291577
A1	0.745170395473773
A1	0.508964047632567
A1	0.571072326072625
A1	0.592519351729105
A1	0.739590139369084
A1	0.765207344104408
A1	0.729664016909604
A1	0.606711851309429
B1	0.961762350760544
B1	0.871227343740468
B1	0.697231357970962
B1	0.864024807544242
B1	0.740052310841729
B1	0.80376929381641
B1	0.890259651547353
B1	0.88015597191175
B1	0.729317997762728
B1	0.825796889219773
A1	0.770416074524297
A1	0.678092037089858
A1	0.904964769344255
A2	0.743073241940379
A2	0.896037964282409
B1	0.709612965447655
B1	0.612683731846361
B1	0.862456884767612
B1	0.752502162865975
B1	0.628967507951491
B1	0.565127839492937
