cond	contrast
45 min	1.01991781227158
45 min	1.07509110897731
45 min	1.03135686900563
45 min	1.0604442475404
45 min	1.05123030431097
45 min	1.03649994666282
45 min	1.04994561104422
45 min	1.0406311746275
45 min	1.0157406115455
45 min	1.08283191496222
45 min	1.06427569649653
45 min	1.02320694535596
45 min	1.04447956488152
45 min	1.02837894805022
45 min	1.0344473192498
45 min	1.02662277924349
45 min	1.03889045434195
45 min	1.08560327643826
45 min	1.04726089308185
45 min	1.0275276863752
45 min	1.05061240934566
45 min	1.04136232626572
45 min	1.05781749382607
45 min	1.04365344659676
45 min	1.02178524608219
45 min	1.07584100887067
45 min	1.04951122978874
45 min	1.07439308223929
45 min	1.02871384622052
45 min	1.06976680412163
45 min	1.04460375118185
45 min	1.00951695867805
45 min	1.03548378580222
45 min	1.06291984911853
45 min	1.06631948718193
45 min	1.04857145789017
45 min	1.05202494712419
45 min	1.06009605569881
45 min	1.02800715688192
45 min	1.01058787991074
45 min	1.0594806125338
45 min	1.06215712868774
45 min	1.03928421075679
45 min	1.06220921642587
45 min	1.08103709522391
45 min	1.05509067635734
45 min	1.03294586974763
45 min	1.12960939808261
45 min	1.02455570275416
45 min	1.06478611110719
45 min	1.05972140513101
45 min	1.06024456540811
45 min	1.0387299530889
45 min	1.05574144718064
45 min	1.03870735368129
45 min	1.03607699516721
45 min	1.04393476147462
45 min	1.0463584426657
45 min	1.0586587112784
45 min	1.05586278557663
45 min	1.06907611822134
45 min	1.09088371847586
45 min	1.0456745585204
45 min	1.03495735684837
45 min	1.05607204951841
45 min	1.03195491184106
45 min	1.05905338097641
45 min	1.0561552853684
45 min	1.06110619353987
45 min	1.06641135031828
45 min	1.04578209014525
45 min	1.04656494726804
45 min	1.04807584534989
45 min	1.04505862698979
45 min	1.05834247566288
45 min	1.08577535261849
45 min	1.03674250275933
45 min	1.11624820330153
45 min	1.05154802541562
45 min	1.05991683701509
45 min	1.05736736617007
45 min	1.04258426387128
45 min	1.06611833464823
45 min	1.10119539106494
45 min	1.03371267270794
45 min	1.03745633320805
45 min	1.05577400722159
45 min	1.05549844189877
45 min	1.0810576841125
45 min	1.05071818303678
45 min	1.06289685172745
45 min	1.07167388883657
45 min	1.06716398745169
45 min	1.02508696292168
45 min	1.0612757688855
45 min	1.05376330541021
45 min	1.05321053744427
45 min	1.06707860733459
45 min	1.04370662371538
45 min	1.04345392965604
45 min	1.03718541280103
45 min	1.05779530948677
45 min	1.05324284569857
45 min	1.1003996729656
45 min	1.02754229786466
45 min	1.04841777509806
45 min	1.05373782885838
45 min	1.02393902483811
45 min	1.06223334061556
45 min	1.06805516175381
45 min	1.04898047643355
45 min	
45 min	1.03263802453082
45 min	1.07557062743676
45 min	1.0430235684212
45 min	1.08029169050285
45 min	1.0601528164235
45 min	1.03253576809504
45 min	1.04263778563236
45 min	1.05747973827555
45 min	1.07124530043351
45 min	1.08190004484812
45 min	1.05949975013705
45 min	1.07191830437544
45 min	1.04761751140121
45 min	1.04012856746649
45 min	1.04704960866343
45 min	1.00960564254771
45 min	1.04176997229943
45 min	1.04101204302073
45 min	1.01827040810368
45 min	1.04874040171809
45 min	1.06093201448193
45 min	1.05624354141369
45 min	1.05462236539512
45 min	1.05074239180666
45 min	1.0686804388889
45 min	1.12781093351679
45 min	1.10541688339888
45 min	1.12767080162945
45 min	1.09055990497095
45 min	1.03160216531447
45 min	1.05129866403674
45 min	1.02494275080969
45 min	1.03608936165849
45 min	1.07198583168229
45 min	1.0586786767831
45 min	1.04101237759168
45 min	1.00510013259506
45 min	1.04075127305467
45 min	1.03483388732281
45 min	1.01820667209137
45 min	1.06162338431309
45 min	1.00966342547409
45 min	1.05222566756593
45 min	1.05574252246866
45 min	1.06310107007737
45 min	1.06788710992352
45 min	1.02614698325671
45 min	1.05821567855887
45 min	1.07601521571874
45 min	1.03936326384467
45 min	1.07939028866586
45 min	1.08709483732128
45 min	1.05702787952213
45 min	1.07212734164073
45 min	1.05666708668044
45 min	1.03617737986149
45 min	1.0846624541374
45 min	1.06881097899924
45 min	1.05542982029745
45 min	1.04413808972361
45 min	1.05141310620686
45 min	1.02730897505551
45 min	1.02816466781824
45 min	1.07064755277807
45 min	1.04535995471904
45 min	1.03604169714303
45 min	1.06366296939132
45 min	1.03015645916833
45 min	1.05717297872081
45 min	1.09316729709243
45 min	1.09415629261527
45 min	1.0932330820439
45 min	1.04651186030226
45 min	1.12799464668244
45 min	1.17131322524246
45 min	1.08369170134098
45 min	1.07399048815526
45 min	1.02683263849859
45 min	1.03297521155657
45 min	1.05223546903104
45 min	1.0520351992629
45 min	1.09495277409718
45 min	1.05306610561423
45 min	1.08891575037974
45 min	1.06995075845141
45 min	1.0214964348985
45 min	1.06901265424039
45 min	1.05510814145847
45 min	1.06068534838594
45 min	1.02602561981897
45 min	1.03815688081481
45 min	1.02460918571633
45 min	1.06609723844752
45 min	1.03228821379774
45 min	1.0181071817527
45 min	1.0543486844173
45 min	1.04232790848231
45 min	1.02910471587138
45 min	1.05550703082931
45 min	1.1028514438992
45 min	1.0792533345221
45 min	1.10197824904677
45 min	1.07046299861539
45 min	1.0541947806569
45 min	1.05720920715242
45 min	1.04938971848681
45 min	1.06737450679173
45 min	1.04678205651083
45 min	1.04861579921847
45 min	1.02599734548585
45 min	1.04381844084728
45 min	1.02097414754355
45 min	1.07480712082377
45 min	1.05375644775581
45 min	1.04988665598431
45 min	1.07047065042417
45 min	1.04323326721913
45 min	1.04623312891238
45 min	1.03996011726127
45 min	1.03081869879576
45 min	1.04540323741564
45 min	1.05140045510851
45 min	1.06736433033149
45 min	1.06538762782102
45 min	1.0649045009281
45 min	1.04104216297763
45 min	1.03893975138852
45 min	1.06931351297218
45 min	1.03579364064784
45 min	1.06488350491871
45 min	1.01224728553117
45 min	1.05400166249028
45 min	1.06102076048677
45 min	1.04647594085638
45 min	1.04228557929768
45 min	1.073044823262
45 min	1.04256539242289
45 min	1.02711252377175
45 min	1.22547863886084
45 min	1.08363634712348
45 min	1.04597548844841
45 min	1.04956922777702
45 min	1.05230129849655
45 min	1.09844883088316
45 min	1.03472363335014
45 min	1.02700041274505
45 min	1.06896847626108
45 min	1.05374082664127
45 min	1.05978860924208
45 min	1.05446127622534
45 min	1.04044276075338
45 min	1.07102316858198
45 min	1.09242595430385
45 min	1.13209207164668
45 min	1.06056493260537
45 min	1.07406845495772
45 min	1.06031918265469
45 min	1.0702442837162
45 min	1.05746213386528
45 min	1.03341702312382
45 min	1.06975513786396
45 min	1.06804866878773
45 min	1.0585802474116
45 min	1.04400080829333
45 min	1.06299553746208
45 min	1.05163883513858
45 min	1.05895059725655
45 min	1.03674138139092
45 min	1.06282980633307
45 min	1.06395038707192
45 min	1.01178415056612
45 min	1.0565136600063
45 min	1.06275933115983
45 min	1.08315255797989
45 min	1.01883100309971
45 min	1.07885398127936
45 min	1.04477496688998
45 min	1.02762622495424
45 min	1.09263405112853
45 min	1.10442554784672
45 min	1.04057943928939
45 min	1.09179152806987
45 min	1.06991810580519
45 min	1.05176720601003
45 min	1.05438799754086
45 min	1.05047752802268
45 min	1.08627195116744
45 min	1.0732998290113
45 min	1.14139424743693
45 min	1.05135901351008
45 min	1.08943746184485
45 min	1.09187885759213
45 min	1.11313791280374
45 min	1.06852806183559
45 min	1.09004046219561
45 min	1.10160474293152
45 min	1.04893016747583
45 min	1.0321553757535
45 min	1.17231302428274
45 min	1.04620864647697
45 min	1.15830065378077
45 min	1.07189258472435
45 min	1.06521576237083
45 min	1.09242812549763
45 min	1.07187155865353
45 min	1.06409460947761
45 min	1.07172415411845
45 min	1.04923424479915
45 min	1.08442913515003
45 min	1.09171718530344
45 min	1.05396548743022
45 min	1.08190098383255
45 min	1.02275597530361
45 min	1.06163454745993
45 min	1.05635635290266
45 min	1.03503233984792
45 min	1.03243271004603
45 min	1.08386716024037
45 min	1.0680401904547
45 min	1.05528366651281
45 min	1.05501557341934
45 min	1.05067849776961
45 min	1.05028269804328
45 min	1.08816338239282
45 min	1.08032864586179
45 min	1.07460105235371
45 min	1.04458245998126
45 min	1.06193288084181
45 min	1.09352122841773
45 min	1.06062527412236
45 min	1.13933289769585
45 min	1.04570196051361
45 min	1.05913217855764
45 min	1.06954729256563
45 min	1.04978723714774
45 min	1.02316923652376
45 min	1.06189044634329
45 min	1.06391153009706
45 min	1.09857812104394
45 min	1.05184311467582
45 min	1.10852063220182
45 min	1.06472985957684
45 min	1.06310087725121
45 min	1.03603126393065
45 min	1.04575775645123
45 min	1.036837144211
45 min	1.03802439576834
45 min	1.08206806735975
45 min	1.07716935428822
45 min	1.05731644790188
45 min	1.05355672817036
45 min	1.07092196312674
45 min	1.07809157217089
45 min	1.14417424374834
45 min	1.09606705329211
45 min	1.04755547338751
45 min	1.08814667866644
45 min	1.03451071883028
45 min	1.01496626114161
45 min	1.07333464293113
45 min	1.05152120949225
45 min	1.06635130256572
45 min	1.07688107591735
45 min	1.05921547211655
45 min	1.04516130551863
45 min	1.09813596684073
45 min	1.0700291067209
45 min	1.09807681121451
45 min	1.0545699782776
45 min	1.0421966563798
45 min	1.08752878316701
45 min	1.02940310975145
45 min	1.07365760529015
45 min	1.04499660482195
45 min	1.09664254397038
45 min	1.11431424266613
45 min	1.04507806863093
45 min	1.05766168588974
45 min	1.06394405290699
45 min	1.0585218729335
45 min	1.0532904080829
45 min	
45 min	1.0917127832225
45 min	1.07658431894454
45 min	1.05443088065722
45 min	1.09878733030004
45 min	1.03958737318252
45 min	1.08900978603935
45 min	1.04638302777408
45 min	1.05626313035532
45 min	1.01341826344233
45 min	1.05539474752297
45 min	1.05879614510324
45 min	1.06303179116601
45 min	1.04523116783107
45 min	1.06087847820236
45 min	1.07055757224195
45 min	1.04071177898047
45 min	1.02375060504046
45 min	1.01649479206767
45 min	1.05422828047101
45 min	1.01625257063066
45 min	1.07955989472792
45 min	1.06208801620969
45 min	1.06109498768606
45 min	1.03848821068645
45 min	1.13300274849892
45 min	1.09281078228223
45 min	1.10026888049898
45 min	1.0516186429028
45 min	1.03963131146183
45 min	1.16230803315629
45 min	1.20995557363875
45 min	1.16565050413686
45 min	1.09710097181505
45 min	1.2183513509947
45 min	
45 min	1.18355033671581
45 min	1.03242377890125
45 min	1.16219354459961
45 min	1.0133334400728
45 min	
45 min	1.00123902343931
45 min	1.18906395677429
45 min	1.13975178601898
45 min	1.16003294573405
45 min	1.12918998871798
45 min	1.15477167943707
45 min	1.08143383206244
45 min	1.07313710464988
45 min	1.10586215769908
45 min	1.02313938214913
45 min	1.04309333802023
45 min	1.12319275754972
45 min	1.00054898097383
45 min	1.07971301584033
45 min	1.03760792184787
45 min	1.08629122134024
45 min	1.07363073063494
45 min	1.00627867705629
45 min	1.01901885099407
45 min	1.06684112014174
45 min	1.06625871531526
45 min	1.06704240023168
45 min	1.04244843933154
45 min	1.04528861469651
45 min	1.01778805168501
45 min	1.0275158830128
45 min	1.06029501766792
45 min	1.06349804913337
45 min	1.05020765708512
45 min	1.02494197331046
45 min	1.03508375977492
45 min	1.01517147452161
45 min	1.07124480995589
45 min	1.01419248121059
45 min	1.00740562478121
45 min	1.04935455720116
45 min	1.0637201039824
45 min	1.02973437537495
45 min	1.03140470436189
45 min	1.04570970405628
45 min	1.04841901490998
45 min	1.08286229465058
45 min	1.05653402394592
45 min	1.00600333098339
45 min	1.04356342716277
45 min	1.04118615068683
45 min	1.00291276972223
45 min	1.02060223320901
45 min	1.03108621577498
45 min	1.06529026160505
45 min	1.02130363870464
45 min	1.0650368970321
45 min	1.03801429903144
45 min	1.04892767023215
45 min	1.0217632686186
45 min	1.05310467861705
45 min	1.07634562474183
45 min	1.02375464767643
45 min	1.02796796562231
45 min	1.03842150667517
45 min	1.05588158016282
45 min	1.06105727471718
45 min	1.04656330125686
45 min	1.07045640791126
45 min	1.04234831318696
45 min	1.066904459254
45 min	1.05642146386415
45 min	1.0491351543527
45 min	1.0337875627872
45 min	1.145304017881
45 min	1.01706090590782
45 min	1.03079261536699
45 min	1.02905520385494
45 min	1.0280293401619
45 min	1.02008146160249
45 min	1.01736017892391
45 min	1.03970291559775
45 min	1.05617774707035
45 min	1.04126967766623
45 min	1.13205070546606
45 min	1.06464305556391
45 min	1.03912079455562
45 min	1.06556805084342
45 min	1.04191111572242
45 min	1.06843238357192
45 min	1.07420577563039
45 min	1.08355512339641
45 min	1.0657034568055
45 min	1.04662101415373
45 min	1.07024874040472
45 min	1.06656262333516
45 min	1.07832343723926
45 min	1.06919258302327
45 min	1.06112233406506
45 min	1.04148532241968
45 min	1.07554109719677
45 min	1.08006464713791
45 min	1.05948441348847
45 min	1.0747539028228
45 min	1.05926780285728
45 min	1.03679364079965
45 min	1.06583374077139
45 min	1.05209507397779
45 min	1.05521253176519
45 min	1.02861511398119
45 min	1.05456358646624
45 min	1.05249392850645
45 min	1.04851993062938
45 min	1.05704111856092
45 min	1.04285149305822
45 min	1.04307576141267
45 min	1.46852667918619
45 min	1.0159364558292
45 min	1.06145504831132
45 min	1.09195886770899
45 min	1.0467315880767
45 min	1.1160106507265
45 min	1.09226778840984
45 min	1.03964010508784
45 min	1.03132195946856
45 min	1.07031039538749
45 min	1.05825223554071
45 min	1.06164485394182
45 min	1.01432793915603
45 min	1.03981506514829
45 min	1.04958614457845
45 min	1.0059907288364
45 min	1.04349551238956
45 min	1.03944027291426
45 min	1.03818106296377
45 min	1.04482352487255
45 min	1.0281618260913
45 min	1.0267627337583
45 min	1.10163902375283
45 min	1.04078129093812
45 min	1.05762358371416
45 min	1.03433031946836
45 min	1.07523265550208
45 min	1.02801161080284
45 min	1.1046854572076
45 min	1.03040443276668
45 min	1.05779887560824
45 min	1.01540120891181
45 min	1.03991697452651
45 min	1.08586122118458
45 min	1.05617043877026
45 min	1.04722660097997
45 min	1.08601863497253
45 min	1.0211204302918
45 min	1.06896726040483
45 min	1.03640074248419
45 min	1.03330481856745
45 min	1.04801360384235
45 min	1.07611548546719
45 min	1.08864153275738
45 min	1.09145971066985
45 min	1.04619347660805
45 min	1.05378214060391
45 min	1.03996403915469
45 min	1.07726702280502
45 min	1.04860888458004
45 min	1.06193135106586
45 min	1.05820320330554
45 min	1.0586690958223
45 min	1.02261631684915
45 min	1.02490766918091
45 min	1.04824415702454
45 min	1.06344560780952
45 min	1.03928365475249
45 min	1.0657293741463
45 min	1.01385531478222
45 min	1.04115370786537
1 h	1.03241936970827
1 h	1.07671328815051
1 h	1.08489499655432
1 h	1.0627235014597
1 h	1.04450003895443
1 h	1.09043454836366
1 h	1.01949381296435
1 h	1.0842901268191
1 h	1.03716022277349
1 h	1.078434828859
1 h	1.07161938079417
1 h	1.05338345341997
1 h	1.06339480819979
1 h	1.04597726590304
1 h	1.03531088372196
1 h	1.05508929793416
1 h	1.15384258191492
1 h	1.03949074618525
1 h	1.04783439908708
1 h	1.03723069495242
1 h	1.03976979660055
1 h	1.03875422847069
1 h	1.02606014272026
1 h	1.06501205190027
1 h	1.07300959731579
1 h	1.08926420890032
1 h	1.03732832964044
1 h	1.01848129832943
1 h	1.03035176411647
1 h	1.06811053452479
1 h	1.01961364049375
1 h	1.0444015708066
1 h	1.07843501732205
1 h	1.05222717613626
1 h	1.05003903662896
1 h	1.0382004196523
1 h	1.05939464160219
1 h	1.04957853047301
1 h	1.02936755679922
1 h	1.09392662792434
1 h	1.05057604144075
1 h	1.05520963056355
1 h	1.02282827053308
1 h	1.03065383287403
1 h	1.03139944188411
1 h	1.09908524804763
1 h	1.0218342817298
1 h	1.13359265565361
1 h	1.09709680548364
1 h	1.02822797084794
1 h	1.01381295022519
1 h	1.07565612743525
1 h	1.08449765871299
1 h	1.03835420339479
1 h	1.07326612069466
1 h	1.04074509920073
1 h	1.042174385588
1 h	1.03585973772762
1 h	1.14732251881289
1 h	1.05437666838621
1 h	1.03720781089794
1 h	1.03333549608076
1 h	1.05378804473931
1 h	1.03101637271249
1 h	1.04905506878968
1 h	1.03133782807932
1 h	1.04018455994802
1 h	1.02308527670107
1 h	1.06039359080888
1 h	1.04992862372043
1 h	1.05451669315305
1 h	1.05423548593259
1 h	1.06752646252856
1 h	1.06671590927252
1 h	1.06662920694401
1 h	1.03361129912218
1 h	1.03401862928281
1 h	1.06734914762076
1 h	1.05292694005565
1 h	1.04791748340171
1 h	1.04100787591001
1 h	1.08815967131181
1 h	1.09353153146173
1 h	1.04147121355708
1 h	1.02881552251897
1 h	
1 h	1.01877553883228
1 h	1.02424527827716
1 h	1.03713510630522
1 h	1.03723529346555
1 h	1.03062258458219
1 h	1.04700901204419
1 h	1.11204033938859
1 h	1.03513326834823
1 h	1.07583567205536
1 h	1.02950511058761
1 h	1.03612108236875
1 h	1.03142735812136
1 h	1.01426953328835
1 h	1.06946124434346
1 h	1.05859426688609
1 h	1.0294561125828
1 h	1.03879389466957
1 h	1.04258030938948
1 h	1.03700819183211
1 h	1.03757568338223
1 h	1.04080416953435
1 h	1.02870076350962
1 h	1.02435605125212
1 h	1.03081536598169
1 h	1.10060923029382
1 h	1.0461568049449
1 h	1.03580728108818
1 h	1.04481563496848
1 h	1.02093813952334
1 h	1.01705642003567
1 h	1.04354072669529
1 h	1.05022156754819
1 h	1.03366784121383
1 h	1.01955727033329
1 h	1.03727732663513
1 h	1.0492889405159
1 h	1.02591810209081
1 h	1.03005574128788
1 h	1.04384883254667
1 h	1.05220181890351
1 h	1.02785107947186
1 h	1.0743316998831
1 h	1.0207590868276
1 h	1.04534071367925
1 h	1.03449047179386
1 h	1.02131517996446
1 h	1.02170376733898
1 h	1.0790875233598
1 h	1.02253215952792
1 h	1.03960225631775
1 h	1.04679980732895
1 h	1.03222199153072
1 h	1.03372260852775
1 h	1.01172664095568
1 h	
1 h	1.0785880432085
1 h	1.02636746185491
1 h	1.03617594454823
1 h	1.05333703637354
1 h	1.05236311788722
1 h	1.04000175309173
1 h	1.02087414795868
1 h	1.0490308063829
1 h	1.04969971336003
1 h	1.03281189460838
1 h	1.01031940422118
1 h	1.02307412565616
1 h	1.02489026083835
1 h	1.02818085280302
1 h	1.0174125211594
1 h	1.05652658288783
1 h	1.02166079127374
1 h	1.02605373558325
1 h	1.04215560036204
1 h	1.07990552310276
1 h	
1 h	1.03688323795044
1 h	1.02368623341739
1 h	1.01414607047632
1 h	1.03994321203329
1 h	1.03731907430367
1 h	1.02672943538038
1 h	1.04062793616102
1 h	1.00462126373712
1 h	1.02097169910648
1 h	1.05563042081162
1 h	1.05549021324298
1 h	1.04094661866549
1 h	1.03718535021543
1 h	1.04259935089129
1 h	1.03591370509146
1 h	1.07007645597834
1 h	1.08480109109631
1 h	1.10524048228799
1 h	1.06225262745454
1 h	1.05744131388209
1 h	1.06131864582221
1 h	1.06359144906104
1 h	1.06038192638613
1 h	1.02200900695211
1 h	1.0631929986953
1 h	1.0642208466085
1 h	1.02333287284231
1 h	1.0449201183932
1 h	1.03716837343716
1 h	1.08101739153326
1 h	1.07248663810767
1 h	1.02215978335606
1 h	1.0339161262454
1 h	1.09400940635687
1 h	1.06734288781178
1 h	1.08537987629283
1 h	1.05816634145161
1 h	1.03898080647018
1 h	1.03077638424551
1 h	1.04944246408453
1 h	1.07452412867462
1 h	1.07661661113779
1 h	1.0629929766774
1 h	1.05525687238852
1 h	1.04008007350082
1 h	1.05455780036169
1 h	1.02778935931417
1 h	1.08047312311615
1 h	1.04969711382213
1 h	1.04199424642365
1 h	1.03071607828511
1 h	1.0604727343546
1 h	1.04204752948827
1 h	1.05500460838388
1 h	1.04612544176363
1 h	1.05712903114555
1 h	1.07255938144372
1 h	1.06858620839194
1 h	1.04557026109239
1 h	1.05595517457241
1 h	1.05247712820851
1 h	1.05250915968729
1 h	1.03511119009056
1 h	1.06371716873481
1 h	1.07003714357574
1 h	1.0642210373062
1 h	1.05475476322149
1 h	1.06345690324502
1 h	1.04903052398331
1 h	1.09213227671028
1 h	1.10124171298979
1 h	1.04903124903212
1 h	1.04237957285808
1 h	1.06740153729258
1 h	1.11802225946475
1 h	1.05314347017135
1 h	1.06118303035017
1 h	1.02830447337913
1 h	1.04441592987115
1 h	1.06256654972549
1 h	1.02591846182914
1 h	1.10052104701516
1 h	1.05082111592806
1 h	
1 h	1.05589956285418
1 h	1.05410054097331
1 h	1.04287443630348
1 h	1.02697900915796
1 h	1.04162210901729
1 h	1.02777843358365
1 h	1.05359702373265
1 h	1.06587090462751
1 h	1.11565871632635
1 h	1.09389660787826
1 h	1.09263206530898
1 h	1.07065021473126
1 h	1.03881100587701
1 h	1.03708484756223
1 h	1.0339174117988
1 h	1.10842285300419
1 h	1.0185168426194
1 h	1.05012771219195
1 h	1.03409008311294
1 h	1.09454459106655
1 h	1.09692151184979
1 h	1.05604710358085
1 h	1.05088578334642
1 h	1.05323738829904
1 h	1.04209426740083
1 h	1.06382614700769
1 h	1.05660397321498
1 h	1.04672683489626
1 h	1.07320458529578
1 h	1.04014790752482
1 h	1.02648653810621
1 h	1.04600478429249
1 h	1.01812632875516
1 h	1.04705702230413
1 h	1.05367446178888
1 h	1.06979736581311
1 h	1.03081786857084
1 h	1.06787952807822
1 h	1.03478054090767
1 h	1.05704649512257
1 h	1.05645494917605
1 h	1.03935254499227
1 h	1.05766196976748
1 h	1.04764502310755
1 h	1.03568020542523
1 h	1.05494271680459
1 h	1.04610507024055
1 h	1.06307705664755
1 h	1.04494538032927
1 h	1.06263927853158
1 h	1.06486036410264
1 h	1.03815467475475
1 h	1.03542219091072
1 h	1.03121909734231
1 h	1.04625722968776
1 h	1.04296180169584
1 h	1.04187957898944
1 h	1.20807301645197
1 h	1.04406391181036
1 h	1.03602079466116
1 h	1.08393081250259
1 h	1.05906751709389
1 h	1.03490702381743
1 h	1.13727851181398
1 h	1.01760761822056
1 h	1.05147515908726
1 h	1.04521151556649
1 h	1.01074656299336
1 h	1.05273747339429
1 h	1.04567614227144
1 h	1.03383460407136
1 h	1.0405008039577
1 h	1.02833085791846
1 h	1.06163524189284
1 h	1.03285112942637
1 h	1.03134175287741
1 h	1.01958172868953
1 h	1.06643506580857
1 h	1.04657108413684
1 h	1.06895088721108
1 h	1.04372272472962
1 h	1.05261287510653
1 h	1.05045298467209
1 h	1.01845730486929
1 h	1.06294349729541
1 h	1.07455894897627
1 h	1.05577863347618
1 h	1.04765673737191
1 h	1.02804733960051
1 h	1.04153481318513
1 h	1.02938820138575
1 h	1.04800969996584
1 h	1.07126530369428
1 h	1.01848647339026
1 h	1.02743193231234
1 h	1.03138884772037
1 h	1.07310285887389
1 h	1.05028608521493
1 h	1.0341580959325
1 h	1.08807312207491
1 h	1.02786710110598
1 h	1.09703332255558
1 h	1.04181640353286
1 h	1.05515016962559
1 h	1.02287433032448
1 h	1.07723575894334
1 h	1.07413046826662
1 h	1.05839796686389
1 h	1.02350216730859
1 h	1.03653482894926
1 h	1.04640008020499
1 h	1.20480612968159
1 h	1.0610040642966
1 h	1.0288400901983
1 h	1.08316008852039
1 h	1.05708970756087
1 h	1.05219350538317
1 h	1.04860341765182
1 h	1.05544134297964
1 h	1.02269484028433
1 h	1.08633928368971
1 h	1.08071403105201
1 h	1.03894366159779
1 h	1.04239814040877
1 h	1.06009562421309
1 h	1.02089194424588
1 h	1.05239982359512
1 h	1.04789444895852
1 h	1.06633508571856
1 h	1.09470328535687
1 h	1.04892575990138
1 h	1.02706601957922
1 h	1.03952004859801
1 h	1.03886293805373
1 h	1.05567805933319
1 h	1.13778111636018
1 h	1.0789695953392
1 h	1.07733522011265
1 h	1.04272013151525
1 h	1.02958100020299
1 h	1.02563886359475
1 h	1.04122444126831
1 h	1.0276353894166
1 h	1.06793487611398
1 h	1.0149683883017
1 h	1.02062314795365
1 h	1.05862358797465
1 h	1.07093846312683
1 h	1.05010078258574
1 h	1.02070598395645
1 h	1.02471542923123
1 h	1.06525290731433
1 h	1.04431765437705
1 h	1.09444670033764
1 h	1.09589274851812
1 h	1.06700958870866
1 h	1.06813841503825
1 h	1.08232576892793
1 h	1.04853011367431
1 h	1.09613947298865
1 h	1.04315180753768
1 h	1.11339254510417
1 h	1.08088895878678
1 h	1.05172573323973
1 h	1.07321606649507
1 h	1.0571813479592
1 h	1.06088848301551
1 h	1.04506253864424
1 h	1.09887639248415
1 h	1.0392435355163
1 h	1.05262848917774
1 h	1.05214491816317
1 h	1.08914420517834
1 h	1.08724111990398
1 h	1.04225721286281
1 h	1.05343087608997
1 h	1.04394107314812
1 h	1.03891306022644
1 h	1.04369509678288
1 h	1.04329162810644
1 h	1.05144365794148
1 h	1.03534636839029
1 h	1.06825435756098
1 h	1.04595963534166
1 h	1.05911797702307
1 h	1.03980402956689
1 h	1.04626432853943
1 h	1.00660782805196
1 h	1.04324560760753
1 h	1.04006127382522
1 h	1.07424283483093
1 h	1.04439922631282
1 h	1.03869693546423
1 h	1.03293026894464
1 h	1.06163886767648
1 h	1.0176483822628
1 h	1.01859571171738
1 h	1.0645072863925
1 h	1.06203294027423
1 h	
1 h	1.18976042078894
1 h	
1 h	
1 h	
1 h	1.0732338396186
1 h	
1 h	1.06078783297771
1 h	1.06489401802523
1 h	1.02915436392781
1 h	1.02910648607051
1 h	1.02649243092068
1 h	1.02300043529802
1 h	1.04665166297584
1 h	1.00945626227178
1 h	1.01981138410929
1 h	1.02625259629855
1 h	1.03647415915757
1 h	1.06073015050281
1 h	1.00971637781628
1 h	1.05857296924012
1 h	1.03274872948034
1 h	1.00988717954305
1 h	1.0189751657444
1 h	1.03807399482193
1 h	1.01430918796199
1 h	1.0505459497682
1 h	1.06943947826007
1 h	1.05008452227043
1 h	1.06205059802687
1 h	
1 h	
1 h	1.02728451770376
1 h	1.02064769415087
1 h	1.05976674353473
1 h	1.03943606719365
1 h	1.04766557596466
1 h	1.09367957113057
1 h	1.02395139471354
1 h	1.10364930775786
1 h	1.04098607309568
1 h	1.03895894114082
1 h	1.03659840091464
1 h	1.05657480587527
1 h	1.06244695359261
1 h	1.02566277785083
1 h	1.05617564087312
1 h	1.04317401962937
1 h	1.06568495942098
1 h	1.13511091541101
1 h	1.04633228756095
1 h	1.06775074904513
1 h	1.08376827663502
1 h	1.05689899092142
1 h	
1 h	1.11184798157365
1 h	1.05385696087845
1 h	1.09928330604454
1 h	1.12859853888619
1 h	1.10880003565566
1 h	1.07318909752231
1 h	1.03088820364338
1 h	1.06705436805332
1 h	1.01245803420541
1 h	1.03520320676869
1 h	1.07669806375912
1 h	1.04383121353604
1 h	1.04010225539635
1 h	1.06413749257645
1 h	1.02725914453524
1 h	1.13588622296701
1 h	1.04500527823063
1 h	1.05229632882165
1 h	1.07114903379738
1 h	1.06107725073457
1 h	1.05208837814918
1 h	1.04071498518609
1 h	1.10719406818364
1 h	1.07687528301766
1 h	1.06831053378599
1 h	1.06014821300845
1 h	
1 h	1.06509002328421
1 h	1.02192823152943
1 h	1.0948321602505
1 h	1.05305381959384
1 h	1.07827642007075
1 h	1.04631900833866
1 h	1.02331717125776
1 h	1.07168230319409
1 h	1.06737756580724
1 h	1.03073196442857
1 h	1.07106449859145
1 h	1.04375679067369
1 h	1.08134827608635
1 h	1.07321487666836
1 h	1.08487413400204
1 h	1.14072941336108
1 h	1.05563185768215
1 h	1.06719198772018
1 h	
1 h	1.06140549261065
1 h	1.03229931253332
1 h	1.02355654099088
1 h	1.0392407458709
1 h	1.03094679864683
1 h	1.05025743895083
1 h	1.04939146277511
1 h	1.03094658618876
1 h	1.03543151214942
1 h	1.06172701482628
1 h	1.0872579956236
1 h	1.05673811401608
1 h	1.10901595782594
1 h	1.02121390448053
1 h	1.04758504331869
1 h	1.02890396481752
1 h	1.07569849281253
1 h	1.04407873860141
1 h	1.05724896694764
1 h	1.06682295125086
1 h	1.04353504606995
1 h	1.04739278484247
1 h	
1 h	1.03369940389548
1 h	1.08465287424517
