cond	sd
30 min	0.120441419305507
30 min	0.112172897740826
30 min	0.0948518459506847
30 min	0.048720024785604
30 min	0.0840030033536881
30 min	0.148877209519054
30 min	0.0530141046716149
30 min	0.14628108048039
30 min	0.0981886793245509
30 min	0.094603568947527
30 min	0.131879128072393
30 min	0.115616263627583
30 min	0.12941554199979
30 min	0.0782674456941211
30 min	0.0905813946360069
30 min	0.127993120808644
30 min	0.0721715996725353
30 min	0.137790528650825
30 min	0.108291394945074
30 min	0.147762306464944
30 min	0.222294547338161
30 min	0.218198930039878
30 min	0.256924101719983
30 min	0.151593993746288
30 min	0.0711408532302926
30 min	0.127095437613142
30 min	0.0625163416190194
30 min	0.125859471832399
30 min	0.0456662775660356
30 min	0.0937426463236894
30 min	0.0621201068111257
30 min	0.0793799150993146
30 min	0.249266792079672
30 min	0.0504245816885173
30 min	0.176194844212412
30 min	0.13555095245454
30 min	0.0523844362987567
30 min	0.195566788975797
30 min	0.127574597986711
30 min	0.0838137049923446
30 min	0.24318887990316
30 min	0.0787730530910663
30 min	0.184190273013465
30 min	0.195989938672499
30 min	0.13871825955182
30 min	0.0634373647481111
30 min	0.0599620771171298
30 min	0.0513167677395438
30 min	0.199830434092665
30 min	0.165808863194786
30 min	0.101694117610265
30 min	0.172754111293883
30 min	0.0882847143218708
30 min	0.132739304514565
30 min	0.152945536927195
30 min	0.332119142430654
30 min	0.112023843784457
30 min	0.0775968696458986
30 min	0.15753269111411
30 min	0.0906340103014466
30 min	0.110026174725345
30 min	0.153767721512929
30 min	0.0796583921157336
30 min	0.226764538103508
30 min	0.262874578387883
30 min	0.086454946513872
30 min	0.138756850873747
30 min	0.130054318620935
30 min	0.0950869371563966
30 min	0.0886669907811364
30 min	0.0694134976550224
30 min	0.0915022677263268
30 min	0.12682066195404
30 min	0.132538384981893
30 min	0.109151060745636
30 min	0.0510158529211846
30 min	0.0478256653661089
30 min	0.0717617495415815
30 min	0.181042044806496
30 min	0.0746436969583237
30 min	0.100090271075081
30 min	0.0801890472008985
30 min	0.0804115976676463
30 min	0.0732497136312642
30 min	0.0951671862036627
30 min	0.0855646344010866
30 min	0.068704056838124
30 min	0.123410981196298
30 min	0.0791059694149499
30 min	0.0863873950374019
30 min	0.0881607768854484
30 min	0.0649115286182408
30 min	0.109152074986521
30 min	0.0655559333063533
30 min	0.139539219809649
30 min	0.0661290713662639
30 min	0.138714999962973
30 min	0.127380305615338
30 min	0.088878496613528
30 min	0.065523851787293
30 min	0.13862329401176
30 min	0.128108553346366
30 min	0.124795961421452
30 min	0.235234485332763
30 min	0.0798146402591398
30 min	0.0871710580487103
30 min	0.0793422050743578
30 min	0.0772055379980406
30 min	0.167096160635832
30 min	0.111314212546774
30 min	0.145558803088055
30 min	0.0824529438875486
30 min	0.267015247178671
30 min	0.0988995700361507
30 min	0.143377394687916
30 min	0.130549401462995
30 min	0.0845332056029267
30 min	0.12055088264697
30 min	0.197302016112055
30 min	0.176155353193534
30 min	0.088521380984579
30 min	0.0813545240468851
30 min	0.105392949535055
30 min	0.0809036165838099
30 min	0.069893951982544
30 min	0.0739479983528713
30 min	0.0437231888551007
30 min	0.0546357358661447
30 min	0.0890325693844591
30 min	0.0743902457159889
30 min	0.072384764736343
30 min	0.0963753085956766
30 min	0.156601422336729
30 min	0.0773368560328197
30 min	0.0738846880190371
30 min	0.107137284620682
30 min	0.112096939458695
30 min	68.7210423434428
30 min	0.101957350546689
30 min	0.0949503922138452
30 min	0.11271446027196
30 min	0.0670158004693692
30 min	0.0800206019081023
30 min	0.07056098735499
30 min	0.213676947478318
30 min	0.0846275224399743
30 min	0.1254871178078
30 min	0.0837237383844657
30 min	0.0674375668274844
30 min	0.0816539398159043
30 min	0.206925792958531
30 min	0.0919683417626106
30 min	0.0904386902559959
30 min	0.0671336547922752
30 min	0.0545634208415357
30 min	0.0847335868943069
30 min	0.0624542040604097
30 min	0.0647801206623895
30 min	0.0801085005110671
30 min	0.170115258276482
30 min	0.0763973515495185
30 min	0.0611944971634742
30 min	0.0759461673058348
30 min	0.100068252249079
30 min	0.0699487262377458
30 min	0.118172515745176
30 min	0.17062440099601
30 min	0.066182013125029
30 min	0.221132397264833
30 min	0.192524286093555
30 min	0.125119302611785
30 min	0.0985693479450195
30 min	0.0984970471099587
30 min	0.122297058002653
30 min	0.0609932740091182
30 min	0.0892003810658541
30 min	0.214436072519449
30 min	0.183747981670078
30 min	0.06895005637717
30 min	0.0795070649121329
30 min	0.0743429253335092
30 min	0.0761589058650352
30 min	0.112436806453271
30 min	0.286406688823109
30 min	0.0705633068859363
30 min	0.142571130021077
30 min	0.0690235019252329
30 min	0.185545516923029
30 min	0.0695630317167581
30 min	0.153775387940313
30 min	0.0973685852939034
30 min	0.11202146622817
30 min	0.0989265093233679
30 min	0.0880988853513298
30 min	0.12351076721978
30 min	0.062456131805085
30 min	0.0480985046998746
30 min	0.126972840518535
30 min	0.0867100580776732
30 min	0.0824893329873124
30 min	0.0386843275659032
30 min	0.0701486378424342
30 min	0.103245646286316
30 min	0.068649226328879
30 min	0.107583108640589
30 min	0.0666764148012248
30 min	0.0755469321193695
30 min	0.0600258389360179
30 min	0.0715214942267354
30 min	0.0601454591974676
30 min	0.0621799229708003
30 min	0.477597751915975
30 min	0.108933231315973
30 min	0.0764816357562866
30 min	0.086068054444952
30 min	0.0954562592097486
30 min	0.0968867991890722
30 min	1.67847048116932
30 min	0.0782441671480101
30 min	0.14795401669276
30 min	0.105524472439586
30 min	0.112791940779524
30 min	0.0668775739786458
30 min	0.115900049324275
30 min	0.0503153815908589
30 min	0.0961622885130309
30 min	0.0657671581019476
30 min	0.14271839753049
30 min	0.0729663902395081
30 min	0.138482680043277
30 min	0.0674602901125375
30 min	0.100827774539509
30 min	0.0822302142008606
30 min	0.0931039914989331
30 min	0.191764076990419
30 min	0.116393169402262
30 min	0.0863323293397889
30 min	0.129945926813012
30 min	0.0698185270975985
30 min	0.0840189987973337
30 min	0.0751027730707209
30 min	0.0759613037576394
30 min	0.0846802001586845
30 min	0.0805892978914366
30 min	0.0798365347693294
30 min	0.162033549222541
30 min	0.14693817765432
30 min	0.222363065343965
30 min	0.0704996338717288
30 min	0.0918569491428662
30 min	0.144325533316109
30 min	0.100226806365698
30 min	0.0766931256841443
30 min	0.0918345719004879
30 min	0.13493506367184
30 min	0.0840114536741392
30 min	0.0649650414682124
30 min	0.0537736553122237
30 min	0.338953289823192
30 min	0.106011379014536
30 min	0.05742192060432
30 min	0.0843822049750858
30 min	0.093291526730621
30 min	0.0773339589321871
30 min	0.0799077959216566
30 min	0.0614728224944579
30 min	0.0782714317087424
30 min	0.0920244568538144
30 min	0.0708867377018435
30 min	0.289195934346626
30 min	0.15630815433576
30 min	0.194908198556996
30 min	0.0522729717883908
30 min	0.0822349009389047
30 min	0.0916655261279918
30 min	0.208926080804283
30 min	0.186229018504568
30 min	0.266535143371448
30 min	0.0862504911735888
30 min	0.0785538309437687
30 min	0.228481142427429
30 min	0.160763807295883
30 min	0.172060677349419
30 min	0.182049855392041
30 min	0.0691303745483874
30 min	0.129254225503774
30 min	1.19763875367032
30 min	0.081931618636484
30 min	0.0664300214753362
30 min	0.0678890948374998
30 min	0.0713018659902833
30 min	0.0749210347576207
30 min	0.0658363625945185
30 min	0.0633948565062372
30 min	0.0839755392121453
30 min	0.061397570524037
30 min	0.117660146626409
30 min	0.141536856794081
30 min	0.0753314255194437
30 min	0.108422392915077
30 min	0.0556518359895252
30 min	0.121697757215304
30 min	0.114848296577886
30 min	0.0701335839685106
30 min	0.0585078280392099
30 min	0.078303207980536
30 min	0.0669790518037095
30 min	0.106041474701902
30 min	0.113217908559091
30 min	0.121899941050508
30 min	0.12170665177145
30 min	0.081641491755393
30 min	0.130264438357621
30 min	29.3048750752822
30 min	0.17687708974864
30 min	0.0767868644168273
30 min	0.0906455917911298
30 min	0.0736248966665933
30 min	0.0753090158187604
30 min	0.0885734791133408
30 min	0.100670389911087
30 min	0.103191358012666
30 min	0.109219028242588
30 min	0.102295087952354
30 min	0.179277454150709
30 min	0.114578580152876
30 min	2.35501910055381
30 min	0.178903022416963
30 min	0.114698921320095
30 min	0.181460569432061
30 min	0.156319228936407
30 min	0.086861115153986
30 min	0.105093148263941
30 min	0.0961204204478789
30 min	0.114910301536163
30 min	0.125031881871539
30 min	0.171391681121056
30 min	0.107021841337891
30 min	0.0992335112781548
30 min	0.140044864263931
30 min	0.082009700782871
30 min	0.11707527424569
30 min	0.139714036809702
30 min	0.0864125343946626
30 min	0.150339440049803
30 min	0.121815370150036
30 min	0.138049141412282
30 min	0.0828183310006791
30 min	0.134130982457716
30 min	0.116052118900288
30 min	0.056660307707278
30 min	0.0997768874146395
30 min	0.0719187594324937
30 min	0.317295943985778
30 min	0.0861883007094374
30 min	0.14611352592177
30 min	0.145293727804741
30 min	0.224781082348763
45 min	0.0654595934924194
45 min	0.182700179581507
45 min	0.0384740173648705
45 min	0.19270811749029
45 min	0.315775221553649
45 min	0.0825912995047696
45 min	0.112250177292069
45 min	0.154225352904877
45 min	0.203442741509699
45 min	0.153099532866556
45 min	0.239428481787374
45 min	0.119047182592175
45 min	0.283829310527706
45 min	0.100702083751112
45 min	0.0898067067313341
45 min	0.141928302167943
45 min	0.147953953527627
45 min	0.183668030578997
45 min	0.0633298120274363
45 min	0.188161650655776
45 min	0.0493558382806462
45 min	0.286825176769651
45 min	0.167863414583241
45 min	0.320610916323113
45 min	0.0964469537911019
45 min	0.101142714570162
45 min	0.148464883164178
45 min	0.455782640590377
45 min	0.180353736048709
45 min	0.136395843634974
45 min	0.88927872989342
45 min	0.0562616624315288
45 min	0.266150797866061
45 min	0.230791234806864
45 min	0.148528827229094
45 min	0.274552686430459
45 min	0.162983262340714
45 min	0.0853486749689206
45 min	0.0665955044259893
45 min	0.0638619945254706
45 min	0.191648013549064
45 min	0.234548569551531
45 min	0.120703226411203
45 min	0.124173870070481
45 min	0.0564256168550921
45 min	0.115207377274111
45 min	0.114125702959859
45 min	0.249670787001302
45 min	0.105138145417132
45 min	0.155726261848588
45 min	0.0412154308315629
45 min	0.123756073763961
45 min	0.124828017717068
45 min	0.0792341105020256
45 min	0.120536826754358
45 min	0.0839779052371353
45 min	0.0762127545579324
45 min	0.126452303727462
45 min	0.214899964759014
45 min	0.171813218408175
45 min	0.0769600313955428
45 min	0.0445790613986869
45 min	0.116897666875826
45 min	0.105826944034234
45 min	0.0936184237048717
45 min	0.140992865986096
45 min	0.116216189020381
45 min	0.124057292205239
45 min	0.1305069672089
45 min	0.0534831435069254
45 min	0.164777645502879
45 min	0.0832645749232882
45 min	0.167206917779718
45 min	0.202779669908704
45 min	0.407236643407164
45 min	0.0860265828733659
45 min	0.118081240366238
45 min	0.181915605491089
45 min	0.0912370947459836
45 min	0.0573534314157207
45 min	0.241487942955928
45 min	0.0751970068503121
45 min	0.230963929439962
45 min	0.165740697392282
45 min	0.0692973927964114
45 min	0.0735228083346632
45 min	0.16046359844145
45 min	0.374665058084599
45 min	0.172983383798113
45 min	0.136168239784691
45 min	0.0827996248358145
45 min	0.0387398152426212
45 min	0.120598275816342
45 min	0.0648901052352644
45 min	0.0779105128017791
45 min	0.108806286205408
45 min	0.111329231808175
45 min	0.146124986939246
45 min	0.143253537849241
45 min	0.132804306378548
45 min	0.150362381057878
45 min	0.141790532625187
45 min	0.12030255135012
45 min	0.128574115290086
45 min	0.126930551933024
45 min	0.264525556771794
45 min	0.156671351850888
45 min	0.159746970227886
45 min	0.153959122754685
45 min	0.134227551967506
45 min	0.178120772398435
45 min	0.212999922091408
45 min	0.072938200044147
45 min	0.171697476079235
45 min	0.0819045737391359
45 min	0.0610761291861512
45 min	0.254278712257165
45 min	0.158485641207063
45 min	0.212874593425051
45 min	0.202951765981635
45 min	0.173389516215151
45 min	0.259736415921994
45 min	0.0716949244532019
45 min	0.107478818680656
45 min	0.16797688945374
45 min	41.0913188331623
45 min	0.0829821840139158
45 min	0.0849945787430318
45 min	0.179610554607176
45 min	0.0651349087967837
45 min	0.102509933444121
45 min	0.116542734697893
45 min	0.195255502327879
45 min	0.0824695179355257
45 min	0.260035770116184
45 min	0.0634198298378423
45 min	0.154913014332184
45 min	0.0805990015282957
45 min	0.144665898234058
45 min	0.0618905142666073
45 min	0.0629431862930509
45 min	0.127435396126137
45 min	0.115950255802083
45 min	1.68178901865864
45 min	0.10601560002864
45 min	0.0649196326189833
45 min	0.241537166819956
45 min	0.105502331637133
45 min	0.0598117556573086
45 min	0.112770225064837
45 min	0.119865123584633
45 min	0.130707296884576
45 min	0.229774700207991
45 min	0.0836973380699186
45 min	0.089986299731707
45 min	0.211219984887856
45 min	0.0915090735125417
45 min	0.0586309088596598
45 min	0.167016646235446
45 min	0.15952952655711
45 min	0.0498662922373602
45 min	0.163999130033128
45 min	0.124000033494115
45 min	0.204061004570533
45 min	0.257801607611686
45 min	0.116654253488553
45 min	0.0647325335534442
45 min	0.117665613047432
45 min	0.239143259270982
45 min	0.177369225178961
45 min	0.138840714732914
45 min	0.116843120815788
45 min	0.0680656480919632
45 min	0.129654425663072
45 min	0.141322211075453
45 min	0.113286212134704
45 min	0.0816977135566492
45 min	0.0906772210963341
45 min	0.127926244134922
45 min	0.0812461015220672
45 min	0.0786482591942174
45 min	0.0936009842923314
45 min	0.0476368079973275
45 min	5.39617431678601
45 min	0.0708148043645335
45 min	0.0392500083319729
45 min	0.322961131993392
45 min	0.103846321250627
45 min	0.0393135275418325
45 min	0.0404370838842486
45 min	0.0544461182238493
45 min	0.259446860438437
45 min	0.0617654996872537
45 min	0.0485722657178069
45 min	0.0680607477378874
45 min	0.168709460326003
45 min	0.191302946451276
45 min	0.713204636254431
45 min	0.178524518267726
45 min	0.126248133384879
45 min	0.0569384157704986
45 min	0.0897842700572674
45 min	0.105806476648009
45 min	0.044400482238346
45 min	0.0378010527180722
45 min	0.121542906037116
45 min	0.0593836141890514
45 min	0.151761383113918
45 min	0.117604708389808
45 min	0.181273514848973
45 min	0.103294147243528
45 min	0.161005092398032
45 min	0.14302265705174
45 min	0.0870561873923563
45 min	0.104898750841199
45 min	0.0817724024050738
45 min	0.134714683847741
45 min	0.103725249177711
45 min	0.148447813643583
45 min	0.142321003983047
45 min	0.0889347907226378
45 min	0.094499777123417
45 min	0.181525542176375
45 min	0.19345879205253
45 min	0.0919913266297389
45 min	0.0798307431323574
45 min	0.0984469056043347
45 min	0.125296504129882
45 min	0.0532750842814292
45 min	0.175476797213248
45 min	0.0897978145525973
45 min	0.131636774792885
45 min	0.0680667819942858
45 min	0.212994981490047
45 min	0.112272597501383
45 min	0.219642357122719
45 min	0.0927214749578575
45 min	0.139927910040463
45 min	0.120104933867656
45 min	0.308511479545554
45 min	0.0649220414134137
45 min	0.118714366912757
45 min	0.16626217083098
45 min	0.163273893881889
45 min	0.0879755002236251
45 min	0.0805453935493266
45 min	0.119677234487967
45 min	0.187029073536356
45 min	0.130714660942365
45 min	0.180179525525762
45 min	0.252175147472577
45 min	0.154725395644029
45 min	0.221101247675255
45 min	0.0747551452358298
45 min	0.113463125880496
45 min	0.182005224020819
45 min	0.100121558144505
45 min	0.152456148880661
45 min	0.136801126137901
45 min	0.105858206758188
45 min	0.0397672224398984
45 min	0.230866023118483
45 min	0.051487082815954
45 min	0.146837895196695
45 min	0.188453563607787
45 min	0.0771955824568624
45 min	0.147378261159878
45 min	0.0603665400448932
45 min	0.147530028998117
45 min	0.0580134385305359
45 min	0.155588238141541
45 min	0.129314814666471
45 min	0.0665036676333229
45 min	0.165832325288789
45 min	0.0602987451250783
45 min	0.138506527128995
45 min	0.152294387793337
45 min	0.0819841742616297
45 min	0.0641624550810184
45 min	0.0529943906807364
45 min	0.16169144691427
45 min	0.203635647378917
45 min	0.0529819649686372
45 min	0.0907886492886474
45 min	0.0914964514982725
45 min	0.0947977764108597
45 min	0.258868562769764
45 min	0.072408794147837
45 min	0.0832243300910594
45 min	0.044554636790466
45 min	0.0764589972853832
45 min	0.0633803776367808
45 min	0.0776393033038874
45 min	0.0604620320109925
45 min	0.135380571706042
45 min	0.158368500064094
45 min	0.0569948115827059
45 min	0.110327404341345
45 min	0.0731698956808777
45 min	0.101252829379299
45 min	0.114809627076042
45 min	0.1834157158127
45 min	0.0742786802054898
45 min	0.113155011640044
45 min	0.107066280138401
45 min	0.142448290298409
45 min	0.0861196302430283
45 min	0.104092672005313
45 min	0.128567099302055
45 min	0.0505123119484491
45 min	0.0580886925297787
45 min	0.208844579065925
45 min	0.184298484202353
45 min	0.104473625524033
45 min	0.0571113939430512
45 min	0.0720455234359373
45 min	0.074246869776609
45 min	0.0883967671327969
45 min	0.0611678426619068
45 min	0.0948186771225543
45 min	0.124346135517651
45 min	0.211968242232981
45 min	0.14805359754096
45 min	0.146425015145497
45 min	0.258514829388582
45 min	0.285253927343156
45 min	0.0504044660788374
45 min	0.217326168960622
45 min	0.187854716333462
45 min	0.107329239985874
45 min	0.17648627274989
45 min	0.142858611397083
45 min	0.110663679071944
45 min	0.120425596343756
45 min	0.209388470915401
45 min	0.123195332010316
45 min	0.139320105084331
45 min	0.175825229260058
45 min	0.148712781591331
45 min	0.128305010186632
45 min	0.0800633867508232
45 min	0.13541293424295
45 min	0.214708982751901
45 min	0.131960304793581
45 min	0.123241162797517
45 min	0.0472288233768316
45 min	0.0414313500763606
45 min	0.0578693010670136
45 min	0.0813102373244226
45 min	0.0735796587219436
45 min	0.0653028820376988
45 min	0.0561385286106867
45 min	0.060904786025099
45 min	0.137663218106555
45 min	0.0915509093044373
45 min	0.259239007165281
45 min	0.0851041105709554
45 min	0.0768074392442571
45 min	0.0556680701689155
45 min	0.0638460445486523
45 min	0.13949801824793
45 min	0.265578812665509
45 min	0.0803759061927984
45 min	0.182191416615777
45 min	0.153030825821076
45 min	0.174331638486313
45 min	0.0999276967723867
45 min	0.0868013908745116
45 min	0.16318225701918
45 min	0.172521304817304
45 min	0.201527114940813
45 min	0.259421393241736
45 min	0.0512808443426991
45 min	0.0899157096547186
45 min	0.0843116436091288
45 min	0.125898722736439
45 min	0.120072400673637
45 min	0.254959738957284
45 min	0.193545599020121
45 min	0.0905139426755758
45 min	0.0701164902045791
45 min	0.063688089400358
45 min	0.069345641261365
45 min	0.0578817662419093
45 min	0.879639963270013
45 min	0.324964876585209
45 min	0.780965452627442
45 min	0.763026104770512
45 min	0.412829837688598
45 min	0.807294524097587
45 min	0.078831237384414
45 min	0.261781505775867
45 min	0.181374818921851
45 min	0.103969340972823
45 min	0.206883179573106
45 min	0.164464592291786
45 min	0.186342601773609
45 min	0.243373064079258
45 min	0.155820241017107
45 min	22.2491752044778
45 min	0.184563486176477
45 min	0.124614508658285
45 min	0.187180910078617
45 min	0.149860169558289
45 min	0.1888440035982
45 min	0.163161526108607
45 min	0.105073744582502
45 min	0.159473673134502
45 min	0.180204158495434
45 min	0.227973061315707
45 min	0.278335616382131
45 min	0.0794060564567605
45 min	0.113438772303922
45 min	0.197806782626816
45 min	0.273555568747758
45 min	0.223727950745926
45 min	0.239067733721196
45 min	0.0993862706490116
45 min	0.274577945033839
45 min	0.194883122665709
45 min	0.148360991967687
45 min	0.0758848085516256
45 min	0.114660039148897
45 min	0.0905294053111092
45 min	0.187707356540763
45 min	0.163879986022788
45 min	0.0909930067514846
45 min	0.165554514002123
45 min	0.257070776777679
45 min	0.0926514379831058
45 min	0.0636882564565656
45 min	0.127455889211004
45 min	0.0917023996074552
45 min	0.194658396280554
45 min	0.246986386728971
45 min	0.299944334182378
45 min	0.180801514410741
45 min	0.224709911085275
45 min	0.0947432551523059
45 min	0.133968912242113
45 min	0.245012229667804
45 min	0.365530165567769
45 min	0.0901944669611689
45 min	0.248338925439573
45 min	0.218997842670513
45 min	0.109158516176927
45 min	0.144645658960019
45 min	0.166542797197523
45 min	0.282172896986005
45 min	0.222757940534721
45 min	0.218241078874767
45 min	0.0728523715089925
45 min	0.0970389769883253
45 min	0.0722227814351401
45 min	0.0733104808334654
45 min	0.0750490895475894
45 min	0.0690593195070555
45 min	0.201873521877058
45 min	0.0387455049346031
45 min	0.0742992189138335
45 min	0.0618952218076833
45 min	0.111886779802644
45 min	0.0845359832354561
45 min	0.171114233654366
45 min	0.278994269924371
45 min	0.155684709793837
45 min	0.206609243641685
45 min	0.0899182502501707
45 min	0.197172963630674
45 min	0.0778818345098614
45 min	0.223460133789756
45 min	0.323428103855028
45 min	0.141371408447353
45 min	0.0867482215023023
45 min	0.26474288247744
45 min	0.067555255339549
45 min	0.361439159593337
45 min	0.0625922919543343
45 min	0.120166072514946
45 min	0.0724565508545067
45 min	0.0578135582134233
45 min	0.165106284609969
45 min	0.0672084709432312
45 min	0.232749015874731
45 min	0.141837945071643
45 min	0.110347075516942
45 min	0.0597303614801173
45 min	0.353363519554164
45 min	0.27307111090698
45 min	0.131011122670137
45 min	6.87031005631883
45 min	0.130761478987836
45 min	0.0583323344398664
45 min	0.210275614104693
45 min	0.24483925885952
45 min	0.0819834089991385
45 min	0.0562036719084246
45 min	0.052972451436712
45 min	0.170176633683715
45 min	0.181692678258477
1 h	0.114269910415639
1 h	0.268368449796254
1 h	0.0826068325968184
1 h	0.10763587256026
1 h	0.0669235350962335
1 h	0.220780328666344
1 h	0.0958724617585511
1 h	0.244029104220676
1 h	0.262475042975358
1 h	0.0844769128427021
1 h	0.265346316990184
1 h	0.114883272950518
1 h	0.127088971616449
1 h	0.104145042958367
1 h	0.159250917640732
1 h	0.189839637773817
1 h	0.146899620813699
1 h	0.181307658513652
1 h	0.193909666180489
1 h	0.160557111469189
1 h	0.0679297535269175
1 h	0.284346040914824
1 h	0.279978624076695
1 h	0.180044220432297
1 h	0.123003330336625
1 h	0.178701054434316
1 h	0.130684891901928
1 h	0.221572720141249
1 h	0.156582382056235
1 h	0.0672752050443462
1 h	0.326307052802075
1 h	0.377825802495517
1 h	0.245142711874412
1 h	0.127968371715438
1 h	0.104090504213185
1 h	0.12908211884916
1 h	6.75681086472291
1 h	0.0552883985502302
1 h	0.0494151437172164
1 h	0.0677453224689012
1 h	0.146842254518301
1 h	0.0794083408121358
1 h	0.0769903966891623
1 h	0.11301698000304
1 h	0.22260922459127
1 h	0.0735523213399686
1 h	0.09521078221629
1 h	0.0923320349451769
1 h	0.202938765179018
1 h	0.122796219214308
1 h	0.116934763198213
1 h	0.135946363480487
1 h	0.154370155817246
1 h	0.09178821959608
1 h	0.134544027766137
1 h	0.290901636469656
1 h	0.127092172770086
1 h	0.0485509573767839
1 h	0.0616505848955924
1 h	0.048033922495061
1 h	0.237284667566446
1 h	0.254521791013439
1 h	0.169966850300515
1 h	0.176085707128992
1 h	0.234592113227276
1 h	0.222183242755343
1 h	0.19983121517473
1 h	0.236759572009
1 h	0.260815404293276
1 h	0.099637313666434
1 h	0.185978057709092
1 h	0.121639408149485
1 h	0.0787168940400569
1 h	0.234275773430963
1 h	0.195114147789909
1 h	0.185149379852994
1 h	0.200723703607749
1 h	0.183309919578711
1 h	0.120933611462646
1 h	0.113534705270712
1 h	0.229563332201527
1 h	0.1038072809398
1 h	0.200981908078187
1 h	0.31439750134143
1 h	0.0561966356016678
1 h	0.0584680222119608
1 h	0.0638159387852361
1 h	0.158090660261221
1 h	0.126755248500949
1 h	0.0635900993815403
1 h	0.0546749421618783
1 h	0.114526139807609
1 h	0.0595192121555258
1 h	0.0725968055105674
1 h	0.0919282918342995
1 h	0.0577870052221349
1 h	0.112057234637012
1 h	0.215066513860945
1 h	0.274318189333812
1 h	0.0738314167384823
1 h	0.128147103825541
1 h	0.243991568287125
1 h	0.151383648410083
1 h	0.132893947264132
1 h	0.165192184211511
1 h	0.118922997705324
1 h	0.142527662742645
1 h	0.103389671493981
1 h	0.247539984668069
1 h	0.0541482542236855
1 h	0.0472129445904602
1 h	3.77832237387836
1 h	0.402984083395389
1 h	0.303043659491733
1 h	0.066718026975662
1 h	0.181665125355982
1 h	0.116670599412967
1 h	0.172193379298843
1 h	0.0990949907109752
1 h	0.10938140171037
1 h	0.0556839226230237
1 h	0.0528182132347777
1 h	0.174301871244902
1 h	0.0675118368521356
1 h	0.198753812089464
1 h	0.0900469399557169
1 h	0.380203711002339
1 h	0.087821784730688
1 h	0.158126685641314
1 h	0.117298290991969
1 h	0.0536641567429753
1 h	0.0650729874662093
1 h	0.264949645780148
1 h	0.0947100192917365
1 h	0.112897973995882
1 h	0.076145559507872
1 h	0.227235614916156
1 h	0.154329740220925
1 h	0.146336139370492
1 h	0.218655709879181
1 h	0.150383225598724
1 h	0.139250487556127
1 h	0.0730670899965306
1 h	0.162960451330476
1 h	0.277119633134527
1 h	4.56090221134315
1 h	0.109792234956662
1 h	0.0907324683639721
1 h	0.145015265704459
1 h	0.108639395472719
1 h	0.122196488719368
1 h	0.102350820176175
1 h	0.387786611828569
1 h	0.1165402556478
1 h	0.279828422903283
1 h	0.110414956113492
1 h	0.382230061976583
1 h	0.206773891421522
1 h	0.0952612091653977
1 h	0.193238507588329
1 h	0.0861961393530923
1 h	0.107876886043073
1 h	0.209561324778918
1 h	0.0611585822521489
1 h	0.277993564171214
1 h	0.193580391077158
1 h	0.0969971750308289
1 h	0.103072425553195
1 h	0.0871452376966815
1 h	0.0470422313833572
1 h	0.144233012655455
1 h	0.159525808801095
1 h	0.0936655049052439
1 h	0.102480880118499
1 h	0.155670904559634
1 h	0.135388621093525
1 h	0.295824832090037
1 h	0.118053281520135
1 h	0.149345774654697
1 h	0.0864407284224636
1 h	0.178561479498965
1 h	0.167089557083188
1 h	0.160641400024147
1 h	0.20412516064538
1 h	0.099864351668744
1 h	0.0849025823635766
1 h	0.147571939870022
1 h	0.305123042125071
1 h	0.152779096057267
1 h	0.161455799880044
1 h	0.0821651848706694
1 h	0.158191923809153
1 h	0.109554924334101
1 h	0.180532023061736
1 h	0.113271324325369
1 h	0.151839733082004
1 h	0.166175791924022
1 h	0.25907254640677
1 h	0.175172150077624
1 h	0.179510185987939
1 h	0.182563865843458
1 h	0.0729983271913303
1 h	0.249959549362232
1 h	0.0868854639470368
1 h	0.0513109060728272
1 h	0.0509199427235621
1 h	0.231355482094765
1 h	0.152798424144865
1 h	0.0757204089876928
1 h	0.0926778196936193
1 h	0.0833248048651931
1 h	0.117602980779674
1 h	0.0881101505434915
1 h	0.27178684221291
1 h	0.196619725745375
1 h	0.10845038263448
1 h	0.0583506331177431
1 h	0.169401152926083
1 h	0.240496692336124
1 h	0.392409922297574
1 h	0.116478123422975
1 h	0.219795110911053
1 h	0.308356595700058
1 h	0.158063960415322
1 h	0.179257705361291
1 h	0.246184011013712
1 h	0.117185828608484
1 h	0.253028950701134
1 h	0.0475022839870975
1 h	0.0654790554146134
1 h	0.193860265169193
1 h	0.125747248398211
1 h	0.181277405651441
1 h	0.130363121143943
1 h	0.256768391863968
1 h	0.258645751740978
1 h	0.041373004325476
1 h	0.206814443034612
1 h	0.120906557492713
1 h	0.0498705905909821
1 h	0.0602858640338568
1 h	0.0817627601222607
1 h	0.215998630447552
1 h	0.0699885867280414
1 h	0.0791902507919818
1 h	0.0574130414916655
1 h	2.47493828059371
1 h	0.0700024443970202
1 h	1.56797190183629
1 h	0.0660905601716522
1 h	0.208084349187635
1 h	0.047696285942555
1 h	0.0663117241545415
1 h	0.165506784695108
1 h	0.278360460373075
1 h	0.0776343823074272
1 h	0.176926535115901
1 h	0.269741637187937
1 h	0.337191714382388
1 h	0.237474692812969
1 h	0.22241710741382
1 h	0.234595549627325
1 h	0.162555004103246
1 h	0.108743590098478
1 h	0.132455876773003
1 h	0.133174941819264
1 h	0.172966867500966
1 h	0.143990737335378
1 h	103.545942119886
1 h	0.231520086271856
1 h	0.145612818055422
1 h	0.180097139545408
1 h	0.0727851659685576
1 h	0.0916087203262145
